"","gene","description","Pm_1_liver","Pm_10_liver","Pm_3_liver","Pm_5_liver","Pm_8_liver","Mus_livr_1","Mus_livr_2","Mus_livr_3","Mus_livr_4","Homo_livr_1","Homo_livr_2","Homo_livr_3","Canis_livr_1","Canis_livr_2","Canis_livr_3"
"1056",107286761,"chondroitin polymerizing factor",4,14,10,9,13,2.516085,3.1018008,2.728084,2.43983297,62.58696,26.96961,12.75466,11.8796,19.5614,3.67905
"1057",107286763,"solute carrier family 4 member 3",0,5,0,2,0,0.8829238,1.6118816,0.79003581,0.8359276,0.13148,0.13502,0.1166895,0.108388,0.0598196,0.5920135
"1058",107286764,"serine/threonine kinase 11 interacting protein",69,294,68,213,232,6.6257965,7.4462996,10.344567,8.570372,2.460592,1.2971026,1.7072443,1.090241,1.62965837,1.958389
"1059",107286767,"ATP/GTP binding protein-like 2",17,1,0,2,14,0.0787368,0.10757,0.0634249,0.143448,4.66454,0.2364448,1.506129,0.547197,0.927644,1.419337
"1060",107286770,"inhibin alpha",0,0,0,0,0,0.432203,0.62421,0.329295,0.413848,0.576642,0,0.123581,0,0,0.651787
"1061",107286772,"NPL4 homolog, ubiquitin recognition factor",40,131,66,121,157,42.99078,51.91794,50.72168,51.023771,31.96198,5.369365,9.889522,1.81078,2.16626,25.713171
"1062",107286773,"transmembrane protein 198",0,0,0,0,0,0.0928795,0.5219288,0.1967876,0.145961,1.954738,1.035576,0.807351,0.0296648,0.0805406,0.27262
"1063",107286777,"syntaxin 8",292,343,182,290,431,2.15239,3.425709,2.2145532,4.441097,22.57009,24.12076,23.89719,0,0.185629,23.3596
"1064",107286784,"Rho GTPase activating protein 44",5,4,2,6,5,0.583178,0.5800628,0.741047,0.4798025,0.7104774,0.2269932,0.3046946,0,0,0.41288062
"1065",107286790,"phosphoinositide-3-kinase regulatory subunit 5",0,19,11,19,25,0.4910297,0.924925,0.857948,0.9853946,1.8987828,0.246426834,0.831966664,0.443028,0.14847,1.807336
"1066",107286791,"G protein-coupled receptor class C group 5 member C",43,88,35,70,116,72.422245,84.074872,75.631611,80.059617,105.4586,83.58307,91.01621,0,0.24644368,53.36544
"1067",107286793,"enolase family member 4",2,0,0,0,3,0.0260194,0.0452024,0.127738322,0.1906954,0,0,0,0.0769349,0.0687454,0.118938
"1068",107286794,"shootin 1",46,71,19,20,70,3.3324,4.0691521,3.9543248,4.0878454,4.1274,4.663475,7.366741,11.2414,11.7865243,16.991259
"1069",107286799,"high mobility group box 1",9796,8404,6552,4628.99,6497,20.5625835,21.933278,19.710477,18.734694,107.0394,55.39868,142.6543,130.12998,164.464297,50.06508
"1070",107286801,"arachidonate 5-lipoxygenase activating protein",364,308,85,156,54,4.50705,5.409783,5.95671,7.24888,1.049297,4.10709,3.468266,3.194986,2.905116,1.807063
"1071",107286806,"beta 3-glucosyltransferase",28,16,44,44,64,0.869406,0.8966835,0.5815259,0.880303,1.04816,0.902232,1.5138,18.52533337,12.60568,8.565236349
"1072",107286808,"PDS5 cohesin associated factor B",103,133,131,84,173,0.9390525,2.224229,2.120728306,1.9746567,5.9371917,2.134452,2.393709,2.5139738,3.2825942,1.745244
"1073",107286810,"replication factor C subunit 3",155,146,66,106,144,3.3558375,5.0377726,4.3263275,4.2869903,1.064062,0.736435,1.678013,3.63084,3.80793,1.23685
"1074",107286811,"four and a half LIM domains 2",62,70,39,42,39,0.438282,0.27281,0.396504884,0.352356,1.86581,4.1864078,1.48382184,10.57352,16.5359,6.64692
"1075",107286813,"transforming growth factor beta receptor associated protein 1",100,174,104,146,160,13.8400613,17.07203,14.524741,14.980489,2.243971692,0.472326,1.20386,4.2677,7.066603,3.99577
"1076",107286818,"zygote arrest 1-like",0,1,2,2,2,0,0,0,0,0,0,0,0,0.0807934,0.346193
"1077",107286819,"breast cancer 2",39,32,47,28,14,3.408229,3.1627241,2.8576445,3.0793025,0.4280566,0.01450521,0.20882553,0.559962456,0.6259755,0.55092929
"1078",107286826,"ADAM metallopeptidase with thrombospondin type 1 motif 19",14,4,4,3,4,0.0110484,0.0129273,0.0435283,0.0696376,0,0,0,0,0,0.03771722
"1079",107286828,"chondroitin sulfate synthase 3",0,0,0,0,0,2.4918883,2.4029892,2.778479,1.981829,0.394766,0.789952,0.1683956,0.450852,0.17399,0.187899
"1080",107286830,"Nedd4 family interacting protein 1",1061,1076,806,881,1313,258.4460805,198.641494,223.902881,189.6088515,37.5985526,30.5746727,38.358104,84.38758,51.16958,70.0502
"1081",107286831,"ring finger protein 14",353.57,344.71,332.91,195.75,242.07,36.7533023,34.7560913,35.18955,33.94540063,18.3330931,10.16627007,19.46584911,34.1389,34.9697,13.6061
"1082",107286833,"glucosamine-6-phosphate deaminase 1",462.43,876.29,416.09,397.25,703.93,37.249581,24.91446,24.022935,27.477609,5.229679,1.973578,4.432076,33.747536,36.3717,20.459114
"1083",107286835,"zinc finger CCHC-type containing 10",13,70,18,16,4,3.01116,1.578402,1.68049,2.329795,3.88394561,2.759551715,4.42330807,5.74055,4.447495,4.04591
"1084",107286837,"claudin 12",41,33,57,73,89,78.77741,71.96309,65.121675,62.739843,17.6440938,17.8162215,18.094626,17.9737,11.7285,8.18907
"1085",107286839,"cyclin-dependent kinase 14",19,21,12,25,27,1.8184205,1.7848447,1.159629,2.0353474,3.830651,1.145715,3.404604,0.530022,0.4568976,0.2216851
"1086",107286840,"frizzled class receptor 1",12,10,3,10,19,5.42642,4.13963,4.66389,4.02318,0.953245,0.358458,0.629807,8.56706,11.1195,12.9171
"1087",107286842,"lanosterol 14-alpha demethylase",71,18,59,117,279,116.26509,121.5037668,121.680601,119.974221,73.24047,21.9537,37.3324462,162.507,40.3317,62.6494
"1088",107286843,"ENTH domain containing 2",4,9,11,10,29,14.25766,24.792429,22.70498,22.357063,11.35771,2.755449,5.741605,0.0439362,0,2.137125
"1089",107286847,"Fanconi anemia complementation group I",1,8,11,4,3,0.18636617,0.979984,0.7094638,1.3598896,0.590628978,0.6361987,1.1582174,0.348818001,0.142687893,0.29102818
"1090",107286852,"retinaldehyde binding protein 1",0,1,0,0,0,0.103715,0,0,0,0,0,0.0191962,0.0609852,0,0.232379
"1091",107286854,"TOPBP1 interacting checkpoint and replication regulator",0,0,2,2,1,0.0095076,0.04236435,0.075908,0.0628891,0.0275244,0,0.0273959,0.344211,0.178841,0.0534212
"1092",107286855,"kinesin family member 7",0,0,0,0,0,0.190336859,0.220756,0.346998126,0.199327,0.205844,0.030911,0.128784,0.570342,0.684808,0.365258
"1093",107286867,"Fanconi anemia core complex associated protein 100",4,6,2,3,3,8.577004,15.435434,14.477421,15.567994,11.78263,2.690858,5.474668,0,0,7.75131
"1094",107286877,"tetratricopeptide repeat domain 1",262,401,211,213,281,8.03284,6.318199,5.54829,6.214,17.97048,19.79286,16.61591,23.5396,0.965609,11.9327
"1095",107286882,"arsA arsenite transporter, ATP-binding, homolog 1 (bacterial)",365.81,638.47,396.94,475.34,628.38,58.44077,51.95419,50.32275,51.86461,22.90683,13.06756,15.68054,121.609,171.375,90.1761
"1096",107286883,"chromosome unknown open reading frame, human C19orf43",494,404,279,306,363,74.0164,67.7757,70.6479,63.3415,286.61946,108.11951,109.169483,47.4748,52.4402,37.6348
"1097",107286885,"transportin 2",85,143,95,71,132,26.2222106,29.921626,31.134982,30.98179634,13.759662,1.334846,4.253868,8.025487,6.958323,7.22116
"1098",107286887,"F-box and WD repeat domain containing 9",39,81,43,54,77,57.537034,77.9158995,70.47447801,69.95433892,2.162061,0.734697,1.2972626,0.534522,0.811009,1.48796
"1099",107286894,"bestrophin 2",0,4,0,0,0,0,0.061144301,0,0.082928401,0.193345,0,0.0849883,0,0,0
"1100",107286895,"calcium voltage-gated channel subunit alpha1 A",0,0,0,1,1,3.6947563,4.154438,6.28615511,4.1156967,2.0547276,0.09456196,0.52510143,0.009508801,0.008937141,0.079931806
"1101",107286900,"fatty acid binding protein 6",0,0,0,0,2,0,0,0,0,0.142934,0,0,4.52494,0,0.763746
"1102",107286907,"kinesin family member 19",3,0,0,0,1,0.130904345,0.316654,0.395029,0.0910437,0.9148362,0.07518773,0.2953901,0,0,0.190672
"1103",107286918,"nitric oxide associated 1",27,57,49,33,43,6.1481762,7.576633,7.963611,7.410147,4.34092,2.06036,3.47858,4.302376,5.763558,2.276283
"1104",107286932,"coilin",114,137,111,75,162,1.3945384,2.06881,2.340413,2.597145,4.18229,3.11224,3.77422,0,0,6.509356
"1105",107286937,"lin-7 homolog C, crumbs cell polarity complex component",153,166,130,163,260,5.02777,6.54865,4.518042,5.24878,3.437438,4.96922,6.84292,42.23226,32.38291,18.68884
"1106",107286938,"kinesin family member 18A",1,2,0,1,1,0.12756382,0.0448987,0.0302649,0.1005169,0.277024,0.0106281,0.0991738,0.424059,0.547547,0.410751
"1107",107286939,"methyltransferase like 15",100,155,166,94,122,3.185004,2.088388,2.637878,3.479421,1.921035,1.803679,2.778913,2.92191,4.23292,1.14683
"1108",107286940,"solute carrier family 5 member 12",94,263,98,64,109,0,0.0322368,0.036438,0.0291521,0.713725,0.0224269,0.2508093,1.50186,0.735598,1.12146
"1109",107286941,"fin bud initiation factor homolog (zebrafish)",0,1,1,1,2,0.312264,0.413577,0.116874,0.373967,0.418883,0.0744897,0.761756,12.2551,16.1558,21.0149
"1110",107286943,"gamma-butyrobetaine hydroxylase 1",60,63,54,74,94,42.2156,34.4424,31.9214,36.6572,17.83155,0.969308,37.434215,187.05854,116.535813,94.905892
"1111",107286945,"signal sequence receptor, gamma (translocon-associated protein gamma)",3025,3223,1857,2468,2502,63.863755,61.755197,55.125326,60.296116,41.564769,74.15052436,38.90085,121.151,147.466,203.352
"1112",107286946,"gliomedin",20,24,5,8,10,0,0,0.0272923,0.0115212,0.0385709,0.0502164,0.1745499,0.585656,0.771399,0.48809
"1113",107286947,"TCDD-inducible poly(ADP-ribose) polymerase",54,89,48,69,95,0.57147,1.063046,0.781133,0.693834,4.881960001,4.509337,5.1466969,14.7466,11.85562,2.732578
"1114",107286950,"pentraxin 3",1,3,12,13,2,0,0.0535268,0,0.0967738,0.0377706,0.063809,0.0322238,1.5225,3.55164,0.557583
"1115",107286956,"cyclin-dependent kinase inhibitor 1B",8,6,8,4,23,8.289786,8.118276,8.082476,6.638114,10.20262,16.1713,18.6145,92.2451,56.6633,101.778
"1116",107286959,"protein phosphatase 1 catalytic subunit gamma",204,214,153,183,217,32.876266,38.23191,36.87702,37.87666,35.39286,13.38626,33.63388,96.57346,81.592922,44.12030001
"1117",107286960,"VPS29 retromer complex component",319,537,328,459,653,24.917526,22.758727,21.750404,19.621705,47.245475,39.648045,89.712977,99.4821,85.5145,32.20413
"1118",107286961,"arginine/serine-rich coiled-coil 2",260,326,186,282,323,5.0031178,6.945083,6.571443721,5.9742876,19.466703,21.0245056,23.5350967,25.4755,20.4623,13.342
"1119",107286964,"ras homolog family member F (in filopodia)",26,15,14,37,31,0.550936011,0.7447798,0.71286277,2.067011001,5.418137,0.492581,2.85234,2.335668,2.512081,3.039538
"1120",107286969,"purinergic receptor P2X 4",388,681,436,441,693,49.452406,59.77733,56.773423,57.778392,9.662086,5.8077626,7.367281001,9.24195,6.72884,4.74584
"1121",107286970,"endoplasmic reticulum protein 29",221,435,256,322,802,23.5751708,26.838997,25.127756,29.380811,128.48337,59.61033,106.467916,190.24,183.509,82.5019
"1122",107286971,"transmembrane protein 116",3,7,1,2,6,0.5499049,2.418785,4.2170888,2.219274,5.124934,2.403834,6.748814,1.20959,0.762435,1.06948
"1123",107286974,"cut-like homeobox 2",0,3,3,1,1,20.159646,15.837654,18.595694,16.708406,16.747682,1.252952,9.881856,6.74861,11.331237,9.871901
"1124",107286977,"tectonic family member 1",7,51,21,50,74,3.4167256,6.232883,5.134476,5.2944351,4.22481,5.267877,15.54922,6.63046,5.42399,3.88565
"1125",107286978,"PTC7 protein phosphatase homolog",1,1,3,3,14,7.93632,7.85651,6.59375,7.55544,7.45128,0.870078,4.33723,11.9625,15.485,8.32281
"1126",107286979,"kinetochore associated 1",0,2,0,2,3,0.034247,0.12019,0.1662538,0.38446,0.6550295,1.016051,3.049375,0.122346,0.0753985,0.120715079
"1127",107286981,"MLX interacting protein",7,14,11,14,28,3.140947,6.399031,5.139715,6.099875,16.60531,1.893953,2.819025,2.92535,2.1166,3.140052
"1128",107286990,"ribosomal protein L6",3858,4339,2211,2791,3436,99.468855,124.051996,110.344614,126.769321,539.818321,460.1393315,709.032397,382.286,347.207,334.921
"1129",107286991,"HECT domain containing E3 ubiquitin protein ligase 4",1,6,0,9,6,4.596757,6.9297164,6.7235771,6.256496,5.317795,3.599704,7.748462,1.969045,3.07195,3.182803
"1130",107286994,"BRCA1 associated protein",19,28,14,20,35,45.3646384,45.9154234,47.6660704,43.423029,4.485,2.43106,3.414219,6.91735,8.70656,5.38157
"1131",107286995,"ataxin 2",108,56,57,55,63,71.254885,89.994856,89.26775418,90.3815291,21.85528,4.033078,9.471068,8.802786,9.731922,12.278343
"1132",107286997,"myosin light chain 2",0,1,0,0,1,0,0.0758376,0.0857416,0.0685402,0,0.151121,0.776174,0,0.230186,9.372043
"1133",107286998,"MANSC domain containing 1",42,64,14,75,15,0.635823,0.638759,0.499867,0.577589,1.106509,1.5565397,1.864195,12.5435,19.2917,7.7164
"1134",107287000,"RAD9 checkpoint clamp component B",7,51,33,23,34,0.800757,1.1304437,1.2014293,1.1196079,0.535255,0.10905505,0.6018632,1.56132,0.986245,0.976521
"1135",107287002,"diablo, IAP-binding mitochondrial protein",133,266,184,143,307,24.152888,27.098791,24.653766,26.34323,27.6701,18.51723,20.78781,47.0251,41.2446,29.9824
"1136",107287004,"proteasome 26S subunit, non-ATPase 9",140,127,101,146,211,28.848942,26.901133,25.684077,29.05615,34.148002,25.732677,20.75077111,49.464577,39.1521,14.4591761
"1137",107287005,"4-hydroxyphenylpyruvate dioxygenase",16073,22546,13495,10492,14461,3627.8396,2743.67963,2609.20751,2758.53646,1814.80549,616.988631,1363.55506,2080.42406,4619.3379,3331.82038
"1138",107287006,"MORN repeat containing 3",2,16,20,19,32,0,0.148548,0,0.0671281,0.441328,0.0424735,0.0947036,1.86016,2.56128,2.51053
"1139",107287008,"ring finger protein 34, E3 ubiquitin protein ligase",3,5,3,5,8,2.45678,3.77864,3.16096,2.925406,18.50402,5.043494,9.357924,12.64896,9.55853,5.51633
"1140",107287009,"dual specificity phosphatase 16",40,55,55,55,156,16.0641807,18.07702,15.4758648,17.1125302,8.134316,2.24309,3.793101,25.9695,21.3047,9.75232
"1141",107287010,"anaphase promoting complex subunit 5",27,29,20,6,41,54.413776,48.077511,47.8615449,56.4542486,36.59447106,20.0989491,36.748899,6.78867,9.27032,6.28797
"1142",107287011,"intraflagellar transport 81",4,11,8,16,17,0.4454767,0.3502211,0.3415804,0.4778204,1.214562372,1.296437,2.1592283,1.21925,0.7409626,0.309624
"1143",107287012,"piccolo presynaptic cytomatrix protein",19,29,12,13,31,0.1090471,0.156122726,0.2278616,0.14970749,0,0.02582357,0.06364161,0.02293412,0.334905,0.0274059
"1144",107287013,"fibulin 1",135,498,288,295,313,1.574679,1.283489,1.283466,1.20094,2.554463,1.342138,2.534666,129.44625,211.716875,274.011358
"1145",107287014,"ataxin 10",71,107,72,80,157,37.0079,34.1007,34.4183,31.8878,52.186728,39.265559,67.242841,30.74105,48.81024,24.62051
"1146",107287015,"wingless-type MMTV integration site family member 7B",0,1,0,0,0,0.102193,0.018325435,0.0191562,0.0919538,0.2841496,0,0.041239,0.119362,0.262496,0.1687918
"1147",107287025,"lipoyl(octanoyl) transferase 2 (putative)",3,6,2,3,6,3.70877,4.6166,4.93104,4.73273,1.400806,1.560896,1.832705,10.6413,8.24242,4.97162
"1148",107287026,"phosphoglucomutase 2-like 1",0,3,1,1,1,0.579496,0.729085,0.524608,0.722158,0.1824749,0.0841964,0.218972,0.529931,0.507738,0.325903
"1149",107287037,"RELT tumor necrosis factor receptor",0,0,0,0,0,0.92657,1.267424,0.485954,1.47344,0.808927,0.181567,0.3039824,0.488914,0.353838,0.414838
"1150",107287045,"DnaJ heat shock protein family (Hsp40) member B13",1,1,0,0,1,0.1291977,0.37086,0.251574,0.20110769,0.228158,0.0213954,0.129721,1.526308,0.808825,0.366119
"1151",107287049,"mitochondrial ribosomal protein L48",15,8,7,9,15,13.733857,17.7133325,19.3191752,15.465475,16.20702,23.39925,18.24918,9.3958,13.912348,9.466467
"1152",107287053,"sprouty related, EVH1 domain containing 2",0,0,0,0,5,3.79926,4.554348,4.811016,4.09474,14.3437,1.53991,4.456463,4.848634351,7.79912386,3.72375855
"1153",107287055,"serine/arginine-rich splicing factor 3",921,1025,797,889,815,20.3075381,31.096733,33.3880521,31.246621,140.097739,58.56941,53.143552,126.952,151.216,48.7644
"1154",107287060,"apolipoprotein B mRNA editing enzyme catalytic polypeptide like 2",4,0,3,1,4,0.0376232,0.0651818,0.0491231,0.0589287,0.217386,0.122416,0.0927306,0.20679,0.175669,0.352074
"1155",107287068,"BCL2 antagonist/killer 1",1,0,4,3,10,17.968025,15.1532337,15.60486016,17.06443,5.247797,1.50544,2.43009,9.78516,7.737026,12.00481
"1156",107287071,"KN motif and ankyrin repeat domains 4",987,1541,1123,917,1138,0.120825,0.0117001,0,0.0211621,2.2816403,0.0823535,0.26781747,0,0.0206115,0.7521214
"1157",107287072,"angiopoietin like 3",716,1002,151,174,276,159.562347,129.288305,120.028213,136.089655,75.5123,81.05147,290.8611,0.967858,1.77137,464.798
"1158",107287074,"ALG6, alpha-1,3-glucosyltransferase",165,99,101,76,78,0.9696446,1.6059805,1.67722,1.8669274,2.0199025,3.639993,5.138624,0,0.12943,9.45111
"1159",107287078,"receptor tyrosine kinase-like orphan receptor 1",0,6,5,0,26,0.649147,0.512751,0.677976,0.822441,0.1235088,0.0325063,0.0590968,0,0,0.0448033
"1160",107287080,"TM2 domain containing 1",142,134,110,137,175,10.559118,10.430667,10.773836,10.203089,8.6695157,7.649752193,13.219739,0.308276,0.0827709,27.09961
"1161",107287081,"PATJ, crumbs cell polarity complex component",56,68,75,130,115,3.8149357,2.4238993,4.4249473,2.4009829,6.5383141,2.7207496,4.564998561,0,0.03611419,11.3015
"1162",107287082,"ubiquitin specific peptidase 1",1129.76,737.23,558.5,708.49,597.17,24.424242,30.970962,32.925094,23.353133,1.346464,2.87031,4.207759,1.6344,1.16629,3.33036
"1163",107287083,"dedicator of cytokinesis 7",144,167,105,132,184,5.8774834,6.087234001,5.6517278,5.2124039,3.5135628,2.826759378,3.6506291,0.0103351,0.00969941,4.81329
"1164",107287085,"1,25-dihydroxyvitamin D(3) 24-hydroxylase, mitochondrial",6,5,12,9,20,0,0,0,0,0,0,0,0,0,0
"1165",107287087,"zinc finger protein 217",10,33,45,41,61,6.057672,4.426133,4.2510626,2.969979,2.206861,1.83794,1.555768,2.8575299,1.84492,1.0549503
"1166",107287097,"NFS1 cysteine desulfurase",565,1139,549,447,756,65.20544,69.90547,70.49852,70.15533,23.17078,17.626,23.5742,29.9561,34.2817,28.013397
"1167",107287098,"reactive oxygen species modulator 1",631,715,396,580,829,179.83091,216.14922,222.302603,202.120414,107.83385,91.65397068,84.7344,617.547,330.717,232.375
"1168",107287104,"growth differentiation factor 5",0,0,0,0,0,0,0,0,0,0,0.0161609,0,0,0,0
"1169",107287111,"RAB interacting factor",386,323,366,343,238,7.75562,9.3198,8.75985,9.13756,1.53356,1.00072,1.36812,0,0,13.1214
"1170",107287127,"peptidoglycan recognition protein 2",1719,5825,3629,3904,6316,163.430594,208.59607,211.07617,214.329578,421.6683,19.703385,182.45317,27.6455,53.3119,14.2521
"1171",107287134,"angiomotin like 2",52,62,49,35,97,12.302444,9.847416,7.531921,8.354147132,4.7775742,3.761444,3.780035,7.62226,17.027,7.52955
"1172",107287137,"iroquois homeobox 2",3,0,0,0,2,0.176822,0,0,0,0,0,0.02166675,0.214361,0.128294,0.0881225
"1173",107287152,"defender against cell death 1",718,1334,561,878,1138,425.3741757,529.055093,484.869244,501.734255,105.3,101.445,89.6159,60.8612,87.906,143.509
"1174",107287154,"CGRP receptor component",43,100,54,57,86,12.99972,9.302575,10.558837,11.90936,7.813984,5.065971,5.005389,0,0.169764,60.17255
"1175",107287160,"tubulin epsilon 1",15,39,6,21,46,0.7696094,1.026606,0.5775035,1.4168576,21.779485,7.200568,20.5876,10.1048,5.919827,3.446123
"1176",107287161,"FYN proto-oncogene, Src family tyrosine kinase",51,54,64,52,91,2.60612,3.753899,4.270298,3.668789905,20.78087667,7.4693355,21.9612006,10.103577,6.113431,2.076971
"1177",107287179,"ligand of numb-protein X 2",1,7,0,1,5,28.7968,22.6818,27.6687,20.11608,2.83212,4.314163,4.447189,22.3838,29.8044,10.72648
"1178",107287183,"CDC42 binding protein kinase beta",387,446,337,488,619,63.73028,83.21748,90.15831,96.77298,25.88601,1.424515,7.318331,0.0134992,0.100781,13.95141
"1179",107287185,"TNF receptor associated factor 3",6,7,13,5,11,5.618298,5.704538953,5.278253,5.3907482,9.805539208,1.4593278,1.704622021,0,0,0.732896
