"","Orthogroup","Species.Tree.Node","Gene.Tree.Node","Support","Type","Genes.1","Genes.2"
"644","OG0006482","P_Mucros.pep","n5",1,"Terminal","P_Mucros_pep_XP_015666361.1","P_Mucros_pep_XP_015666360.1"
"645","OG0006492","P_Mucros.pep","n3",1,"Terminal","P_Mucros_pep_XP_015671745.1","P_Mucros_pep_XP_015671744.1"
"646","OG0006510","P_Mucros.pep","n8",1,"Terminal","P_Mucros_pep_XP_015668121.1","P_Mucros_pep_XP_015668122.1"
"647","OG0006511","P_Mucros.pep","n5",1,"Terminal","P_Mucros_pep_XP_015675253.1","P_Mucros_pep_XP_015675251.1"
"648","OG0006617","P_Mucros.pep","n8",1,"Terminal","P_Mucros_pep_XP_015677604.1","P_Mucros_pep_XP_015677603.1"
"649","OG0006631","P_Mucros.pep","n8",1,"Terminal","P_Mucros_pep_XP_015673541.1","P_Mucros_pep_XP_015673540.1"
"650","OG0006644","P_Mucros.pep","n8",1,"Terminal","P_Mucros_pep_XP_015687835.1","P_Mucros_pep_XP_015687834.1"
"651","OG0006646","P_Mucros.pep","n5",1,"Terminal","P_Mucros_pep_XP_015673222.1","P_Mucros_pep_XP_029140303.1"
"652","OG0006663","P_Mucros.pep","n8",1,"Terminal","P_Mucros_pep_XP_015670157.1","P_Mucros_pep_XP_015670156.1"
"653","OG0006690","P_Mucros.pep","n8",1,"Terminal","P_Mucros_pep_XP_015686619.1","P_Mucros_pep_XP_015686677.1"
"654","OG0006723","P_Mucros.pep","n4",1,"Terminal","P_Mucros_pep_XP_015679022.1, P_Mucros_pep_XP_015679006.1","P_Mucros_pep_XP_015679014.1"
"655","OG0006723","P_Mucros.pep","n5",1,"Terminal","P_Mucros_pep_XP_015679022.1","P_Mucros_pep_XP_015679006.1"
"656","OG0006744","P_Mucros.pep","n6",1,"Terminal","P_Mucros_pep_XP_015670385.1","P_Mucros_pep_XP_015670386.1"
"657","OG0006768","P_Mucros.pep","n8",1,"Terminal","P_Mucros_pep_XP_015670373.1","P_Mucros_pep_XP_015670374.1"
"658","OG0006817","P_Mucros.pep","n5",1,"Terminal","P_Mucros_pep_XP_015676296.1","P_Mucros_pep_XP_015676294.1"
"659","OG0006821","P_Mucros.pep","n8",1,"Terminal","P_Mucros_pep_XP_015681375.1","P_Mucros_pep_XP_015681374.1"
"660","OG0006958","N_naja.pep","n5",1,"Terminal","N_naja_pep_Nana10216-RA","N_naja_pep_Nana10216-RB"
"661","OG0006959","P_Mucros.pep","n4",1,"Terminal","P_Mucros_pep_XP_015676060.1","P_Mucros_pep_XP_015676052.1"
"662","OG0006959","N_naja.pep","n5",1,"Terminal","N_naja_pep_Nana10209-RA","N_naja_pep_Nana10209-RB"
"663","OG0006992","P_Mucros.pep","n8",1,"Terminal","P_Mucros_pep_XP_015683123.1","P_Mucros_pep_XP_015683131.1"
"664","OG0006996","P_Mucros.pep","n4",1,"Terminal","P_Mucros_pep_XP_015668105.1","P_Mucros_pep_XP_015668106.1"
"665","OG0007053","P_Mucros.pep","n4",1,"Terminal","P_Mucros_pep_XP_015687336.1","P_Mucros_pep_XP_015687335.1"
"666","OG0007193","P_Mucros.pep","n5",1,"Terminal","P_Mucros_pep_XP_015674151.1","P_Mucros_pep_XP_015674158.1"
"667","OG0007264","N_naja.pep","n4",1,"Terminal","N_naja_pep_Nana08608-RA","N_naja_pep_Nana08608-RB"
"668","OG0007264","P_Mucros.pep","n5",1,"Terminal","P_Mucros_pep_XP_015672852.1","P_Mucros_pep_XP_015672851.1"
"669","OG0007273","P_Mucros.pep","n8",1,"Terminal","P_Mucros_pep_XP_015679524.1","P_Mucros_pep_XP_015679525.1"
"670","OG0007279","P_Mucros.pep","n8",1,"Terminal","P_Mucros_pep_XP_015676709.1","P_Mucros_pep_XP_015676710.1"
"671","OG0007289","P_Mucros.pep","n5",1,"Terminal","P_Mucros_pep_XP_015668137.1","P_Mucros_pep_XP_015668138.1"
"672","OG0007295","P_Mucros.pep","n5",1,"Terminal","P_Mucros_pep_XP_015672199.1","P_Mucros_pep_XP_015672198.1"
"673","OG0007330","P_Mucros.pep","n8",1,"Terminal","P_Mucros_pep_XP_015671124.1","P_Mucros_pep_XP_015671123.1"
"674","OG0007416","P_Mucros.pep","n3",1,"Terminal","P_Mucros_pep_XP_015687409.1","P_Mucros_pep_XP_015687408.1"
"675","OG0007423","P_Mucros.pep","n8",1,"Terminal","P_Mucros_pep_XP_015676438.1","P_Mucros_pep_XP_015676439.1"
"676","OG0007424","P_Mucros.pep","n8",1,"Terminal","P_Mucros_pep_XP_015667608.1","P_Mucros_pep_XP_015667617.1"
"677","OG0007480","P_Mucros.pep","n7",1,"Terminal","P_Mucros_pep_XP_015672905.1","P_Mucros_pep_XP_015672906.1"
"678","OG0007480","N_naja.pep","n8",1,"Terminal","N_naja_pep_Nana15394-RA","N_naja_pep_Nana15395-RA"
"679","OG0007506","P_Mucros.pep","n3",1,"Terminal","P_Mucros_pep_XP_015674705.1","P_Mucros_pep_XP_015674681.1, P_Mucros_pep_XP_015674689.1, P_Mucros_pep_XP_015674697.1"
"680","OG0007506","P_Mucros.pep","n4",1,"Terminal","P_Mucros_pep_XP_015674681.1","P_Mucros_pep_XP_015674689.1, P_Mucros_pep_XP_015674697.1"
"681","OG0007506","P_Mucros.pep","n5",1,"Terminal","P_Mucros_pep_XP_015674689.1","P_Mucros_pep_XP_015674697.1"
"682","OG0007518","P_Mucros.pep","n6",1,"Terminal","P_Mucros_pep_XP_015678480.1, P_Mucros_pep_XP_015678484.1","P_Mucros_pep_XP_015678485.1, P_Mucros_pep_XP_015678482.1"
"683","OG0007518","P_Mucros.pep","n7",1,"Terminal","P_Mucros_pep_XP_015678480.1","P_Mucros_pep_XP_015678484.1"
"684","OG0007518","P_Mucros.pep","n8",1,"Terminal","P_Mucros_pep_XP_015678485.1","P_Mucros_pep_XP_015678482.1"
"685","OG0008614","P_Mucros.pep","n7",1,"Terminal","P_Mucros_pep_XP_015675025.1","P_Mucros_pep_XP_015675024.1"
"686","OG0008857","P_Mucros.pep","n7",1,"Terminal","P_Mucros_pep_XP_015674955.1","P_Mucros_pep_XP_015674954.1"
"687","OG0009352","H_sapiens.pep","n4",1,"Terminal","H_sapiens_pep_ENSG00000253958.2","H_sapiens_pep_ENSG00000285098.2"
"688","OG0009352","P_Mucros.pep","n7",1,"Terminal","P_Mucros_pep_XP_015673819.1","P_Mucros_pep_XP_015673820.1"
"689","OG0009370","P_Mucros.pep","n7",1,"Terminal","P_Mucros_pep_XP_015666577.1","P_Mucros_pep_XP_015666576.1"
"690","OG0009790","P_Mucros.pep","n7",1,"Terminal","P_Mucros_pep_XP_015666091.1","P_Mucros_pep_XP_015666089.1"
"691","OG0010138","P_Mucros.pep","n7",1,"Terminal","P_Mucros_pep_XP_015687716.1","P_Mucros_pep_XP_015687717.1"
"692","OG0010361","P_Mucros.pep","n7",1,"Terminal","P_Mucros_pep_XP_015665677.1","P_Mucros_pep_XP_015665678.1"
"693","OG0010559","P_Mucros.pep","n4",1,"Terminal","P_Mucros_pep_XP_015683475.1","P_Mucros_pep_XP_015683476.1"
"694","OG0010881","P_Mucros.pep","n7",1,"Terminal","P_Mucros_pep_XP_015667991.1","P_Mucros_pep_XP_015667992.1"
"695","OG0010905","P_Mucros.pep","n4",1,"Terminal","P_Mucros_pep_XP_015668559.1","P_Mucros_pep_XP_015668560.1"
"696","OG0010922","P_Mucros.pep","n4",1,"Terminal","P_Mucros_pep_XP_015676009.1","P_Mucros_pep_XP_015676017.1"
"697","OG0011422","P_Mucros.pep","n7",1,"Terminal","P_Mucros_pep_XP_015678041.1","P_Mucros_pep_XP_015678042.1"
"698","OG0011430","P_Mucros.pep","n5",1,"Terminal","P_Mucros_pep_XP_015672846.1","P_Mucros_pep_XP_015672848.1"
"699","OG0011787","P_Mucros.pep","n7",1,"Terminal","P_Mucros_pep_XP_015668424.1","P_Mucros_pep_XP_015668423.1"
"700","OG0011850","P_Mucros.pep","n6",1,"Terminal","P_Mucros_pep_XP_015680845.1, P_Mucros_pep_XP_015680844.1","P_Mucros_pep_XP_015680843.1"
"701","OG0011850","P_Mucros.pep","n7",1,"Terminal","P_Mucros_pep_XP_015680845.1","P_Mucros_pep_XP_015680844.1"
"702","OG0011932","N_naja.pep","n7",1,"Terminal","N_naja_pep_Nana06259-RA","N_naja_pep_Nana06259-RB"
"703","OG0011936","P_Mucros.pep","n7",1,"Terminal","P_Mucros_pep_XP_015665503.1","P_Mucros_pep_XP_015665502.1"
"704","OG0011938","P_Mucros.pep","n6",1,"Terminal","P_Mucros_pep_XP_015672080.1","P_Mucros_pep_XP_015672081.1"
"705","OG0011938","N_naja.pep","n7",1,"Terminal","N_naja_pep_Nana30289-RB","N_naja_pep_Nana30289-RA"
"706","OG0012543","P_Mucros.pep","n3",1,"Terminal","P_Mucros_pep_XP_015676479.1","P_Mucros_pep_XP_015676478.1"
"707","OG0013451","P_Mucros.pep","n2",1,"Terminal","P_Mucros_pep_XP_015681842.1","P_Mucros_pep_XP_015681843.1"
