"","gene","description","Pm_1","Pm_10","Pm_11","Pm_12","Pm_13","Pm_14","Pm_15","Pm_16","Pm_17","Pm_18","Pm_19","Pm_2","Pm_20","Pm_21","Pm_22","Pm_23","Pm_24","Pm_25","Pm_26","Pm_27","Pm_28","Pm_29","Pm_3","Pm_30","Pm_4","Pm_5","Pm_6","Pm_7","Pm_8","Pm_9","Mus_kidn_1","Mus_kidn_2","Mus_kidn_3","Homo_kidn_1","Homo_kidn_2","Homo_kidn_3","Canis_kidn_1","Canis_kidn_2","Canis_kidn_3"
"370",107283926,"transaldolase 1",1607.99,2181.4,3784.61,3404.26,1573.13,1320.51,569.6,1259.81,2321.44,804.71,1589.83,1985.12,2098.62,1197.65,697.04,1390.05,1395.08,984.17,2744.07,732.83,1118.69,2416.1,2601.59,2293.72,1627.21,3291.57,1823.19,800.41,2218.99,1998.55,252.73171,242.783525,252.25195,181.8139,153.1409,137.0219,149.9079,55.8711,181.9049
"371",107283933,"Parkinson disease 7 domain containing 1",310,304,385,224,234,215,64,136,293,75,217,332,180,160,162,136,117,127,436,127,165,211,421,324,329,343,290,89,179,143,37.038605,38.67161,38.835316,66.84401,47.69349,27.88451,4.47744,1.560918,5.65215
"372",107283934,"zwilch kinetochore protein",10,16,19,21,20,15,0,17,40,8,43,10,28,9,1,7,12,15,8,9,14,53,49,33,19,27,6,3,23,8,0.7631355,1.15200808,0.65884396,0.904058,0.609758,4.432262,1.2681,1.184538,0.939105
"373",107283935,"SMAD family member 6",0,0,2,0,1,4,2,1,15,2,1,0,4,0,0,2,1,0,4,1,0,2,3,3,1,4,0,0,3,10,11.5945,10.0656,12.7516,19.032632,15.768118,20.462135,5.633068,7.385428,4.1753662
"374",107283937,"ceroid-lipofuscinosis, neuronal 6, late infantile, variant",1,4,6,0,4,9,1,3,1,0,6,0,1,4,0,2,6,6,1,5,1,1,10,0,1,2,1,2,6,5,69.30571,63.776955,69.548306,44.743985,38.1909535,38.420433,26.815203,30.61153,4.879638
"375",107283938,"fem-1 homolog b (C. elegans)",27,20,23,22,20,20,12,13,28,9,17,23,15,14,14,9,10,20,33,2,13,17,37,22,32,26,16,43,25,27,5.70613,5.62439,5.5998,10.08836,2.020609,14.63814,8.18448,22.4178,3.62737
"376",107283939,"integrin subunit alpha 11",16,9,32,9,7,7,8,5,6,3,3,8,7,6,6,0,1,0,15,0,1,30,35,29,27,8,7,6,6,6,0.361598,0.295461,0.27986,1.092659,2.665254,0.4509999,0.367193,1.067167003,2.40783
"377",107283940,"coronin 2B",45,82,55,39,19,36,12,24,24,38,44,38,26,23,26,19,5,11,42,23,16,61,53,144,89,54,20,33,89,11,9.382048,7.803907,8.49341,5.573127,6.14928,5.65956,2.5531792,3.71716,3.660486
"378",107283941,"CTD small phosphatase like 2",52,19,119,75,117,64,65,96,97,39,132,18,61,24,57,74,12,77,41,18,14,26,30,27,56,69,24,44,27,37,3.4718023,3.296715963,3.4713737,7.663245,3.340096,13.51842032,4.27425,6.763600141,4.62626
"379",107283944,"Ras protein specific guanine nucleotide releasing factor 1",2,9,3,5,3,3,0,1,3,5,15,5,14,5,0,2,0,0,8,3,2,11,10,23,9,1,4,0,12,2,0.4419774,0.4911317,0.46303313,10.69205171,0.732636869,16.9701114,0.00887092,0.0244928,0.050872801
"380",107283959,"patatin like phospholipase domain containing 2",23,21,24,14,14,5,16,14,15,20,25,13,3,17,17,13,23,14,14,16,8,12,17,13,28,14,13,14,12,29,242.020968,245.05459,245.915629,86.77757,160.5264,41.89236,58.9646,54.5532,82.8106
"381",107283960,"N-methylpurine DNA glycosylase",3,3,4,3,2,1,4,4,11,3,4,7,1,2,5,2,1,3,9,3,6,2,5,8,6,1,1,18,1,6,9.18975,8.673931,8.157727,36.28208,42.821694,23.71812191,6.49801,0.0305052,5.28775
"382",107283970,"calcium release activated channel regulator 2B",949,748,549,420,432,436,412,257,462.99,276,241.99,536,248,248,513,379,1110,488,908,469,267,344,465.97,433,643,394,667,178,314,748,20.1613827,15.173868,21.155498,9.842282,14.89159,3.975535,6.292262,5.96454,14.206
"383",107283974,"T-cell activation inhibitor, mitochondrial",16,46,45,32,25,34,7,17,21,19,11,54,16,13,2,7,24,22,41,5,11,50,79,31,21,54,9,5,53,13,11.784884,11.234923,10.766872,14.58667,4.917448,32.09385,32.33787,13.51411,13.9941
"384",107283980,"CD151 molecule (Raph blood group)",1739,2541,3056,957,1093,1586,713,638,2059,577,1100,1866,1024,981,1383,1050,1071,1017,3454,1477,970,1437,5202,2176,2698,1664,2384,203,1565,1026,190.572367,186.624453,190.851644,282.1862,381.4692,234.3807,83.9033,298.2473,270.285
"385",107283986,"stannin",4,4,3,10,12,5,0,3,6,5,4,3,3,2,7,5,5,4,2,5,3,3,14,5,10,2,2,11,9,4,48.46413,46.27271,44.9203,13.3468,12.5383,13.2716,60.0865,0,242.654
"386",107283991,"DEAF1, transcription factor",4,12,21,5,4,16,2,10,11,2,7,14,15,9,16,8,5,9,17,8,9,14,23,24,18,12,7,6,12,5,19.464557,18.376931,19.262511,40.8075,62.1814,24.62695,4.691374,3.6418587,4.5990177
"387",107283992,"trans-golgi network vesicle protein 23 homolog A (S. cerevisiae)",203,39,36,57,41,46,12,36,25,19,79,299,48,26,8,30,13,17,142,21,65,149,71,164,164,20,143,25,32,21,1.0927715,0.715911,0.860283,2.396501,2.480097,1.016759,23.0142,0,12.47177
"388",107283993,"regulator of G-protein signaling 11",1,9,6,4,2,0,1,5,5,2,3,6,5,1,1,1,1,2,7,10,3,10,18,14,7,6,1,2,3,2,14.799498,15.95695601,16.426998,0.9442291,1.389399,0.7269472,3.30872,0.2501034,2.919695
"389",107283994,"protein disulfide isomerase family A member 2",0,4,2,3,0,4,1,1,0,0,2,4,1,2,1,2,0,1,3,1,2,1,8,3,2,5,2,3,1,5,0.3120853,0.418952,0.2381667,0.43886,0.7181632,0.410868,0.2680536,0,0.638846
"390",107283996,"rhomboid 5 homolog 1 (Drosophila)",63,78,104,48,42,40,31,41,65,32,64,101,81,39,32,56,33,39,112,40,36,58,180,106,118,54,45,58,62,74,53.330468,48.66134,51.654991,10.690956,12.96113163,10.786046,11.01018,0.0174627,13.71007
"391",107283998,"GLIS family zinc finger 2",8,3,15,7,7,7,7,5,9,15,7,13,3,4,2,3,12,10,7,4,5,7,36,12,17,3,6,27,17,2,179.68812,158.78995,176.71505,30.2355,25.41738,16.72148,17.913,0.0130339,6.80582
"392",107284009,"nudE neurodevelopment protein 1",0,6,1,1,2,2,2,0,2,0,5,4,0,1,2,2,1,1,2,1,0,10,4,7,1,3,1,0,5,0,16.3561918,17.88588,16.020737,3.057381513,5.5492308,3.729825,4.3082,18.5727,17.046
"393",107284018,"cyclin Y",38,70,82,80,23,77,20,44,58,63,48,93,35,33,26,40,41,57,52,28,50,87,116,55,83,87,75,6,106,31,33.176301,31.2312551,33.4149,23.80477,26.937998,38.2247703,82.81236,121.938596,48.8378
"394",107284019,"cAMP responsive element modulator",22,92,49,55,30,89,1,34,59,31,29,85,14,13,11,9,22,12,100,17,21,58,102,29,63,216,12,17,65,13,11.21885516,11.46304327,9.862714783,22.6643151,15.981071,26.496361,19.446468,35.81909,51.31158
"395",107284021,"atlastin-2-like",581,592,534,397,314,621,169,313,256,314,582,366,292,273,259,257,281,292,431,258,219,566,599,431,654,513,348,129,1381,265,12.736038,12.7023137,11.885317,23.391092,10.14207,39.9211041,12.488699,22.814639,14.445422
"396",107284022,"par-3 family cell polarity regulator",199,226,313,241,123,158,125,187,220,160,268,236,147,158,193,154,164,239,187,140,168,321,547,130,250,179,181,97,278,134,37.5244037,29.12688412,37.7629482,24.15676196,10.57161292,35.17273095,13.9931683,17.84897564,11.89501767
"397",107284026,"enhancer of polycomb homolog 1",147.84,302.77,292.42,218.92,97.8,220.91,62.54,141.76,179.22,139.92,184.7,344.04,131.41,112.46,96.56,75.73,105.43,158.78,228.42,121.96,125.26,275.08,895.21,180.53,188.89,315.84,129.88,95.18,306.96,151.56,31.01798,27.73816,34.170196,10.582414,7.198214386,11.683742,6.24346,9.01371,8.23752
"398",107284029,"glutaredoxin 3",1199,1464,1623,1129,815,1147,477,562,1009,550,799,1315,585,562,679,537,576,636,1413,607,543,749,1297,1019,1150,1131,803,740,1218,862,89.0381388,90.649502,93.2006,26.571999,12.877899,36.702459,88.3585,61.531143,86.2828299
"399",107284035,"otogelin-like",2,21,11,4,4,7,2,3,6,1,4,1,3,5,2,5,0,0,2,3,1,0.91,9.99,10,3,17.96,6,2,4,2,0.00875221,0.00940524,0.0133494,2.024527,0.2841509,3.674306,0.0276369,0.0437977,0.0814751
"400",107284036,"protein phosphatase 1 regulatory subunit 12A",705,1187.99,1477,712,436,538,228,384,1006,341,983,1078,854,399,364,408,507,478,1220,401,406,816,1912,1004,1043,907,756,328,1175,619,12.001509,13.800587,12.142215,10.280954,3.580000553,20.06936,4.9817716,7.7962125,9.6068307
"401",107284038,"acyl-CoA synthetase short-chain family member 3",61,193,207,67,102,368,39,105,89,72,152,120,58,54,126,85,25,32,121,101,57,165,128,162,193,266,107,41,293,20,5.857221,5.909273,5.416617,28.799308,6.5334468,40.9994751,21.772532,16.71865,10.891436
"402",107284039,"visual system homeobox 1",1,2,0,3,0,1,2,0,0,0,2,0,2,1,0,0,1,0,0,1,0,0,4,0,1,1,1,0,0,0,0,0.0112226,0.0105995,0.043813,0.0501659,0,0,0,0.0550043
"403",107284045,"neuron navigator 3",16,41.98,49,18,10,31,11,22,38.99,18,45,25,33,25,11,17,15,18,51,15,11,40,34,43,39,31,49,9,24,29,1.9968703,1.2034131,0.8444003,2.1820816,4.9968821,3.0461919,0.150604,0.392934,0.384612
"404",107284050,"DENN domain containing 2C",47,101.14,207.38,85.57,23.5,101.3,12.13,40.14,76.58,52,102.96,64.27,78.26,20.11,67,82,32.73,31.05,77.67,136.23,30.81,162.03,583.2,67.18,136.02,60.02,50.78,33.16,101.36,33.16,0.7920997,1.078062,0.70011592,0.56483,0.6785093,0.7645667,1.52524,1.01779,1.09577
"405",107284051,"adenosine monophosphate deaminase 1",42,209,131,41,65,189,20,147,18,124,125,111,117,31,37,17,12,8,160,40,26,205,37,80,183,92,36,17,308,8,3.161387,3.3344073,3.266163,0,0,0.057238,0.373168,8.520991073,0.243527271
"406",107284053,"neuroblastoma RAS viral (v-ras) oncogene homolog",583,562.06,650,435,439,273.19,109,264,391.21,162,499,307,429,203,156,270,168,220.06,598,241.09,170,502,915,553.24,533,446,294,166,407.99,377.33,12.461982,11.770488,12.221008,6.13766,2.87996,20.1487,21.5136,59.6882,26.0715
"407",107284055,"tetraspanin 2",7,63,22,18,11,30,2,20,9,8,31,23,6,7,3,27,3,8,25,5,14,36,27,14,14,38,11,7,12,1,2.000416,2.672983,2.172364,10.04628,2.750084,9.361151,1.00473,3.254817,2.67483
"408",107284056,"mutS homolog 2",211,300,456,220,145,191,96,123,247,79,189,190,129,129,99,88,146,129,236,108,91,203,422,248,296,187,170,81,301,166,5.0007401,5.3132875,5.196405,2.7001998,1.6516124,6.9106432,3.912994,7.512873,4.941517
"409",107284068,"heterogeneous nuclear ribonucleoprotein L like",197.45,298.26,332.72,226.13,112.02,140.17,96.67,146.33,232.74,114.02,162.67,218.77,182.29,140,167.57,131.83,113,114.89,271.39,117.38,124.56,217.53,261.45,143.48,204.42,192.44,146.94,110.96,227.43,182.87,10.596799,10.6086,11.86562,13.238779,8.581207,15.243992,11.68247,19.88043,14.34998
"410",107284071,"carbohydrate (N-acetylgalactosamine 4-0) sulfotransferase 8",0,1,2,0,0,0,0,0,14,0,2,5,7,0,0,0,0,0,1,0,0,2,27,0,1,2,0,2,1,0,6.008505001,5.264468703,5.844591368,0.0396855,0.243073,0.0273006,0.173812,0.0889509,0.121601
"411",107284072,"CCR4-NOT transcription complex subunit 10",295,407,500,342,173,486,93,256,232,227,281,652,211,142,175,127,161,295,321,183,231,652,1497,303,366,765,196,36,587,154,15.657804,15.6166513,16.293627,8.430143,11.72665,13.2955,21.489279,22.527334,14.77754451
"412",107284079,"eukaryotic translation initiation factor 4A3",5890,2729,3588,2502,2105,2110,955,1313,2475,1013,2025,3724,1979,1632,1513,1522,1535,1402,3375,1082,1590,2399,3728,2418,4429,3275,2562,1574,2218,2148,66.325103,66.013894,63.259431,106.1272214,39.236989,47.599219,33.1644,0.11537,46.7576
"413",107284080,"peptidase D",503,582,1257,259,623,750,222,301,445,365,525,812,529,384,214,443,220,212,586,362,291,810,925,656,747,114,495,422,584,267,204.222629,196.935472,200.83273,1048.991619,805.47234,505.675867,182.8770396,163.2148,28.1031
"414",107284083,"glucose-6-phosphate isomerase",1808,10054,5424,3035,3044,8223,720,2006,1750,2749,5550,3493,3472,2046,955,1747,527,548,6650,1453,1977,6616,4484,4072,6501,5381,2169,2832,8675,559,407.830696,357.819175,398.065827,318.2900338,257.7816707,202.025005,212.7452,209.2145,181.1136
"415",107284086,"cilia and flagella associated protein 20",98,233,312,204,101,240,41,142,254,73,203,132,343,67,50,200,52,103,320,66,185,501,194,374,77,271,127,170,230,113,25.376602,24.590604,23.37711962,26.74027,20.507907,23.995452,14.2341,26.9482,14.8543
"416",107284089,"potassium channel tetramerization domain containing 15",0,6,6,1,0,1,0,0,6,2,7,2,5,1,0,3,1,1,5,3,4,5,17,1,5,1,0,0,0,2,20.669255,17.244416,24.696887,13.156314,15.76883731,7.096697,5.577317,8.590687,20.255115
"417",107284090,"abhydrolase domain containing 12",423,374,525,326,248,224,135,208,331,223,302,209,247,210,144,208,174,201,478,245,206,399,600,272,424,276,395,121,231,178,41.796083,39.135236,40.923209,65.820504,133.5775296,71.8967883,26.0872,55.3948,17.9513
"418",107284092,"katanin p80 (WD repeat containing) subunit B 1",10,10,15,7,12,3,6,15,12,6,18,21,12,7,9,14,6,4,17,1,6,29,20,36,17,6,7,10,7,5,18.82183,17.18267,18.82814,13.997133,16.811404,10.280719,6.09204,9.06422,7.10813
"419",107284096,"calcium voltage-gated channel subunit alpha1 G",16,20,28,4,2,15,0,11,12,3,21,26,19,7,1,2,4,2,48,8,1,42,100,37,25,29,7,5,17,4,4.941087944,6.284451433,5.852338055,0.022616063,0.235150124,0.0863895,0.0148977,0.071222368,0.065030766
"420",107284097,"spermatogenesis associated 20",701,669,648,257,270,643,176,292,388,283,459,772,328,215,254,268,219,178,1002,312,222,540,681,402,994,390,489,180,727,259,1.031981002,0.843139,0.398187002,54.45421207,59.47096265,42.50433908,0.233773,0,0.0997635
"421",107284099,"polymerase (DNA) theta",24,59,39,49,16,38,19,50,86,23,145,35,49,48,16,14,25,69,31,24,31,82,108,51,28,22,48,16,28,38,0.284536781,0.403367511,0.252405803,0.5987913,1.76615444,0.963449,0.0682419,0.371268,0.1104422
"422",107284106,"follistatin like 1",492,5528,3610,848,308,750,306,287,2610,279,1768,3938,1886,524,1096,556,527,319,4018,1099,494,1954,9084,1935,823,1731,917,224,873,648,17.473835,17.78243,17.859646,35.053978,23.012862,28.08358,66.79505,89.46517,92.100985
"423",107284113,"ATPase H+ transporting V1 subunit A",1206,1124,1265,836,747,579,519,636,783,596,1114,730,838,691,626,625,905,806,959,961,537,1259,2972,822,984,751,963,214,736,553,92.844621,98.693973,91.514392,77.18678,12.394255,131.129785,62.4327,77.9345,36.2344
"424",107284115,"upstream transcription factor family member 3",76,133,166,82,45,67,42,93,89,45,159,64,95,60,82,79,95,73,118,68,80,181,177,142,125,68,73,76,108,35,8.4516609,8.9297944,8.1003418,3.09547,2.746173,7.20737,6.591008,8.01204,2.313420787
"425",107284127,"adipocyte plasma membrane associated protein",4323,1975,2652,2803,1861,1457,971,1010,1782,1271,1571,2302,1052,1595,1606,1239,1675,1270,2489,1453,1317,1605,3316,1896,2840,1683,2827,1057,1704,1622,181.502158,180.934572,188.605436,49.76805,54.0636,46.770971,165.7661,172.92584,42.622193
"426",107284137,"solute carrier family 4, sodium bicarbonate cotransporter, member 9",1,25,17,7,3,8,2,10,6,4,10,2,9,2,0,2,2,0,6,8,0,6,13,9,15,14,4,2,6,4,78.194374,77.82592402,79.26985,42.252088,21.77846,69.450908,49.23042,27.63474,2.17549
"427",107284139,"amyloid beta precursor protein binding family B member 3",8,0,6,3,3,3,1,1,7,2,5,4,4,3,0,3,8,1,6,0,5,11,10,7,8,9,10,0,8,1,27.658301,28.12209,34.676137,22.229589,13.13905193,21.318692,5.27456,4.91352,9.46028
"428",107284147,"steroid receptor RNA activator 1",839,285,412,379,331,171,117,130,160,118,227,385,104,207,229,112,245,225,227,138,143,213,586,233,378,363,227,486,237,400,48.55499,49.00465,50.09583,64.8649,43.99163,62.27696,64.407,198.986,166.934
"429",107284148,"GINS complex subunit 1 (Psf1 homolog)",46,59,69,47,22,38,11,57,42,11,162,58,78,27,18,42,14,9,66,20,42,109,51,85,43,51,31,30,58,15,0.503036,0.493307,0.554324,0.874902,1.439423,1.26834,1.71045,10.1271,2.81954
"430",107284149,"A-kinase anchoring protein 13",695,593.99,499,417,396,550,255,445,496,307,602,446,248,361,355,356,478,428,687,401,269,441,740,528,946,486,520,569,884,520,9.6354951,9.8794667,9.795033,12.88183,18.36175,13.56751,9.10718,16.799651,9.385575
"431",107284156,"pleckstrin homology and RhoGEF domain containing G4",1,5,7,2,1,2,1,1,24,0,3,8,3,1,0,0,0,0,6,0,2,2,34,4,3,7,4,2,5,5,0.0888639,0.1047813,0.1073982,1.208755,2.681747,1.38149,0.0634508,0.0718162,0.0670195
"432",107284169,"ATPase H+ transporting V0 subunit d1",73,54,120,55,60,55,31,39,47,76,93,87,38,68,22,70,46,71,93,50,15,68,127,106,205,56,53,84,66,45,120.24292,124.64214,118.81958,232.831825,187.234259,172.260476,152.633,181.376,65.878
"433",107284170,"HECT domain and ankyrin repeat containing E3 ubiquitin protein ligase 1",393.44,413.11,535.51,241.53,257.92,265.57,57,256.83,232.78,95.08,390.16,239.34,264.48,144,105,184.7,151.91,114,442.62,166.12,224.04,745.34,607.64,412.01,503.82,550.81,263,68,338.79,168,4.260281,3.297396,3.211183,10.712201,2.56902678,9.0473862,8.2803399,12.66948942,16.0339295
"434",107284171,"splicing factor 3b subunit 3",259,155,192,143,158,103,91,98,211,94,156,222,127,151,105,116,122,168,149,161,124,136,559,194,289,133,140,285,184,250,18.161541,18.2930199,17.9627635,60.99726,84.13516,81.16167,16.27224,18.19168,22.95598
"435",107284172,"CCR4-NOT transcription complex subunit 1",1158,756,888,542,751,525,369,497,632,508,858,722,476,509,430,540,470,668,884,525,434,767,1793,959,1592,573,610,628,870,737,40.1205367,46.2750535,38.2662781,66.8878682,75.4855627,55.31325801,20.415,15.9873307,11.5047
"436",107284174,"Vac14 homolog (S. cerevisiae)",18,26,22,23,20,24,6,8,18,16,20,26,14,11,10,12,12,9,30,12,12,22,60,31,51,12,15,39,28,17,24.679287,23.765235,25.692655,28.470011,45.38701333,25.299963,15.1271,9.57982,10.492
"437",107284180,"ST3 beta-galactoside alpha-2,3-sialyltransferase 2",1,1,2,0,0,5,0,0,3,2,6,2,4,0,1,0,0,1,3,3,0,6,13,5,2,1,1,1,5,1,18.806681,21.670767,18.527416,17.396301,11.893585,6.714182,14.2945,45.4228,8.05716
"438",107284181,"NDRG family member 4",1,6,4,3,3,9,2,4,4,2,8,4,4,1,3,0,0,0,12,2,0,8,3,12,12,5,3,6,19,0,15.624479,16.823554,17.591866,2.703552684,5.584138,2.752519,11.765735,25.066962,39.722098
"439",107284185,"CD180 molecule",0,2,5,1,0,0,0,2,1,0,12,2,6,1,2,2,0,0,11,0,1,8,1,3,1,2,6,1,3,0,1.435805,1.5959469,1.4456057,0.24014,0.236738,0.299572,0.339468,10.8249,0.110418
"440",107284190,"kinesin family member 17",0,4,5,1,1,2,0,1,1,0,9,1,2,0,0,3,0,0,5,0,0,1,7,5,3,5,2,0,5,0,0.3543744,0.4369584,0.2480464,4.256982,3.934826,1.684697,0.2693159,0.362104,0.0278127
"441",107284200,"DNA (cytosine-5-)-methyltransferase 1",241,345,509,236,207,222,123,206,249,186,495,315,217,208,150,205,137,159,265,183,161,415,677,551,654,251,207,215,336,216,9.447717007,10.258005,10.255051,19.44910404,9.559601,8.115945,4.92841,11.702,5.54521
"442",107284201,"eukaryotic translation initiation factor 3 subunit G",2793,1782,2162,1562,1443,1481,564,648,1213,636,1043,2482,840,888,953,803,699,539,1962,729,842,1177,2062,1153,2136,1507,1388,2316,1473,1056,82.993105,77.041428,81.239534,244.2938271,301.588444,175.017833,108.113,36.0871,195.242
"443",107284213,"hydroxysteroid (17-beta) dehydrogenase 10",1664,899,1091,1173,848,789,551,611,1211,658,822,1226,640,851,872,759,741,731,1237,590,741,851,1251,1042,1103,951,947,2050,1030,1137,109.91967,108.14717,113.191486,259.23794,219.0958,222.72624,173.576,0.566847,214.3709
"444",107284226,"sphingosine-1-phosphate receptor 2",7,17,23,10,4,14,3,17,28,6,46,20,23,4,7,10,5,5,60,13,15,42,71,16,13,21,8,2,18,4,2.563092,2.233163,2.560641,0.959141,1.96976,0.625771,2.72716,9.06471,3.01344
"445",107284251,"GTP binding protein 6 (putative)",169,261,247,205,92,176,50,162,166,64,208,179,197,82,130,134,82,65,309,86,139,287,208,233,179,240,138,31,239,76,38.535789,39.31446,41.239272,114.347,87.6139,46.03458,3.575395,0,5.32464
"446",107284254,"retinitis pigmentosa 2 (X-linked recessive)",510,617,699,592,263,256,134,343,469,197,375,306,308,260,296,262,302,279,547,272,273,524,739,429,457,574,493,129,413,350,5.443979,5.31281,4.821509,1.89764,0.488318,5.60461,5.752325,0.662781,3.917115
"447",107284255,"tubulin gamma complex associated protein 5",265,548,642,224,146,192,99,144,232,103,225,217,189,167,170,129,125,164,423,152,104,268,485,225,322,396,275,60,261,188,2.8745414,3.0643604,2.867087,6.036438,3.47101,7.299035,4.082695,6.713463,4.241066
"448",107284259,"non imprinted in Prader-Willi/Angelman syndrome 1",1,50,44,6,2,3,0,73,17,1,5,120,14,1,4,1,3,4,18,7,10,267,108,39,7,5,15,1,36,4,3.09422,2.86794,3.2439,8.255137,4.120131,6.76709,0.289644,0.965466,0.1930706
"449",107284261,"phospholipase A2 group VII",4,8,11,5,0,11,0,3,7,2,9,17,13,3,1,1,4,1,36,3,3,12,20,18,3,15,8,1,8,6,9.610982,8.974411,9.786739,0.183991,0.131003,0.0948857,0.489816,4.002097,1.589087
"450",107284271,"collagen type IV alpha 1",62,260,156,115,43,131,51,90,280,66,211,244,203,78,51,87,80,47,202,110,45,320,787,157,192,225,142,61,209,95,159.9252955,159.4026115,156.72361,34.73146,18.47817,46.99477,18.1851,44.9786,95.8813
"451",107284273,"5-hydroxytryptamine receptor 2A",4,7,10,5,0,4,2,4,4,0,5,8,3,6,15,2,0,0,11,12,1,7,7,5,1,23,10,2,2,9,0.0623522,0.119116,0.112717,0.0488757,0.0188291,0.0670893,1.12831,0.261545,0.0761871
"452",107284274,"runt related transcription factor 2",24,165,273,17,29,43,8,22,120,22,168,87,164,28,29,23,12,6,154,41,25,203,556,101,50,53,26,7,141,10,1.112634,1.5821838,1.2859401,0.620949,0.273043,0.6805296,1.34519,3.74383,1.354747
"453",107284288,"karyopherin subunit alpha 3",1960,1714,1884,1153,923,1419,316,543,839,606,935,1125,717,558,546,526,510,528,1398,542,494,1218,1973,993,1788,1472,1142,417,1563,577,5.70812,5.64512,5.38147,5.02762,1.61066,13.0628,9.91902,11.6692,9.43418
"454",107284291,"RAB20, member RAS oncogene family",78,278,305,87,95,164,46,121,162,77,224,243,173,82,144,78,79,30,297,68,116,169,277,151,166,183,141,49,147,51,56.1164,56.8637,57.139,33.3606,21.9555,30.3608,114.688,251.603,24.7255
"455",107284292,"adenosine deaminase, RNA-specific, B1",77,58,55,47,38,41,16,38,45,26,66,26,39,37,47,57,34,45,48,21,31,86,92,47,52,56.99,51,15,39,39,4.45500848,4.125210005,4.730968986,5.192391,5.029801,4.280255,3.55584,3.63819,3.92901
"456",107284294,"integrin subunit beta 2",32,329,292,118,54,78,19,102,84,33,322,67,253,78,34,55,36,21,311,133,75,331,481,407,87,124,88,28,152,37,8.936247,9.669513,8.514137904,21.82153724,16.19748843,9.7764116,12.024751,28.64722401,7.2437575
"457",107284296,"kynurenine 3-monooxygenase (kynurenine 3-hydroxylase)",1,131,227,8,5,40,0,8,58,3,57,40,85,9,21,37,1,0,67,54,8,64,171,131,6,44,6,1,63,0,33.930451,36.318046,33.97288,17.31116121,9.500345749,21.748043,33.6534,0.46253,13.1104
