Orthogroup,Genes.1,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,Genes.2,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies,copies
OG0003818,P_Mucros_pep_XP_015669278.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015669277.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003834,P_Mucros_pep_XP_015670020.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015670004.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003834,N_naja_pep_Nana18289-RB,,,,,,,,,,,,,,,,,,,,,N_naja_pep_Nana18289-RA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003836,P_Mucros_pep_XP_015679664.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015679663.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003836,P_troglodytes_pep_ENSPTRG00000052735.1,,,,,,,,,,,,,,,,,,,,,P_troglodytes_pep_ENSPTRG00000009872.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003898,N_naja_pep_Nana00684-RC, N_naja_pep_Nana00684-RA,,,,,,,,,,,,,,,,,,,,N_naja_pep_Nana00684-RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003898,N_naja_pep_Nana00684-RC,,,,,,,,,,,,,,,,,,,,,N_naja_pep_Nana00684-RA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003898,P_Mucros_pep_XP_015670308.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015670309.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003981,N_naja_pep_Nana32596-RE,,,,,,,,,,,,,,,,,,,,,N_naja_pep_Nana32596-RB, N_naja_pep_Nana32596-RA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0003981,N_naja_pep_Nana32596-RB,,,,,,,,,,,,,,,,,,,,,N_naja_pep_Nana32596-RA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004010,P_Mucros_pep_XP_015667683.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015667684.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004010,N_naja_pep_Nana30996-RA,,,,,,,,,,,,,,,,,,,,,N_naja_pep_Nana30996-RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004021,P_Mucros_pep_XP_015674123.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015674122.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004021,N_naja_pep_Nana15050-RA,,,,,,,,,,,,,,,,,,,,,N_naja_pep_Nana15050-RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004064,N_naja_pep_Nana29825-RA,,,,,,,,,,,,,,,,,,,,,N_naja_pep_Nana29825-RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004064,P_Mucros_pep_XP_015667133.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015667134.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004069,P_Mucros_pep_XP_015667569.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015667570.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004069,C_familiaris_pep_ENSCAFG00000041039.1,,,,,,,,,,,,,,,,,,,,,C_familiaris_pep_ENSCAFG00000007405.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004089,P_Mucros_pep_XP_015672517.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015672516.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004089,N_naja_pep_Nana25117-RA,,,,,,,,,,,,,,,,,,,,,N_naja_pep_Nana25117-RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004089,P_troglodytes_pep_ENSPTRG00000044978.1,,,,,,,,,,,,,,,,,,,,,P_troglodytes_pep_ENSPTRG00000005723.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004092,P_Mucros_pep_XP_015670031.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015670030.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004092,N_naja_pep_Nana05083-RB,,,,,,,,,,,,,,,,,,,,,N_naja_pep_Nana05083-RA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004099,G_gallus_pep_ENSGALG00000054674.1,,,,,,,,,,,,,,,,,,,,,G_gallus_pep_ENSGALG00000029316.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004099,P_Mucros_pep_XP_015674210.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015674209.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004106,P_Mucros_pep_XP_015673273.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015673272.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004106,N_naja_pep_Nana14126-RB,,,,,,,,,,,,,,,,,,,,,N_naja_pep_Nana14126-RA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004123,P_Mucros_pep_XP_015672472.1, P_Mucros_pep_XP_015672470.1,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015672471.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004123,P_Mucros_pep_XP_015672472.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015672470.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004125,H_sapiens_pep_ENSG00000104522.16,,,,,,,,,,,,,,,,,,,,,H_sapiens_pep_ENSG00000278243.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004125,P_Mucros_pep_XP_015685118.1, P_Mucros_pep_XP_015685117.1,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015682460.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004125,P_Mucros_pep_XP_015685118.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015685117.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004148,H_sapiens_pep_ENSG00000242612.7,,,,,,,,,,,,,,,,,,,,,H_sapiens_pep_ENSG00000274296.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004148,P_Mucros_pep_XP_015674671.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015674672.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004166,P_Mucros_pep_XP_015675990.1, P_Mucros_pep_XP_015675993.1, P_Mucros_pep_XP_015675991.1,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015675992.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004166,P_Mucros_pep_XP_015675990.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015675993.1, P_Mucros_pep_XP_015675991.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004166,P_Mucros_pep_XP_015675993.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015675991.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004237,H_sapiens_pep_ENSG00000171155.8,,,,,,,,,,,,,,,,,,,,,H_sapiens_pep_ENSG00000288368.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004237,P_Mucros_pep_XP_015687384.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015687385.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004241,P_Mucros_pep_XP_015679391.1,,,,,,,,,,,,,,,,,,,,,N_naja_pep_Nana09939-RA, N_naja_pep_Nana09939-RB, P_Mucros_pep_XP_029141497.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004241,N_naja_pep_Nana09939-RA,,,,,,,,,,,,,,,,,,,,,N_naja_pep_Nana09939-RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004250,N_naja_pep_Nana14985-RB,,,,,,,,,,,,,,,,,,,,,N_naja_pep_Nana14985-RA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004250,P_Mucros_pep_XP_015679418.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015679411.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004255,N_naja_pep_Nana14977-RA, P_Mucros_pep_XP_015679448.1,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015679440.1, N_naja_pep_Nana14979-RA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004272,M_musculus_pep_ENSMUSG00000037957.14,,,,,,,,,,,,,,,,,,,,,M_musculus_pep_ENSMUSG00000035560.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004272,P_Mucros_pep_XP_015679540.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015679539.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004274,P_Mucros_pep_XP_015687501.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015687500.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004274,P_troglodytes_pep_ENSPTRG00000001602.6,,,,,,,,,,,,,,,,,,,,,P_troglodytes_pep_ENSPTRG00000048037.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004287,N_naja_pep_Nana15404-RA,,,,,,,,,,,,,,,,,,,,,N_naja_pep_Nana15404-RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004287,P_Mucros_pep_XP_015684440.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015684433.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004302,H_sapiens_pep_ENSG00000277101.4,,,,,,,,,,,,,,,,,,,,,H_sapiens_pep_ENSG00000114790.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004302,P_Mucros_pep_XP_015668504.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015668503.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004360,P_Mucros_pep_XP_015669079.1, P_Mucros_pep_XP_015669081.1,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015669080.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004360,P_Mucros_pep_XP_015669079.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015669081.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004361,P_Mucros_pep_XP_015686961.1, P_Mucros_pep_XP_015686960.1,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015686962.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004361,P_Mucros_pep_XP_015686961.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015686960.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004377,P_Mucros_pep_XP_015671742.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015671743.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004377,H_sapiens_pep_ENSG00000283765.1,,,,,,,,,,,,,,,,,,,,,H_sapiens_pep_ENSG00000175193.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004415,P_Mucros_pep_XP_015673585.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015673587.1, P_Mucros_pep_XP_015673588.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004415,P_Mucros_pep_XP_015673587.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015673588.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004440,P_Mucros_pep_XP_015676332.1, P_Mucros_pep_XP_015676317.1,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015676324.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004440,P_Mucros_pep_XP_015676332.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015676317.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004502,N_naja_pep_Nana29510-RB,,,,,,,,,,,,,,,,,,,,,N_naja_pep_Nana29510-RA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004502,P_Mucros_pep_XP_015679041.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015679034.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004536,N_naja_pep_Nana29308-RA,,,,,,,,,,,,,,,,,,,,,N_naja_pep_Nana29305-RC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004605,P_Mucros_pep_XP_015670663.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015670664.1, P_Mucros_pep_XP_015670661.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004605,P_Mucros_pep_XP_015670664.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015670661.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004624,N_naja_pep_Nana10795-RA,,,,,,,,,,,,,,,,,,,,,N_naja_pep_Nana10795-RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004624,P_Mucros_pep_XP_015669435.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015669436.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004630,P_Mucros_pep_XP_015676116.1, P_Mucros_pep_XP_015676115.1,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015676117.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004630,P_Mucros_pep_XP_015676116.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015676115.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004630,N_naja_pep_Nana11578-RA,,,,,,,,,,,,,,,,,,,,,N_naja_pep_Nana11578-RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004673,P_troglodytes_pep_ENSPTRG00000038657.2,,,,,,,,,,,,,,,,,,,,,P_troglodytes_pep_ENSPTRG00000006961.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004673,P_Mucros_pep_XP_015671416.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015671417.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004673,N_naja_pep_Nana05031-RB,,,,,,,,,,,,,,,,,,,,,N_naja_pep_Nana05031-RA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004683,P_troglodytes_pep_ENSPTRG00000045907.1,,,,,,,,,,,,,,,,,,,,,P_troglodytes_pep_ENSPTRG00000004935.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004683,P_Mucros_pep_XP_015687337.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015687338.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004687,P_Mucros_pep_XP_015675419.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015675427.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004687,N_naja_pep_Nana10063-RA,,,,,,,,,,,,,,,,,,,,,N_naja_pep_Nana10063-RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004690,H_sapiens_pep_ENSG00000257727.6,,,,,,,,,,,,,,,,,,,,,H_sapiens_pep_ENSG00000144785.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004690,P_Mucros_pep_XP_015678403.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015678404.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004700,H_sapiens_pep_ENSG00000278191.4,,,,,,,,,,,,,,,,,,,,,H_sapiens_pep_ENSG00000110619.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004700,P_Mucros_pep_XP_015677558.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015677556.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004705,P_Mucros_pep_XP_015676759.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015676760.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004705,N_naja_pep_Nana09653-RA,,,,,,,,,,,,,,,,,,,,,N_naja_pep_Nana09653-RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004727,N_naja_pep_Nana09525-RA,,,,,,,,,,,,,,,,,,,,,N_naja_pep_Nana09525-RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004727,P_Mucros_pep_XP_015670529.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015670528.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004741,P_Mucros_pep_XP_015670063.1, P_Mucros_pep_XP_015670062.1,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015670065.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004741,P_Mucros_pep_XP_015670063.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015670062.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004761,N_naja_pep_Nana19550-RA,,,,,,,,,,,,,,,,,,,,,N_naja_pep_Nana02835-RA, P_Mucros_pep_XP_015667773.1, P_Mucros_pep_XP_015667764.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004761,P_Mucros_pep_XP_015667773.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015667764.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004771,P_Mucros_pep_XP_015671891.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015671892.1, P_Mucros_pep_XP_015671893.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004771,P_Mucros_pep_XP_015671892.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015671893.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004773,P_Mucros_pep_XP_015677943.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015677950.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004773,P_troglodytes_pep_ENSPTRG00000045196.1,,,,,,,,,,,,,,,,,,,,,P_troglodytes_pep_ENSPTRG00000019593.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004775,N_naja_pep_Nana02981-RB,,,,,,,,,,,,,,,,,,,,,N_naja_pep_Nana02981-RA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004775,P_Mucros_pep_XP_015667832.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015667831.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004817,P_Mucros_pep_XP_015669643.1, P_Mucros_pep_XP_015669635.1,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_029139600.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004817,P_Mucros_pep_XP_015669643.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015669635.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004822,P_Mucros_pep_XP_015676601.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015676602.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004836,P_Mucros_pep_XP_015680099.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015680108.1, P_Mucros_pep_XP_015680115.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004836,P_Mucros_pep_XP_015680108.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015680115.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004842,P_Mucros_pep_XP_015681408.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015681410.1, P_Mucros_pep_XP_015681409.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004842,P_Mucros_pep_XP_015681410.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015681409.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004848,P_Mucros_pep_XP_015670795.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015670793.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004848,N_naja_pep_Nana01851-RA,,,,,,,,,,,,,,,,,,,,,N_naja_pep_Nana01851-RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004866,M_musculus_pep_ENSMUSG00000073468.12,,,,,,,,,,,,,,,,,,,,,M_musculus_pep_ENSMUSG00000069899.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004866,P_Mucros_pep_XP_015673816.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015673824.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004893,N_naja_pep_Nana08392-RB,,,,,,,,,,,,,,,,,,,,,N_naja_pep_Nana08392-RD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004893,P_Mucros_pep_XP_015671689.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015671690.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004893,C_familiaris_pep_ENSCAFG00000046034.1, P_troglodytes_pep_ENSPTRG00000015030.4,,,,,,,,,,,,,,,,,,,,P_troglodytes_pep_ENSPTRG00000048285.1, C_familiaris_pep_ENSCAFG00000049228.1, M_musculus_pep_ENSMUSG00000042682.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004941,P_Mucros_pep_XP_015679571.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015679570.1, P_Mucros_pep_XP_015679569.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004941,P_Mucros_pep_XP_015679570.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015679569.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004941,P_troglodytes_pep_ENSPTRG00000019765.5,,,,,,,,,,,,,,,,,,,,,P_troglodytes_pep_ENSPTRG00000050561.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004947,P_Mucros_pep_XP_015671278.1, P_Mucros_pep_XP_015671276.1,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015671277.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004947,P_Mucros_pep_XP_015671278.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015671276.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0004947,P_troglodytes_pep_ENSPTRG00000041406.2,,,,,,,,,,,,,,,,,,,,,P_troglodytes_pep_ENSPTRG00000050604.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0005057,P_Mucros_pep_XP_015667176.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015667175.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0005064,P_Mucros_pep_XP_015666086.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015666085.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0005064,N_naja_pep_Nana21893-RA,,,,,,,,,,,,,,,,,,,,,N_naja_pep_Nana21893-RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0005097,P_troglodytes_pep_ENSPTRG00000049323.1,,,,,,,,,,,,,,,,,,,,,P_troglodytes_pep_ENSPTRG00000000568.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0005097,P_Mucros_pep_XP_015667166.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015667165.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0005134,P_Mucros_pep_XP_015675906.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015675914.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0005159,P_Mucros_pep_XP_015670412.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015670413.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0005187,P_Mucros_pep_XP_015670771.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015670770.1, P_Mucros_pep_XP_015670769.1, P_Mucros_pep_XP_015670768.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0005187,P_Mucros_pep_XP_015670770.1, P_Mucros_pep_XP_015670769.1,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015670768.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0005187,P_Mucros_pep_XP_015670770.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015670769.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0005213,P_Mucros_pep_XP_015681796.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015681797.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0005282,P_Mucros_pep_XP_015682112.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015682111.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0005301,P_Mucros_pep_XP_015682363.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015682370.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0005331,P_Mucros_pep_XP_015676633.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015676632.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0005435,P_Mucros_pep_XP_015669966.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015669958.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0005448,P_Mucros_pep_XP_015687570.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015687578.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0005457,P_Mucros_pep_XP_015680876.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015680877.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0005624,P_Mucros_pep_XP_015680437.1, P_Mucros_pep_XP_015680447.1,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015680454.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0005624,P_Mucros_pep_XP_015680437.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015680447.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0005642,N_naja_pep_Nana11095-RA,,,,,,,,,,,,,,,,,,,,,N_naja_pep_Nana11095-RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0005642,P_Mucros_pep_XP_015669496.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015669497.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0005649,P_Mucros_pep_XP_015668595.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015668596.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG0005660,P_Mucros_pep_XP_015686089.1,,,,,,,,,,,,,,,,,,,,,P_Mucros_pep_XP_015686096.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
