"","gene","description","Pm_1_kidney","Pm_10_kidney","Pm_3_kidney","Pm_5_kidney","Pm_8_kidney","Mus_kidn_1","Mus_kidn_2","Mus_kidn_3","Homo_kidn_1","Homo_kidn_2","Homo_kidn_3","Canis_kidn_1","Canis_kidn_2","Canis_kidn_3"
"1184",107287197,"plakophilin 2",111,93,68,79,57,7.708192,7.895234,8.147164,5.202430173,4.092176,9.545150917,16.262564,21.5626,3.74576
"1185",107287198,"caprin family member 2",11,10,18,11,12,5.546998,5.724901,6.5636479,9.710205,4.6292763,16.29366385,6.541815,8.150892,7.2357309
"1186",107287199,"family with sequence similarity 60 member A",10,4,8,13,16,24.995099,33.278789,54.34968421,4.18108366,3.6467329,9.777835499,13.03745,31.5518,33.6307
"1187",107287200,"electron transfer flavoprotein beta subunit lysine methyltransferase",20,27,17,16,4,10.013053,11.871209,9.68544,3.485709,2.629318,8.903204,1.93342,4.98195,1.62048
"1188",107287201,"tyrosyl-tRNA synthetase 2",83,74,96,67,68,14.485337,13.123262,14.800138,5.982048,4.29218,9.3336,5.33829,13.83929,3.74595
"1189",107287203,"synaptotagmin 10",1,0,0,0,0,0,0,0,0.679236,0.0783367,0.9345262,1.712648,1.171777,0.0159578
"1190",107287214,"ubiquitin protein ligase E3 component n-recognin 7 (putative)",1576,1215,2462,1945,2041,9.43576,10.2235,9.58305,3.270055,5.69268,8.45852,11.7224,0.0459533,14.3758
"1191",107287215,"ankyrin repeat and SOCS box containing 2",20,21,63,74,26,7.5853078,7.40298,7.86332,0.3947005,0.651836,0.206096,0.405718,0,3.02855
"1192",107287220,"RAS guanyl releasing protein 1",8,9,52,60,37,2.183209,2.179228,2.310338,4.569051,1.826844,5.658685,15.4556518,18.886836,3.4224
"1193",107287222,"WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 2",0,0,0,0,0,0.342555,0.255249,0.340268,0.1151743,0.212718,0.0264104,0.905019,0,0.363457
"1194",107287223,"peptidylprolyl cis/trans isomerase, NIMA-interacting 1",540,520,873,571,394,12.9122,12.4516,13.4932,102.351691,107.935374,66.390478,54.49258,82.7879,67.72505
"1195",107287225,"ubiquitin like 5",737,781,1231,938,776,458.53614,427.246135,441.890638,286.4954,318.5762,303.0026,577.185,1035.91,922.905
"1196",107287227,"family with sequence similarity 98 member B",11.74,6.52,7.24,3.9,6.86,5.509411,5.82331,4.786391,5.848959,1.773321,11.98616,5.99461,23.0215,12.3301
"1197",107287229,"ATPase 13A1",130,91,144,146,80,44.6625,42.1031,44.1055,48.59514,43.825639,27.9508996,18.5047,9.57749,11.1712
"1198",107287230,"DSN1 homolog, MIS12 kinetochore complex component",9,14,20,54,12,1.860466,1.3436138,2.0515494,3.030439,2.017634881,6.0791745,0.23563659,2.752672,0.432323
"1199",107287233,"lysophosphatidic acid receptor 2",35,48,102,111,61,4.25202,4.36638,4.32912,5.021103,8.556198,1.6984722,0.293373,0.213512,0.455625
"1200",107287236,"6-phosphogluconolactonase",271,192,220,186,129,96.99514,87.475923,104.82019,67.838257,98.055495,62.413397,52.6563,46.6008,33.4219
"1201",107287253,"zinc fingers and homeoboxes 3",601,354,544,415,263,12.998321,12.374772,13.345292,17.30335,17.60814,19.33674,7.22104,14.4499,4.91246
"1202",107287254,"SRC proto-oncogene, non-receptor tyrosine kinase",30,31,18,31,27,21.883909,20.62517074,22.44544139,30.00131,26.47645,24.73084,17.584488,30.85390566,20.777772
"1203",107287255,"growth hormone releasing hormone",0,0,0,0,0,0,0,0,0,0,0,0.3061021,0,0.0100203
"1204",107287256,"elastin microfibril interfacer 3",0,0,1,1,0,0.0234143,0,0,1.28727,2.25179,0.289737,0.127246,0.916429,0.157505
"1205",107287257,"phospholipase C gamma 1",122,70,75,48,37,29.234539,26.975377,31.223118,40.997709,37.809299,36.20909517,14.323523,17.038,16.3603
"1206",107287258,"topoisomerase (DNA) I",481,403,661,553,505,7.073544,6.180887,6.379673,26.7759,4.79525,41.2255,25.37,35.8294,33.5473
"1207",107287259,"secretogranin V",9,9,39,72,30,5.882475,4.87942,5.185686,0.112734,0.0792204,0.0815275,13.269349,9.752454,18.42501
"1208",107287262,"chemerin chemokine-like receptor 1",7,11,38,59,8,13.748686,13.05911,12.7497,3.414809,3.4767,3.189296,1.66767,12.0751,13.7498
"1209",107287284,"X-box binding protein 1",298,219,389,569,216,70.71965,71.35643,71.74875,48.543188,59.75355385,92.51997,37.309,249.836,122.438
"1210",107287287,"iron-sulfur cluster assembly enzyme",1254,1092,1356,1600,1125,297.298919,301.58127,287.841758,350.176787,96.077281,373.548267,221.3928767,595.722256,241.210168
"1211",107287290,"D-amino-acid oxidase",2085,1217,762,462,890,289.90777,287.82922,295.86581,80.236885,128.627755,66.349146,395.21818,303.97144,65.93123
"1212",107287291,"SV2 related protein",2,0,1,8,3,0.638223,0.6614132,0.826061,0.573835,0.327843,0.117004,3.653613,1.15481,0.244167
"1213",107287293,"ubiquitin specific peptidase 30",43,23,50,36,22,17.228394,17.133225,17.135463,8.957325,17.092612,14.988998,5.948083,9.792,5.15221
"1214",107287296,"myosin IH",17,2,18,11,11,0.2214882,0.1665335,0.0952109,0.0723601,0.06259,0.0746674,0.49306,0.0428203,0.0453375
"1215",107287298,"ubiquitin protein ligase E3B",10,2,11,11,4,47.9568,46.33485,48.034566,15.583977,14.85212,19.090796,17.9809775,19.0542985,11.6834874
"1216",107287311,"coiled-coil domain containing 117",68,55,61,82,62.05,6.34598,6.61624,6.94507,4.16739,3.770000802,9.094977,12.79038,22.12812,23.34599
"1217",107287312,"leucine rich repeat containing 4C",39,21,33,17,19,0.10231439,0.189716,0.182259,0.0954357,0.1491046,0.088938,0.258152,1.16725,0.18124
"1218",107287313,"tenascin R",0,0,0,0,0,0.11208,0.104295,0.110647,0.0316777,0.01684343,0.01004677,0.00919816,0,0.00658955
"1219",107287314,"tenascin N",1,0,1,1,0,3.63413,3.70457,3.83101,0.0602617,0.347501,0.082911,1.19449,0,0.00588188
"1220",107287315,"mitochondrial ribosomal protein S14",302,401,449,405,386,37.01802,38.18944,34.17049,20.65615,12.68888,29.0445,92.6153,181.149,166.551
"1221",107287320,"actin binding LIM protein 1",756,841,1911,1508,922,24.65922917,25.0435531,25.8173098,34.009058,24.1608071,45.3202639,28.0537771,18.914121,22.167599
"1222",107287321,"actin filament associated protein 1 like 2",136,99,331,358,286,9.858988,10.6979464,15.562736,12.3887,16.14062,12.30623,3.10246538,6.4448432,12.24307257
"1223",107287322,"adrenoceptor beta 1",36,36,46,35,51,2.799575,3.43647,3.10606,2.10398,1.2449,1.08256,1.11504,0.875962,0.038809
"1224",107287324,"coiled-coil domain containing 172",1,5,4,1.57,4,0,0,0,0.106545,0,0.14659,0.579088,0,0
"1225",107287326,"GDNF family receptor alpha 1",4,0,0,4,0,5.863940512,3.945425,6.351416,1.10222,3.538949,1.3239709,0.2895113,2.041373,1.238261
"1226",107287328,"von Willebrand factor A domain containing 2",93,62,66,36,56,8.08143,8.0361,7.64434,0.366425,0.4879106,0.416089,7.74827,22.37836,6.96973
"1227",107287330,"coiled-coil domain containing 186",1203,813,1200,750,1131,3.322482,3.404353,2.9028087,4.140209,0.7824957,10.71336,5.61989,21.866093,7.467868
"1228",107287336,"Rho guanine nucleotide exchange factor 39",1,1,3,2,0,11.461941,12.020022,12.013898,0.5575345,0.8145343,0.5200614,1.126659,3.121198,1.862084
"1229",107287341,"glucosidase, beta (bile acid) 2",30,23,36,40,11,10.169043,9.134142,11.30549724,123.060265,106.281136,99.86477,14.9938,15.9701,15.4625
"1230",107287377,"coiled-coil domain containing 80",93,113,155,201,102,4.5805459,6.08381,6.126655,3.6873121,13.014808,5.678798,1.05261,3.683693,3.344042
"1231",107287381,"Cbl proto-oncogene B, E3 ubiquitin protein ligase",226,161,314,198,155,6.9048527,6.903123001,6.506705,4.477972349,4.452428,8.6072224,1.0356502,3.366656109,2.41887
"1232",107287383,"chimerin 1",17,4,23,10,9,16.87692,17.080058,17.0106348,2.558144022,4.1621184,5.849822342,4.03145,4.324215,18.95198
"1233",107287390,"WAS/WASL interacting protein family member 1",55.63,64,91.31,152.77,49.87,6.34837,7.07092,7.043124,18.835644,9.2413422,14.2155055,8.55952,18.02781,8.35099
"1234",107287395,"autophagy related 3",670,597,1031,696,605,13.273652,12.6632841,15.094662,46.98030913,14.2029564,60.272036,47.6616,34.6093,68.1601
"1235",107287399,"LDL receptor related protein 11",39,20,55,57,52,3.179984,3.194955,3.162706,12.608842,4.77642,18.683065,14.242652,43.3693,9.46595
"1236",107287402,"large tumor suppressor kinase 1",425,282,495,348,386,4.61402,4.66247,4.4706,3.297397,1.606190338,5.4608954,5.735208,13.852174,3.982324
"1237",107287405,"peptidylprolyl isomerase like 4",90,108,139,104,122,4.501238,4.283859,4.700633,5.25976,1.22858,16.89495,3.90155,10.7125,7.17002
"1238",107287406,"coagulation factor V",561,533,939,440,342,2.66359,2.72865,2.6663,1.003738,0.693692,3.372894,15.616346,0.027993701,11.67290001
"1239",107287412,"CTD phosphatase subunit 1",194,216,274,192,258,6.100177,6.23877,6.392934,18.220161,13.288491,7.652362,9.873392,13.64778,6.7369974
"1240",107287413,"potassium voltage-gated channel modifier subfamily G member 2",0,1,1,0,4,2.137553,2.248058,2.60392,2.77253,2.74645,0.36907,0.865377,0.24234,0.512822
"1241",107287415,"TYRO3 protein tyrosine kinase",8,7,8,3,3,1.51143,1.7237657,1.9847672,22.94013,22.451624,22.76486,5.801267,9.365271,9.476923
"1242",107287416,"mitogen-activated protein kinase binding protein 1",279,191,140,110,86,8.655971,7.582731,7.543584,4.149021404,5.762391165,5.592368117,8.8512958,11.1689,6.30772
"1243",107287419,"EH domain containing 4",254,187,493,831,516,29.33326,26.9926,27.27234,13.336617,11.86337,11.273961,8.96706,46.1851,43.1357
"1244",107287432,"ribosomal protein S6 kinase C1",47,36,20,22,25,6.3093353,5.102368,5.2654412,2.704763058,1.684222317,7.9713423,4.23182,0.0446113,5.616153263
"1245",107287433,"angel homolog 2 (Drosophila)",129,126,175,121,160,20.5669509,20.627541,19.0198841,10.68817,5.513716,14.26999,7.59244,0,7.55264
"1246",107287436,"feline leukemia virus subgroup C cellular receptor 1",20,27,130,90,57,6.548775,7.853999,8.597852,1.888956,0.835298,4.950915,6.05242,0,3.62087
"1247",107287437,"NSL1, MIS12 kinetochore complex component",11,21,28,43,21,0.541322,0.223919,0.61119,9.127696,2.540638,13.015675,4.544739,4.87583,5.864685
"1248",107287445,"regulator of chromosome condensation 1",93,58,82,101,47,7.394144,7.455139226,7.610839835,12.06486,4.030952,5.257797,3.925682,9.531702,8.958198
"1249",107287450,"mediator complex subunit 18",115,97,135,97,141,2.34847,1.79864,2.3948015,4.51445,5.835038,5.86902,9.99245,32.6425,15.2074
"1250",107287455,"nucleophosmin (nucleolar phosphoprotein B23, numatrin)",2232,1344,2436,1417,2147,67.779769,66.970356,62.380573,310.3044,69.74626,357.5535,223.382259,637.308782,296.612641
"1251",107287456,"basic leucine zipper nuclear factor 1",46,43,61,55,27,4.623883,5.992402,4.892658,7.288714,1.2344058,17.38689,18.61618,0.036887,32.6229
"1252",107287458,"gamma-aminobutyric acid type A receptor pi subunit",1,0,0,0,0,0.255086,0.169681,0.2779597,16.911397,19.267874,10.17761881,0,0.0376228,0.325981
"1253",107287464,"Yip1 domain family member 4",1279,819,1971,1454,1146,33.191047,35.890211,41.9307999,11.420138,1.942114,31.02029,27.7065,39.3003,39.868
"1254",107287465,"regulator of microtubule dynamics 2",63,96,135,76,139,1.2073886,1.9649344,2.095893,1.6383449,1.3870077,7.571982909,18.36952596,18.4143103,8.4057828
"1255",107287474,"HEAT repeat containing 5B",205.89,232,313,189.31,198,13.106623,13.2268824,12.1785162,3.30464,2.517626,6.460102,4.58424,5.2076,2.82154
"1256",107287477,"ATPase Na+/K+ transporting subunit beta 1",7265,4795,6225,2946,1833,766.24052,766.49351,764.13666,749.2571,430.23402,1547.089,1722.00776,2.37569,1354.07
"1257",107287481,"cytochrome P450 1B1",1,5,30,27,47,19.35353,19.19982,20.1308,7.613367,3.231233,6.905026,4.24193,14.3406,6.04872
"1258",107287483,"vitrin",0,0,2,1,1,0.790224,0.672877,0.849135,0.101641,0.472218,0.186457,5.6421761,2.355493,5.06703
"1259",107287487,"dermatopontin",1023,1360,1325,1483,631,6.17059,6.62986,7.69514,0.620551,11.9281,0.56919,2.0157,0,3.98401
"1260",107287496,"F-box protein 3",500,440,917,701,598,15.79177,17.7165302,16.47917032,19.53286474,13.5493406,46.281885,23.9965,37.559,21.3766
"1261",107287502,"ankyrin repeat and BTB/POZ domain-containing protein 2-like",14,13,45,33,14,8.287611,7.499579,8.3401485,10.1959,7.44555,6.7898,5.179260003,5.633190001,1.056700212
"1262",107287514,"prefoldin subunit 6",184,164,171,168,110,34.002997,30.38414573,38.646231,24.66886,7.243455,10.61888,130.416,383.666,196.495749
"1263",107287517,"SSU72 homolog, RNA polymerase II CTD phosphatase",150,118,210,154,120,58.94506,54.87585,58.31392,110.716316,150.209815,88.6326244,61.9267,177.456,68.4554
"1264",107287522,"mitochondrial ribosomal protein L20",329,266,442,319,320,75.800479,72.55202,77.191844,103.9089,141.694,146.8598,94.0871,273.336,114.838
"1265",107287523,"matrix-remodelling associated 8",77,100,159,91,81,71.416393,78.11681,73.929024,26.146391,50.46018,25.347839,11.80053,23.33248,15.39559
"1266",107287524,"ubiquitin conjugating enzyme E2, J2",130,102,188,135,87,53.409566,48.1370557,53.022041,83.396241,53.09177636,43.995691,18.8994,34.0809,19.5649
"1267",107287527,"dishevelled segment polarity protein 1",4,3,9,0,0,92.638553,84.273443,92.017616,75.031134,47.148291,20.97441,12.1299,16.1348,15.6286
"1268",107287541,"ceramide-1-phosphate transfer protein",7,2,5,6,4,29.0184,31.7728,31.8771,30.0728,43.82984,25.60213,33.9978,62.0447,24.3313
"1269",107287564,"sodium voltage-gated channel beta subunit 1",11,10,7,2,3,20.175315,19.72386,20.595303,8.061276,7.449535,5.179747,106.68345,34.69735,41.99276
"1270",107287582,"DENN domain containing 1B",33,27,10,32,16,4.268463662,4.8885829,5.432485,1.70189,1.351906,4.426724,6.005162,0.0141755,2.646677
"1271",107287604,"ATPase H+ transporting V1 subunit G3",165,205,55,274,30,8.16646,9.82073,9.22814,14.31861,1.347201,32.7091,50.9833,0,16.4853
"1272",107287614,"transmembrane protein 161B",289,157,374,343,346,10.3544518,6.85919,8.946047,9.141346,3.8044551,13.895694,6.174355,9.266526,5.834442
"1273",107287618,"protein kinase D1",90,62,104,82,120,2.65525,2.38737,2.77726,9.329097,8.736946,7.92221,4.837452,0,10.67999
"1274",107287620,"cochlin",281,82,113,134,87,2.292695,2.564644,2.340627,2.354766,4.356311043,1.561221298,3.192015,0,10.063761
"1275",107287626,"HEAT repeat containing 5A",55,37,44,73,88,10.5609787,10.5011528,11.1516205,4.8405409,3.693549,12.317709,10.060799,0.17143864,4.476075079
"1276",107287628,"G2/M-phase specific E3 ubiquitin protein ligase",7,0,13,8,8,0.9940099,0.9263037,1.145711,2.588063,1.7582344,7.110189,2.03314897,0.0466679,4.016058
"1277",107287629,"cleavage and polyadenylation specific factor 3",951,570,1165,869,610,23.505857,25.1218499,25.707,15.007391,9.710962,27.437826,9.42463,8.7332,9.87264
"1278",107287641,"growth factor receptor bound protein 10",249,149,670,379,388,15.123688,15.502571,14.447818,34.33283645,33.8409293,42.50935713,16.6279,4.90264,19.3953
"1279",107287644,"IKAROS family zinc finger 1",10,7,28,111,12,10.001102,9.542088,7.1018,1.117216,0.8756413,0.9440197,0.891393,11.669538,0.775380581
"1280",107287649,"mab-21-like 1 (C. elegans)",0,0,0,0,0,0.10539,0.087621,0.0829277,0.110907,0.0319743,0.0762883,0.0854408,0.228923,0.230068
"1281",107287652,"SMAD family member 9",5,6,4,8,4,0.755138,0.724491,0.870108,2.1220992,0.73978,3.464160019,0.809502,2.143496,2.1997716
"1282",107287653,"UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 4",116,71,113,138,74,3.622702,3.7402921,4.052821,52.719366,16.145939,37.227215,13.0242,74.037,11.9675
"1283",107287656,"spastic paraplegia 20 (Troyer syndrome)",1366,1010,1481,791,1124,6.9816722,7.6381104,7.0945838,60.452992,5.6111226,58.1959029,11.06538,25.340662,19.830542
"1284",107287659,"cyclin A1",0,0,0,0,0,0.0673703,0,0,0.209924,0.0605266,0.794265,0.11643399,0.0529324,0.0407986
"1285",107287663,"thrombospondin type 1 domain containing 7B",10,5,0,14,1,0.9838493,0.584727908,0.7780807,0.450112001,0.422965,0.924066,0.332517,4.37287,0.0203564
"1286",107287666,"Sin3A associated protein 130kDa",1000,692,1108,603,571,14.96188723,14.50319471,16.02030758,7.103965693,8.945359294,5.22134,5.059839,5.10990055,3.60361
"1287",107287669,"polymerase (RNA) II subunit D",485,430,911,497,523,20.74434,22.294272,21.59243,7.46435,7.309379,10.92513,54.66678,71.22825,68.08407
"1288",107287670,"WD repeat domain 33",299.38,310.04,459.03,379.69,288.29,10.007954,9.064107,9.9466923,14.718771,8.172928,22.93319,8.968808,13.6974,8.83155
"1289",107287673,"choline dehydrogenase",1909,2116,1541,762,1058,80.64734,78.4562,82.12178,76.6436,46.95887,43.7965,67.556097,91.12928,10.0447
"1290",107287678,"calcium voltage-gated channel subunit alpha1 D",7,12,15,7,8,4.62056138,3.406132308,3.982367001,8.139987525,6.574277106,8.962004366,2.119449,10.42488576,1.8642045
"1291",107287680,"semaphorin 6D",1,4,4,5,6,3.9234712,3.7367857,4.2774775,6.5677439,4.291199384,7.606274,2.205211,2.302609,3.485509
"1292",107287682,"SHC (Src homology 2 domain containing) family member 4",38,23,36,83,34,0.3508854,0.237342,0.358529,1.897205,3.497635,1.650702,1.5327817,3.682695,3.453241
"1293",107287684,"galactokinase 2",192,81,145,244,241,33.89189,33.297671,34.661349,48.42468635,13.20310121,44.00195518,32.34337,54.52405,23.81557
"1294",107287689,"solute carrier family 12 (sodium/potassium/chloride transporter), member 1",1233,703,483,395,612,126.02914,129.9067,125.62123,133.2202563,88.07797618,156.7940533,103.67206,45.845853,980.3982
"1295",107287693,"solute carrier family 24 member 5",4,0,9,3,9,0.588152,0.800595,0.632747068,0.0894493,0,0.122786,6.81927,19.6431,12.463467
"1296",107287696,"M-phase phosphoprotein 6",145,133,242,152,176,3.146329,4.677753,3.285393,13.663023,1.499412,26.492037,52.3496,251.6387,146.0878
"1297",107287698,"DTW domain containing 1",320,152,331,258,285,3.448253,3.01411,3.266317,3.750855025,3.862661078,16.515026,14.1512,31.3428,26.0857
"1298",107287701,"ring finger protein 146",628,557,1064,824,630,15.642611,16.416288,14.471919,24.433593,8.723383002,45.30783,13.053,51.5826,32.0844
"1299",107287702,"ethylmalonyl-CoA decarboxylase 1",64,89,74,56,50,15.95411,18.97795,16.23716,48.313988,19.353962,68.886421,40.979277,79.019432,51.996362
"1300",107287712,"zinc finger protein 598",47,14,26,22,21,31.95907,30.60752,31.94089,24.12383,15.42938,8.426216,7.466304,0,4.66234
"1301",107287718,"NADPH oxidase organizer 1",0,1,3,15,5,2.521563,4.1110542,2.633871487,0.403515,1.021686,0.2644117,0.057688,0,0.0995727
"1302",107287721,"kelch like family member 24",296,204,1077,463,634,13.607666,17.645251,15.351688,10.03197354,8.62789213,14.352519,13.1125,29.3738,12.9529
"1303",107287725,"short chain dehydrogenase/reductase family 42E, member 1",0,3,0,0,0,4.516873,4.344911,5.107951,2.369509,3.001683,4.280681,3.07027,13.547,1.93741
"1304",107287726,"tectonic family member 3",159,77,206,130,109,6.202319,7.126955,6.0065,18.257332,23.283998,36.525425,3.153041,4.74852,2.3694672
"1305",107287727,"ectonucleoside triphosphate diphosphohydrolase 1",33,29,57,63,45,5.986896,7.423721,6.269654,4.0872736,4.59631224,5.33336,1.43129,8.52832,14.0481429
"1306",107287728,"dynamin binding protein",155,110,167,115,85,9.427206,8.446803,9.518474,7.29501,9.96409,9.65647,8.22914,13.70917,6.7117209
"1307",107287731,"ectonucleoside triphosphate diphosphohydrolase 7",123,101,160,247,104,4.564587,4.330809,4.460434,1.10002,0.737008,3.585615,4.25177,8.0209,2.32579
"1308",107287733,"solute carrier family 25 member 28",162,139,206,138,85,54.32322,52.751946,58.308123,32.51892,55.46747,44.56689,12.15562,20.2488,9.35867
"1309",107287734,"glutamic-oxaloacetic transaminase 1, soluble",10770,8647,6980,3216,8384,85.441561,86.613845,86.56212,176.157437,115.526619,290.359872,203.44279,189.809,150.548
