logFC..venom...liver,logFC..venom...kidney,logFC..venom...heart,logCPM,F,PValue,genes,description,MM.turq
0.45279524,1.049437742,2.447903278,4.349778716,4.288737571,0.028940491,107301438,keratinocyte-associated protein 2-like,0.882307779
-0.274198309,1.697679503,-0.016262401,3.004356077,4.288625981,0.028942667,107290619,sidekick cell adhesion molecule 1,0.778271181
1.857663388,0.151539864,-1.89788979,1.203378232,4.273145856,0.02924641,107296055,SET binding protein 1,0.702676278
3.868563733,0.591042661,1.903529959,1.052325261,4.271136391,0.029286109,107291685,WNT inhibitory factor 1,0.311052818
-2.088911024,-0.694654176,1.016006417,2.101944299,4.263383966,0.029439855,107289203,staphylococcal nuclease and tudor domain containing 1,0.817098163
-0.307834855,-0.989149022,0.218848254,6.842234017,4.255475861,0.029502449,107292800,oxysterol binding protein like 1A,0.841918123
-0.915838371,-3.064095898,-3.165851182,0.302029778,4.257574537,0.029555682,107284633,StAR related lipid transfer domain containing 8,0.683232537
0.008563015,0.950893731,1.122938182,4.953793399,4.255268556,0.029593741,107302350,MYB binding protein (P160) 1a,0.851129206
1.129971069,0.906339671,-1.070485911,2.397401486,4.254022331,0.029626766,107290922,SET domain containing 5,0.553123108
2.103876103,1.781089995,0.869965764,0.605884207,4.248859538,0.029635009,107282888,armadillo repeat containing 6,0.609126758
1.488400062,2.051446882,3.355241035,8.862753165,4.25091919,0.029689026,107286125,spermine synthase,0.935502316
-1.644690183,-2.074042439,-0.825841908,1.022621735,4.246016707,0.029692179,107286706,solute carrier family 6 member 8,0.047856205
0.02019862,-0.671806027,0.965111296,8.329668796,4.241172121,0.029789898,107283032,transmembrane protein 59,0.841965691
0.652553186,0.580018079,1.830840587,6.745473218,4.24235543,0.029861635,107286705,B-cell receptor-associated protein 31,0.851571654
-0.771778552,-1.059733562,-0.102217337,6.710982583,4.237529011,0.029863629,107283412,transmembrane protein 69,0.229525991
0.182540148,1.025989603,2.273892467,6.870503053,4.236468354,0.029980969,107291066,solute carrier family 39 member 9,0.959462331
1.701948903,1.249774772,-0.005097274,2.965254364,4.229794289,0.030116926,107294952,methyl-CpG binding domain protein 1,0.546823731
-1.25204081,-1.973084013,1.134111905,6.741796969,4.226875321,0.030176613,107291081,tetratricopeptide repeat domain 39B,0.512461373
0.89384272,0.510718636,0.778298619,5.655738002,4.219937796,0.030222639,107296040,ribosomal protein S6 kinase A3,0.276910025
-0.502522092,-2.996349285,-1.969665241,3.845002037,4.221859115,0.030279506,107292601,phospholipase C gamma 2,0.787621586
0.640723125,0.819342574,-1.518041113,1.585080113,4.216567051,0.030388498,107297833,fibrosin-like 1,0.791678431
-0.741638235,-2.219717936,-0.880357265,5.034408167,4.216092809,0.030398288,107288322,leukemia inhibitory factor receptor alpha,0.855408283
1.244669382,0.768826677,0.499253738,5.190293701,4.207478418,0.030479948,107289721,ATP/GTP binding protein 1,0.858806329
-1.545628088,-1.601157604,0.05884927,7.381384998,4.200933813,0.030713142,107283290,aldehyde dehydrogenase 7 family member A1,0.49171177
1.057554178,1.686555004,1.360496955,4.063351074,4.200549467,0.030721174,107292774,glutaminyl-tRNA synthetase,0.867310619
1.288625752,1.238090024,1.469703249,2.436564702,4.193021142,0.030781709,107299996,ALG14 UDP-N-acetylglucosaminyltransferase subunit,0.691620134
0.837406394,1.363260203,1.746355356,4.249013869,4.19166203,0.030907584,107283630,DnaJ heat shock protein family (Hsp40) member C1,0.836306453
1.540144017,2.37134896,3.852559977,1.962227359,4.186919554,0.031007593,107297302,glutaminyl-peptide cyclotransferase-like,0.86285999
-0.348145987,2.038894512,2.448822731,0.87506136,4.185786916,0.031031533,107302041,uncharacterized LOC107302041,0.808304411
-0.783887756,-0.886179891,0.180416277,5.663402434,4.177257848,0.031122925,107296856,DSCR3 arrestin fold containing,0.105456012
2.090714916,1.329968091,-0.517702319,1.388389571,4.181334742,0.031125846,107282778,secernin 1,0.649303003
-0.209293055,-0.279031962,0.81106742,4.071850261,4.173779729,0.031188721,107288375,YOD1 deubiquitinase,0.774632772
-3.254379613,-1.803039873,-1.869931927,1.577983753,4.173422641,0.031294275,107301255,dr1-associated corepressor-like,0.354209811
1.568381215,0.958864465,-1.193292655,4.703235322,4.166094838,0.031451211,107298085,homeobox protein unc-4 homolog,0.452598954
-0.331729911,1.35098163,1.49081763,4.244693209,4.163362179,0.031509968,107293266,protein BTG3-like,0.842022241
0.058080085,0.871951302,1.862309471,5.741441749,4.162506372,0.031528396,107286460,transmembrane protein 214,0.922589996
1.374568453,-0.130767784,0.737255797,5.546102769,4.157540425,0.031635572,107302910,sorting nexin 16,0.716022763
1.562536655,1.470025974,0.182425942,2.483919219,4.156147495,0.031665711,107299575,isocitrate dehydrogenase [NAD] subunit alpha mitochondrial,0.257765071
1.254112855,0.470076467,-0.337334831,3.802472778,4.154927901,0.031692126,107286550,family with sequence similarity 120C,0.81500858
0.432104315,-0.59746825,1.136985542,2.496682126,4.148976139,0.031730953,107284946,D-tyrosyl-tRNA deacylase 2 (putative),0.744146687
-1.603192378,-1.48303355,1.036725341,0.325661886,4.151368383,0.031740017,107302325,mitochondrial-processing peptidase subunit alpha-like,0.326134022
1.818103545,0.386869977,1.01353247,3.406672626,4.147177147,0.031860601,107294158,neogenin 1,0.633131424
-1.107655329,-1.450945993,-1.130839004,2.539005758,4.141621775,0.031882978,107290989,membrane associated guanylate kinase WW and PDZ domain containing 3,0.294668142
0.423937968,0.675244912,-0.857368313,4.072624809,4.137890942,0.032063821,107283408,seizure threshold 2 homolog (mouse),0.509756365
-0.265216036,-0.604007213,-1.62449242,2.713016579,4.136464834,0.032065661,107290598,Rho guanine nucleotide exchange factor 37,0.744983783
1.930118653,1.614437106,0.379191064,1.253831807,4.131836677,0.032109898,107299064,phospholipase C beta 3,0.708948163
2.228663798,2.394866212,2.214778898,6.868761306,4.132530065,0.032181824,107289360,prolyl 4-hydroxylase subunit alpha 1,0.970982101
2.237809801,-0.539773112,-0.519971905,0.902886458,4.131109644,0.032213174,107282257,IZUMO family member 4,0.514981557
1.237664504,1.247834173,2.174323499,6.676349309,4.130703876,0.032222137,107284462,Sec23 homolog B COPII coat complex component,0.932901275
2.716867428,1.091142853,2.008344819,3.923089102,4.123238199,0.032387551,107282253,methyl-CpG binding domain protein 3,0.832253174
-1.155907475,-1.166246125,-1.040723457,4.469052942,4.114694456,0.032478128,107300838,zinc finger FYVE domain-containing protein 21-like,0.179419374
-0.337103604,-1.634075109,-0.306347176,1.820695633,4.104612866,0.032704262,107289134,mediator complex subunit 9,0.204954151
-2.5605435,0.393017057,-2.023943622,0.492162373,4.100971238,0.032886796,107284704,frizzled class receptor 9,0.428009622
-0.319388463,-0.28144935,-1.898655372,1.474869529,4.097142886,0.032943627,107296147,lysine demethylase 4B,0.610767418
-0.436161666,-0.713439278,0.647513178,6.74310918,4.094486532,0.032946488,107290411,dolichyl-phosphate mannosyltransferase polypeptide 1 catalytic subunit,0.780595818
0.95379245,1.26173393,0.429894044,6.077676702,4.092567162,0.033019513,107299479,ubiquitin B,0.242544863
-2.30802206,-3.565331001,-3.771242216,0.241024136,4.089477251,0.033147993,107293461,estrogen related receptor gamma,0.349626421
1.247775556,0.874458557,1.605114407,4.127905842,4.089271892,0.033152682,107286431,transmembrane protein 248,0.805702334
0.956002594,1.153558521,0.437923613,4.637751475,4.084334522,0.033164665,107285519,GRB10 interacting GYF protein 2,0.747620628
1.301289869,1.250282606,1.337264545,3.437858538,4.082699125,0.033303152,107283641,transmembrane protein 230,0.644591443
1.141395625,0.973692169,3.321721555,6.792758385,4.079306302,0.033381134,107290355,DnaJ heat shock protein family (Hsp40) member C3,0.923839804
-0.590409534,0.534292024,-2.416673681,0.855482143,4.076994299,0.033434396,107289562,WD repeat domain 81,0.22740922
-0.299572842,-0.770420186,0.451717641,6.582716792,4.072197009,0.033443833,107294317,protein kinase C and casein kinase substrate in neurons 2,0.859988669
0.99019349,1.080331726,0.585260863,3.874381299,4.068472273,0.03353005,107286927,polymerase (RNA) II subunit B,0.583158291
0.751222871,-0.845177359,-0.714927029,2.023945314,4.063305742,0.033650067,107290479,utrophin-like,0.521540066
0.73765054,0.196918387,-0.922154225,4.370724665,4.046459848,0.034147147,107282815,UPF0061 protein PFLU_0444,0.839084904
2.4634254,2.115925661,-0.475673165,0.422168195,4.045183844,0.034177314,107293853,anoctamin 3,0.484382457
-0.630113255,-0.359811862,0.499683349,6.388239265,4.032501072,0.034376076,107285635,store-operated calcium entry-associated regulatory factor,0.846546755
-1.470293357,-0.600217648,0.9731279,2.331605303,4.036070717,0.034393664,107299688,LY6/PLAUR domain containing 1,0.714752774
0.135373689,0.467418892,1.624355391,2.847953133,4.029852365,0.034451898,107287343,gamma-secretase subunit Aph-1b-like,0.558904669
3.543354586,-0.764559843,1.025190057,5.842877067,4.031770025,0.034496316,107296585,family with sequence similarity 107 member A,0.823424883
2.038278426,0.571938413,1.80530706,0.542888928,4.026412113,0.034521723,107283738,transmembrane protein 54,0.215925805
0.505269146,-0.031779127,2.91389506,4.890410095,4.026391523,0.034625195,107298201,cysteine conjugate-beta lyase 2,0.930454103
1.016064859,1.827699706,1.683464671,4.660980928,4.025688567,0.03464208,107287675,selenoprotein K,0.829060777
1.892272436,0.936043737,0.915685522,1.966481792,4.016006662,0.034772279,107298701,tubulin delta 1,0.279828099
-0.072678727,0.782480912,1.595501851,8.074946949,4.013432296,0.034938023,107284225,signal sequence receptor delta,0.897038233
1.525931082,0.371741904,1.002234022,5.745600484,4.01161716,0.0349821,107287888,LPS responsive beige-like anchor protein,0.516946921
1.814493525,0.810709175,3.068250934,4.263905316,4.010910561,0.034999276,107296008,MAP7 domain containing 2,0.933158765
1.29940977,0.189821573,0.546090407,3.070043522,4.003735463,0.035070475,107292741,myeloid/lymphoid or mixed-lineage leukemia; translocated to 3,0.823929608
0.389054989,0.887731935,1.517835926,3.618176936,4.00657347,0.035074084,107284022,par-3 family cell polarity regulator,0.580981425
2.354412528,2.314989369,3.402361518,1.920196338,4.006783637,0.035099789,107288303,solute carrier family 38 member 1,0.844379658
-0.085763533,0.893088283,0.771451142,6.068139132,3.998163217,0.035206861,107298229,ADP ribosylation factor 6,0.727472171
1.158843955,0.749009102,2.369016276,6.329113381,3.997990315,0.035315073,107286321,TraB domain containing,0.958543836
1.06851074,0.334818734,3.462283801,5.775916836,3.995973322,0.03536467,107287252,lipin 3,0.776654779
-1.935656456,-0.959942826,-0.000693353,0.863311253,3.991001922,0.035391821,107296799,stomatin like 2,0.549333265
1.39426789,1.190657921,0.398799305,4.479992708,3.99073071,0.035493962,107286059,toll interacting protein,0.414979137
-1.017196035,-0.942262517,-2.095288105,0.780373376,3.985391855,0.03552178,107293415,topoisomerase (DNA) III beta,0.583730755
-1.123918837,-0.325958428,1.330506652,2.953674244,3.978987568,0.035785564,107293015,G protein-coupled receptor 39,0.706321173
3.762921647,2.676030451,2.400039565,3.454261818,3.977116979,0.03583227,107296295,prostasin-like,0.854535911
1.983246575,2.121197111,1.6202548,3.966485151,3.975723983,0.035867097,107283217,SRY-box 9,0.88532946
1.584294291,-0.592346962,0.086765375,4.054607358,3.97271236,0.035942526,107287385,G protein-coupled receptor 155,0.398482747
1.202569637,0.708667357,2.270980791,5.027888094,3.966235735,0.036105364,107288251,transmembrane protein 181,0.629543567
0.510405921,-1.65284785,-0.143061968,1.626133314,3.960724669,0.0362446,107299327,kynurenine--oxoglutarate transaminase 1-like,0.075998768
-0.919689728,-0.573566609,0.009011921,6.998786203,3.941332545,0.036633549,107284391,UBX domain protein 4,0.749208267
0.350062698,1.203531655,2.241299458,8.118971988,3.943132298,0.036693253,107286945,signal sequence receptor gamma (translocon-associated protein gamma),0.862689033
-0.257074559,-1.705553414,-1.069876537,2.847717808,3.940980512,0.03674857,107297926,nemo-like kinase,0.247124278
1.318074131,1.551106189,-0.911724615,1.733176761,3.935048721,0.036901563,107283095,CCR4-NOT transcription complex subunit 3-like,0.380853433
1.016909127,0.245475075,-0.043904756,4.030698904,3.929462725,0.036939928,107286116,zinc finger MYM-type containing 2,0.508244182
0.647954428,1.184422272,1.550272485,4.726883054,3.930543608,0.037018253,107294238,zinc finger DHHC-type containing 16,0.802240472
-3.174094611,-2.083387953,-2.118939109,0.256561546,3.925500322,0.037149391,107301103,2-oxoisovalerate dehydrogenase subunit beta mitochondrial-like,0.151189847
0.889604119,-0.260221447,1.133941503,3.086547647,3.915126534,0.037361791,107284447,idnK gluconokinase homolog (E. coli),0.690537423
-1.184644027,0.808967491,3.395681489,1.258315891,3.908937651,0.037583865,107297247,neural proliferation differentiation and control 1,0.882932679
0.112221961,1.287206716,1.67739763,6.775871001,3.908192245,0.037603556,107282996,oligosaccharyltransferase complex subunit (non-catalytic),0.949001575
2.571931044,-0.624193577,0.015792875,0.412784737,3.891320807,0.038029229,107287647,zona pellucida binding protein,0.551279305
-0.998904554,-0.08423748,-2.287207893,1.365973961,3.892111861,0.038031285,107298177,arginine-glutamic acid dipeptide repeats protein-like,0.287533395
1.823128831,1.399923694,2.061747714,5.615798387,3.879228125,0.038378059,107296913,derlin 2,0.836957458
1.509946549,1.206773209,0.220656923,4.360889403,3.869005272,0.038655823,107283115,chromosome unknown open reading frame human C12orf29,0.836688675
1.045036725,0.849232546,-0.91723678,3.202617774,3.868373084,0.038673077,107287999,lysine methyltransferase 2B,0.643950353
-1.38199576,-2.38973267,0.501844272,0.039560888,3.862697831,0.038828365,107284812,nicotinamide N-methyltransferase-like,0.554152248
0.62300354,1.216246186,1.517134649,3.094375011,3.85741847,0.038941065,107289431,solute carrier family 10 member 7,0.817854227
1.467228498,1.372299796,1.561436742,6.010767358,3.85780987,0.03896269,107283892,golgi reassembly stacking protein 2,0.932373162
-0.063546111,-0.774775723,1.228054403,6.710989219,3.857377801,0.03897459,107293139,family with sequence similarity 3 member C,0.871323891
2.894393516,1.947757452,-0.332182776,-0.060229657,3.856096289,0.039009909,107289784,mannosidase alpha class 2A member 2,0.351799143
-0.615555127,-1.069906352,0.315476184,7.824697558,3.850633981,0.039064993,107292448,KIAA1191 ortholog,0.831574036
-0.21980193,0.309848793,1.018896277,4.719454402,3.847670455,0.039142948,107291821,eukaryotic elongation factor selenocysteine-tRNA-specific,0.337610006
4.186413728,1.688050126,1.696063121,0.483705917,3.850555611,0.039163038,107297578,catenin delta-2-like,0.890355704
0.298014398,-1.444126802,-0.473717854,4.215357537,3.837614108,0.039523429,107295102,E3 ubiquitin-protein ligase parkin-like,0.328536555
0.998120901,-0.762120371,0.317138238,3.523443066,3.833419015,0.039641077,107289376,transmembrane protein 189-like,0.760182806
0.480552025,-0.179321305,-1.135468716,2.22531318,3.827971834,0.039684425,107286424,huntingtin interacting protein 1,0.284845761
-1.220696956,-0.306026394,-0.550976399,5.205398415,3.818872587,0.039991227,107290578,family with sequence similarity 45 member A,0.33284569
3.890474587,2.825918227,2.456485162,0.000410056,3.820936146,0.039993556,107292925,kinesin family member 5C,0.861155665
-1.177126127,-1.572451782,-1.99498462,1.661186018,3.814752938,0.040068304,107301188,phospholipid phosphatase 6,0.458391524
0.825384578,0.54788335,-0.665126406,2.383552952,3.812945477,0.040110533,107286129,glycogen synthase kinase 3 beta,0.419541511
0.834031954,2.032004489,1.743349271,2.738603223,3.815714769,0.040142068,107285563,asparagine--tRNA ligase cytoplasmic-like,0.287112555
-2.043405048,-0.758662866,-2.673644886,1.498012232,3.814576605,0.040174526,107282914,collagen-like tail subunit (single strand of homotrimer) of asymmetric acetylcholinesterase,0.212448405
1.405689804,2.470048076,1.720151113,2.406896373,3.812989014,0.040219851,107287237,collagen beta(1-O)galactosyltransferase 1,0.78879729
0.360596888,1.944716497,2.217089348,8.753546529,3.811479745,0.040262996,107289787,protein disulfide isomerase family A member 3,0.927637492
0.830077345,0.571518829,3.725058194,2.481329416,3.811090212,0.04027414,107297475,chromosome unknown open reading frame human C4orf19,0.877264094
-1.914904686,-1.955919508,0.057961092,0.941060324,3.810604451,0.040288042,107297981,N-acetylglucosamine kinase,0.700541764
-0.974165229,-0.885119727,-0.327723284,4.243760867,3.799308261,0.040501842,107294092,tumor suppressing subtransferable candidate 1,0.322857647
-1.254918085,-0.248257907,-1.325220241,5.114340819,3.797446668,0.040666726,107294910,metallophosphoesterase 1,0.134804977
1.261886688,0.841488201,-0.326975442,1.918477557,3.784975976,0.040917871,107291199,trafficking protein particle complex 9,0.523650299
1.059696887,1.037458779,1.32570904,3.761347745,3.785509499,0.040980676,107283794,AVL9 cell migration associated,0.485922385
-2.153751143,-1.11575918,-1.955149217,3.092056699,3.785000804,0.041028722,107302440,ER membrane protein complex subunit 1,0.5847519
-2.18802022,-0.753223531,-1.649594414,9.641451725,3.784981308,0.041029292,107301383,ATP synthase F(0) complex subunit C3 mitochondrial-like,0.719010627
1.371219852,2.700186729,1.954234469,0.203154487,3.780109388,0.041172013,107282891,regulatory factor X associated ankyrin containing protein,0.167973309
-1.46853759,-2.92486565,0.493804848,2.617069153,3.775283581,0.041313951,107287489,SH3 and multiple ankyrin repeat domains 2,0.876875061
1.337696538,1.314240021,1.048533372,6.162549991,3.774379272,0.041340611,107289596,chromosome unknown open reading frame human C6orf62,0.829864705
1.22662923,1.111951408,2.469518329,7.414875595,3.772868479,0.041385197,107295759,transmembrane protein 87A,0.926766085
1.206168146,0.615071682,0.606397862,4.242307066,3.760259645,0.041647006,107285692,ribonucleoprotein PTB-binding 1,0.698389759
0.042490574,-0.260376285,0.979451734,4.628159434,3.756976968,0.041754455,107293166,vesicle associated membrane protein 7,0.766303822
6.006031308,3.11970715,1.154366791,0.765444008,3.745244166,0.042210335,107294320,prostasin-like,0.839235153
0.076041948,0.725980473,1.668215778,4.363161565,3.743698849,0.042257054,107288621,protein interacting with PRKCA 1,0.855818633
-0.39474333,0.713359352,0.419688283,5.903075735,3.738641206,0.042297112,107284415,cullin-associated and neddylation-dissociated 1,0.774246822
-1.805098057,-1.305812276,-1.031431152,3.073421657,3.742037432,0.042307349,107303231,ATPase phospholipid transporting 11C,0.827318693
-0.059537577,0.293829692,-1.266847159,2.209411226,3.737328765,0.042350787,107292457,Sad1 and UNC84 domain containing 2,0.250873811
-0.094403944,-0.877544682,0.009774675,6.038655416,3.731604508,0.042511248,107296101,transmembrane protein 144,0.614906589
1.117670232,0.74582953,0.661348353,4.565315883,3.725211007,0.0427069,107287231,pre-B-cell leukemia homeobox 4,0.248354931
0.8877167,0.985346618,1.210581984,2.153952263,3.724283246,0.042735378,107289906,G-patch domain containing 3,0.477710426
0.040679196,-0.525448215,-0.823478494,5.138321359,3.723928853,0.042746262,107289950,jade family PHD finger 1,0.477197912
-0.48822245,2.061392834,1.78293124,0.802666922,3.727447239,0.042752026,107284032,PTPRF interacting protein alpha 2,0.461484442
-1.689019238,-1.241967175,-0.245546278,3.635740869,3.724642648,0.042838122,107302264,ribosomal protein S18,0.56391587
1.126658791,0.832934971,0.404029371,2.854826215,3.719417023,0.042885107,107291084,coiled-coil domain containing 171,0.499426977
-0.235039837,0.127408258,0.920408504,6.058658514,3.713770241,0.043059616,107283671,histidine--tRNA ligase cytoplasmic-like,0.570257009
2.024730307,1.663424721,1.661165037,3.794790587,3.70985741,0.043295341,107301958,mannosyl (alpha-13-)-glycoprotein beta-14-N-acetylglucosaminyltransferase isozyme A,0.904630066
-1.339276716,-0.60055313,-2.138974093,0.997384312,3.707690024,0.043299656,107299555,glycerophosphodiester phosphodiesterase domain containing 1,0.349250616
0.176327062,0.783517581,1.812562208,5.953547384,3.702858623,0.043513742,107285495,endoplasmic reticulum lectin 1,0.802013897
-2.319657184,-2.345764325,-2.24909371,2.64298376,3.695893273,0.043732367,107284738,mitochondrial transcription termination factor 2,0.250901593
-0.320406825,-0.311037177,1.456764296,3.720657919,3.694736909,0.043768785,107287074,ALG6 alpha-13-glucosyltransferase,0.782889961
-0.133552144,0.900853358,0.690478005,4.785061606,3.684740867,0.043979529,107295910,epidermal growth factor receptor pathway substrate 8,0.806401957
1.797201577,1.464751327,0.931421819,2.674909456,3.687820644,0.04398734,107288155,carbohydrate sulfotransferase 10,0.240140241
2.031371823,-0.771626152,-0.379307497,0.97366974,3.685568449,0.044058783,107299496,probable phospholipid-transporting ATPase IH,0.302664318
1.191370065,0.454293427,1.400430115,3.057864686,3.671983594,0.044428663,107284693,vesicular overexpressed in cancer prosurvival protein 1,0.729735267
1.637107383,1.043355764,1.331092166,1.878104423,3.669860989,0.044445004,107288259,zinc finger DHHC-type containing 23,0.697073031
0.452610995,0.407760226,1.895120271,3.93915514,3.672939344,0.044461892,107293812,eukaryotic translation initiation factor 1A domain containing,0.283252725
1.559690391,-0.390393317,0.504656494,3.514048455,3.67069361,0.04453402,107283228,AP2 associated kinase 1,0.906307047
-1.107535935,-0.957250495,-0.289614676,6.760675574,3.650187289,0.045082426,107283249,mitochondrial ribosomal protein S24,0.823979032
-1.483558505,-0.990290137,0.424572722,7.766948077,3.652047927,0.045138142,107292257,UFM1-specific ligase 1,0.532212595
-1.220563056,-2.340918359,-0.318578723,0.789710866,3.647926719,0.045272947,107290318,ATP binding cassette subfamily A member 3,0.800250814
-0.80827093,-1.088191606,0.038239269,4.051576377,3.641149175,0.045460905,107293590,uncharacterized LOC107293590,0.6635375
1.179941397,0.882814074,1.173826185,4.696995368,3.641472049,0.045485017,107288628,ankyrin repeat domain 54,0.851876743
-0.271761059,-0.514126803,0.73935346,8.297875045,3.633819424,0.045620814,107284301,integral membrane protein 2B,0.479850212
0.808031624,1.243898902,1.979990478,5.625503852,3.637240762,0.045624662,107301358,uncharacterized LOC107301358,0.685551324
1.489056537,1.16853609,-0.494523383,1.750138816,3.628145778,0.045926507,107283088,D site of albumin promoter (albumin D-box) binding protein,0.601087694
0.808657281,0.390288284,-0.957644827,3.62811669,3.624163568,0.046059396,107288614,DEAD-box helicase 17,0.269343333
0.586855213,0.260494808,-0.902648752,0.832558015,3.61861032,0.046127768,107282854,kelch like family member 26,0.303971862
-0.532316527,0.312224855,1.408055797,5.422398765,3.617056633,0.046297667,107291762,peptidylprolyl isomerase like 3,0.794969709
1.154578698,1.146787106,-0.306945467,3.564845841,3.608921755,0.046572156,107287947,lysine acetyltransferase 6A,0.71496475
-1.028351899,-0.928554431,0.611687668,6.830562188,3.607171821,0.046631448,107292446,ADP ribosylation factor like GTPase 10,0.614443332
0.816176183,1.823654841,0.646905698,2.639798282,3.60698113,0.046637915,107285415,l(3)mbt-like 2 (Drosophila),0.823132813
-1.977683016,-2.128305195,-0.99933342,1.804049261,3.606694266,0.046647644,107287048,cytochrome c oxidase assembly factor 4 homolog mitochondrial,0.393187942
-0.941259667,-0.736403883,-0.749022974,6.269972314,3.602097311,0.046685581,107286578,pre-mRNA processing factor 4B,0.164490461
0.589892725,1.56780668,0.753570502,3.074424642,3.599259793,0.046829626,107287626,HEAT repeat containing 5A,0.670118131
-0.091924491,-0.902924913,0.751185554,5.229946799,3.600284952,0.046865644,107290783,TEN1 CST complex subunit,0.430164215
-0.265096615,-0.951993366,0.638769299,2.910093932,3.593884226,0.047019026,107291758,family with sequence similarity 126 member B,0.481144599
0.657987583,1.455766422,1.41100512,5.218889895,3.593579708,0.047094974,107293009,coatomer protein complex subunit gamma 1,0.778033472
2.648976138,0.397417409,1.210239958,3.232429034,3.589933551,0.047220223,107288233,LIM domain only 4,0.87531344
0.922688603,0.711757745,-2.182763819,0.743531558,3.588497155,0.04726967,107286991,HECT domain containing E3 ubiquitin protein ligase 4,0.150486878
-1.525328968,0.289538847,-0.706303104,2.741393179,3.583889238,0.047428701,107287948,glycerol-3-phosphate acyltransferase 4,0.74216106
1.042044026,0.189565784,0.388498074,6.152657391,3.578841338,0.047484464,107285527,armadillo repeat containing 8,0.298756859
1.216143619,0.577212384,0.888937767,4.0877951,3.570847686,0.047772766,107287474,HEAT repeat containing 5B,0.707143614
3.239222249,-1.107657004,-0.003349235,-0.320946599,3.568623939,0.047959988,107293857,testis expressed 30,0.36467728
-0.569614498,-0.145689685,1.448122661,1.474544075,3.563643342,0.048015089,107291234,chromosome unknown open reading frame human C3orf14,0.671406007
-0.185725169,0.116851181,0.87677696,6.018677818,3.551848859,0.048431614,107292041,VMA21 vacuolar H+-ATPase homolog (S. cerevisiae),0.83947032
0.464179,2.324735545,1.225099276,1.639238889,3.55382186,0.048481742,107286736,putative sodium-coupled neutral amino acid transporter 10,0.872546325
-1.435310299,-2.010388977,-0.110750394,2.084875522,3.552206036,0.048539095,107287375,lactate dehydrogenase D,0.606850952
-0.682320862,0.222539962,1.123790174,9.234579276,3.54794387,0.048624114,107283001,signal sequence receptor alpha,0.906224114
1.04744293,0.309784302,0.616489477,5.797840639,3.54464148,0.048688201,107282832,Rho GTPase activating protein 12,0.758361728
1.579211812,2.247908184,1.30060187,1.543719595,3.539281494,0.049000678,107286775,phosphoinositide-3-kinase regulatory subunit 6,0.654592598
0.85727634,0.782898856,1.630578528,2.181260658,3.534904512,0.049037345,107286648,armadillo repeat containing 7,0.469966367
-2.659093318,-2.051073045,-1.761924924,0.850819749,3.527214181,0.049436238,107297903,chromosome unknown open reading frame human C20orf27,0.450750594
1.68580384,1.639251174,0.11988317,3.826844997,3.524018938,0.049552316,107294175,very low density lipoprotein receptor,0.292727239
-1.514686999,0.199838042,-1.788610493,0.253815405,3.517938406,0.04966288,107284930,uncharacterized LOC107284930,0.367455081
-1.171698119,-0.624866008,-0.047375171,6.075001634,3.520285676,0.049688341,107302298,mitochondrial translational initiation factor 2,0.687826554
