logFC..venom...liver,logFC..venom...kidney,logFC..venom...heart,logCPM,F,PValue,genes,description
5.091950078,5.126324753,4.811587088,0.316763294,14.25068861,0.000317971,107302997,RNA binding motif protein 44
5.089348623,1.335879693,-1.70809266,2.176782857,9.683027998,0.001677007,107289309,ADAM metallopeptidase with thrombospondin type 1 motif 8
5.085900015,2.482130833,-4.898887403,9.880206111,28.70870176,1.07E-05,107294601,heat shock protein family B (small) member 1
5.0820139,0.239670379,1.583085872,5.829410536,19.17481067,7.95E-05,107291606,solute carrier family 1 member 1
5.080241673,2.033816564,6.160328756,0.504246825,7.501206812,0.004538471,107293198,uncharacterized LOC107293198
5.077429573,5.493658508,-3.940604105,6.091503928,24.81885502,2.23E-05,107297513,cytochrome c oxidase subunit 6A mitochondrial-like
5.072948524,2.066720494,2.123083707,2.731424007,6.19932668,0.00899446,107286263,AHNAK nucleoprotein 2
5.068006031,0.109689598,-0.98193853,1.922570348,7.06974231,0.005644976,107294288,adenosine A3 receptor
5.06713232,0.74809667,-0.486523054,3.549934102,11.75913225,0.00074309,107293996,elastin microfibril interfacer 2
5.064837475,1.285943688,2.571145657,0.038026062,5.981591781,0.010165484,107302616,lymphoid enhancer binding factor 1
5.057478258,3.907843419,4.254397709,1.153473676,10.82436412,0.001057381,107295977,t-complex-associated-testis-expressed 1
5.055847769,3.711265257,-1.725575514,4.348901094,13.08311512,0.000466211,107291623,fatty acid desaturase 1-like
5.052324099,2.784926922,2.234005277,2.824132203,6.75490241,0.006653425,107297419,potassium calcium-activated channel subfamily N member 4
5.049630286,4.002259437,1.589178385,1.918591649,9.741023282,0.001636714,107302408,mannose receptor C type 2
5.042556052,5.918723502,5.277625919,0.258012389,14.56707504,0.000287836,107292235,uncharacterized LOC107292235
5.041957828,2.289103563,-0.376027442,8.382484444,25.25052162,2.05E-05,107297915,pyruvate kinase muscle
5.036988486,1.963134568,1.669963266,1.189500714,5.369078536,0.014544129,107293655,suppressor of cytokine signaling 4
5.035386625,0.615397573,1.410955446,1.535678088,8.346383994,0.00302521,107295897,adhesion G protein-coupled receptor G2
5.029410941,1.131520218,0.470413757,1.082712766,3.506624244,0.050189801,107301085,calmegin-like
5.026930849,2.876413608,2.504839522,1.579539763,14.74830059,0.000272083,107287784,DnaJ heat shock protein family (Hsp40) member A4
5.022658487,3.175733399,4.112048843,4.205983915,19.24016923,7.82E-05,107285134,tetratricopeptide repeat protein 39A-like
5.021375299,4.575482547,6.065865198,1.767890402,12.81699952,0.000510523,107296852,tetratricopeptide repeat domain 6
5.010824005,-4.754816693,1.051105978,1.48569139,23.71552554,8.36E-05,107283335,solute carrier family 9 member A3
5.010329435,1.125772688,4.290419431,1.501118366,8.999767315,0.002250793,107288717,caspase recruitment domain family member 14
4.998420148,0.666766519,2.217444111,0.903447311,4.203734334,0.030654691,107287312,leucine rich repeat containing 4C
4.993318522,4.056396289,0.214178527,0.90381008,17.38866413,0.000125727,107286517,EYA transcriptional coactivator and phosphatase 4
4.991638531,1.442621723,4.001595251,3.839395799,8.843690074,0.002412335,107292393,coiled-coil domain containing 39
4.987380697,5.613067131,6.779207676,4.883777251,9.650569852,0.001700063,107289917,uncharacterized LOC107289917
4.984732112,3.075486977,3.450537991,2.629117058,11.36636532,0.00085961,107288151,ciliary rootlet coiled-coil rootletin family member 2
4.984393051,2.459660515,2.756739183,3.423396122,7.385229055,0.004808857,107287436,feline leukemia virus subgroup C cellular receptor 1
4.978304824,-3.439102625,-1.702801183,0.616272636,14.70808133,0.000590722,107296468,spalt-like transcription factor 3
4.977576279,5.035372835,1.663058556,-0.229230835,5.94794672,0.010361874,107293515,paired related homeobox 2
4.974988442,2.028557781,0.570462659,4.179450498,9.43215914,0.001865208,107289739,microtubule associated protein 1B
4.973764795,2.627461969,2.552566387,1.256912063,4.484325366,0.02540207,107289531,leucine-rich repeat containing G protein-coupled receptor 6
4.972424864,2.35821995,3.551306698,1.761484487,21.46370515,4.57E-05,107286494,cilia- and flagella-associated protein 44-like
4.971262259,-1.963686494,9.117335875,5.968784591,10.29983753,0.00130124,107285882,tumor protein D52-like 1
4.969918426,-2.969165432,-3.667944822,1.036937401,3.630658533,0.053782029,107300953,GATA-binding factor 3
4.968545615,-1.218278137,0.898232739,2.326709856,7.41587527,0.004735624,107303160,protein tyrosine phosphatase non-receptor type 13
4.967382921,2.490864802,2.679158573,0.442521847,10.66479422,0.001122237,107291556,XK related X-linked
4.965312999,3.23189739,1.245329689,-0.1104125,4.274299864,0.029223639,107287789,LDL receptor related protein 1B
4.962523438,4.694138018,5.417704815,4.350841909,18.65001137,9.08E-05,107289187,cadherin related family member 4
4.961846169,4.105842567,1.242104692,4.742128731,12.15230797,0.00064452,107288884,tubulin polymerization-promoting protein family member 3
4.960874495,1.419937016,1.181148246,0.8263233,5.811267473,0.011206517,107283940,coronin 2B
4.96085626,-1.132205613,-2.107563476,-0.277881451,9.112503541,0.003471456,107295725,RAS like family 11 member B
4.957434555,5.757552637,-1.037318321,7.345441014,9.461724278,0.001841791,107291155,dual specificity phosphatase 27 (putative)
4.953440002,4.132164432,2.459825744,1.187181863,10.10995333,0.001405325,107293603,coiled-coil domain containing 89
4.949879745,8.196319041,0.147087612,5.679820413,19.16824485,7.96E-05,107285047,enolase 3 (beta muscle)
4.949053633,1.329013242,1.456846135,1.25929798,7.732841193,0.00404977,107288213,transcriptional repressor GATA binding 1
4.946869801,3.355465362,6.956887604,1.043288029,14.27120496,0.000315909,107285895,thioredoxin domain-containing protein 6-like
4.942251175,1.291516166,1.447647971,0.061156105,2.704043992,0.093217126,107287804,cellular retinoic acid binding protein 1
4.935186905,-1.499494511,2.720598969,-0.8909941,5.743724745,0.015641087,107289372,adrenoceptor alpha 2A
4.929919267,1.287012811,3.361548757,2.489294844,7.904027336,0.003727862,107297189,dynein axonemal heavy chain 12
4.925991068,2.373904709,5.9842121,2.175970499,16.66585192,0.000154666,107289557,claudin 23
4.925155049,2.468688235,1.851343056,1.658721687,7.086439331,0.005596679,107284528,peptidase inhibitor 16
4.920085991,4.339780274,3.604007714,1.043293103,5.65468722,0.012274597,107297896,TNF alpha induced protein 6
4.919408495,1.008771631,2.572795015,2.729261808,14.99780533,0.000252013,107292333,CXADR-like membrane protein
4.917084817,6.506001012,2.174183227,1.400006053,11.32976987,0.000871516,107285031,flocculation protein FLO11-like
4.9139085,3.07845047,4.907992806,1.343718197,9.942216909,0.001505438,107287788,uncharacterized LOC107287788
4.912661283,-0.467562845,2.035772536,3.199466605,6.88462629,0.006214355,107290143,collagen type XXIV alpha 1
4.91233522,2.978972903,3.282118344,2.59020003,6.724221831,0.006762496,107285709,spermatogenesis associated 4
4.910429938,0.124096267,0.569181485,0.480127187,2.923810709,0.078217407,107284259,non imprinted in Prader-Willi/Angelman syndrome 1
4.909842653,4.241894047,3.711477759,1.028511744,4.699739427,0.022072168,107283870,ADAM metallopeptidase with thrombospondin type 1 motif 17
4.906089298,-0.610850118,-0.903658868,-0.864859201,1.255597769,0.342436873,107284002,cell cycle exit and neuronal differentiation 1
4.901713358,4.196660827,3.332690077,3.966661623,25.28662152,2.03E-05,107285217,protein S100-A16-like
4.901138113,0.924407867,1.366361856,0.12161287,4.679934995,0.022356179,107298502,inactive serine protease PAMR1-like
4.89055005,-2.034329898,2.171930944,4.018535444,15.0645437,0.000246942,107295569,putative N-acetylated-alpha-linked acidic dipeptidase
4.885398432,1.69866527,-2.304800797,2.372293175,14.40771623,0.000302576,107293583,hyaluronan mediated motility receptor
4.884861032,1.321293392,2.745641476,1.685913983,14.89977209,0.000259685,107294922,KIAA1841 ortholog
4.881593788,-0.409666932,-1.59714782,-0.701694904,3.46805055,0.059955975,107294065,solute carrier family 28 member 2
4.877642235,1.583266756,0.34183388,4.49551632,26.92210946,1.48E-05,107293789,hexokinase-1
4.870894934,-0.87462647,-1.621063155,4.326584127,7.328320216,0.004948383,107301174,peptidyl-prolyl cis-trans isomerase FKBP1B-like
4.870389704,-1.525279981,-1.526711463,-0.451616993,2.69458807,0.103929275,107290388,cytoplasmic phosphatidylinositol transfer protein 1-like
4.869612669,-1.092951442,0.868194895,1.659055258,7.716796196,0.004081572,107286565,WNK lysine deficient protein kinase 3
4.861019747,0.337735969,3.639859521,4.942454558,14.46817581,0.000296883,107302379,SH2 domain containing 4A
4.858087554,3.667419864,4.056275847,3.861898784,20.26104332,6.09E-05,107291927,dynein heavy chain 7 axonemal-like
4.856708886,3.459356491,4.558211084,0.205745024,8.772691577,0.002490277,107294251,cilia and flagella associated protein 45
4.856097512,1.635265991,-4.220397517,7.113541427,26.58551293,1.58E-05,107283629,LIM zinc-binding domain-containing Nebulette
4.850635957,1.765459937,1.969008199,1.376033737,4.827670049,0.020335401,107288612,regulator of G-protein signaling 10
4.84903768,2.382054541,-3.259355064,0.021532846,11.27428975,0.00162842,107300617,calcium/calmodulin-dependent protein kinase kinase 1-like
4.840768544,4.776418271,5.408445566,4.624862596,19.30289787,7.70E-05,107300924,cadherin-related family member 4-like
4.840383513,5.590295563,0.163241325,0.037953475,4.994325505,0.018305801,107283866,repulsive guidance molecule family member a
4.836175067,0.445225572,2.269662862,3.666574768,8.715537493,0.002555162,107302382,cyclin dependent kinase like 2
4.831642486,4.828935831,2.685773282,0.69431942,11.54255303,0.000804881,107302925,trophoblast glycoprotein
4.826010497,2.661008414,-1.15589868,4.274349546,32.83203569,5.33E-06,107288610,uncharacterized LOC107288610
4.815167773,3.244915664,2.123664715,3.661627547,4.715933406,0.021843048,107292104,polypeptide N-acetylgalactosaminyltransferase 6
4.809038091,1.482702393,4.509593643,5.776520478,6.655716758,0.007013651,107287667,lysophosphatidylcholine acyltransferase 2
4.801103885,3.653023012,-0.363871368,0.240709408,5.033209289,0.017866785,107291521,runt-related transcription factor 1
4.796430807,-0.253801466,0.039142526,0.617658891,8.483045378,0.002828476,107301676,canalicular multispecific organic anion transporter 2-like
4.79548637,4.474668048,5.071684837,1.74234056,13.00095953,0.000479393,107282410,uncharacterized LOC107282410
4.784621165,3.404271823,1.140119782,2.507437531,11.5149635,0.000813176,107300581,dystonin-like
4.78020753,1.643968675,-0.701504805,1.763899703,19.75485967,6.79E-05,107291772,collagen type VIII alpha 1
4.775423222,2.781253586,0.607815422,-0.077830814,6.864624105,0.0062798,107293037,glypican-5-like
4.774738291,-3.668337333,4.774738291,0.348580358,35.6920938,6.61E-05,107302474,sodium- and chloride-dependent GABA transporter 3
4.774537393,1.693866727,1.579594635,-0.158980843,4.995250713,0.018295211,107292339,multiple EGF like domains 10
4.769371415,1.743475656,1.573972961,-0.187248211,2.365466719,0.123280514,107298889,DEP domain containing 1
4.767566882,3.004741295,4.142504018,8.761998924,2.942100339,0.077099654,107294815,polymeric immunoglobulin receptor-like
4.759190363,0.885606479,2.42479804,-0.099725835,2.262070025,0.13457511,107283585,leukocyte elastase inhibitor-like
4.756842626,-4.611653459,-6.109686794,5.267668642,61.40383411,1.85E-07,107292566,RNA-binding Raly-like protein
4.756635576,2.353574308,4.514407858,2.379483556,6.728744561,0.006746287,107284868,uncharacterized LOC107284868
4.750586452,1.640209534,1.455694986,1.394616613,12.64882091,0.000537191,107284357,deleted in lung and esophageal cancer 1
4.74756061,3.92203497,5.838487974,0.061835327,11.49667086,0.000818731,107295063,MORN repeat containing 5
4.745630111,3.164463513,2.203744215,6.515932155,12.04641683,0.000669478,107283430,peroxiredoxin 1
4.739659446,2.264081642,1.916608639,0.847343983,12.13319639,0.000642816,107294354,bisphosphoglycerate mutase
4.734065837,1.680263695,0.423053551,1.600285372,4.673877358,0.022443897,107282748,WAP four-disulfide core domain 1
4.731933558,-0.415200887,-1.580696086,4.912947886,24.01012439,2.64E-05,107288964,laminin subunit alpha-2-like
4.720547155,3.133493394,4.181473976,0.888989967,7.392414168,0.004791569,107292582,transmembrane protein with EGF like and two follistatin like domains 1
4.716050649,-2.445496354,-2.539947021,0.108500382,3.428857858,0.061568252,107287765,SPHK1 interactor AKAP domain containing
4.714565603,4.355973245,3.999672402,6.577328437,23.82118669,2.74E-05,107292332,heat shock protein family A (Hsp70) member 8
4.713066588,3.899248728,6.333414383,2.342041073,15.31785093,0.000228749,107290508,chromosome unknown open reading frame human C8orf34
4.708731983,11.15264994,10.10904831,6.778806319,13.99822438,0.000344686,107300087,CD59 glycoprotein-like
4.708285724,1.130857405,3.217081834,-0.265946441,4.824452459,0.020377088,107283780,uncharacterized LOC107283780
4.706446643,2.452110623,2.720287043,8.571773098,13.99739008,0.000344779,107298130,annexin A1
4.702503828,5.004724899,2.668674571,7.191725937,11.72600347,0.000752173,107282406,histidine rich calcium binding protein
4.702133219,0.243693311,1.416618862,1.703005705,13.39178972,0.000418239,107282484,dynein (axonemal) assembly factor 3
4.701436885,3.312871606,1.031638763,2.924920178,8.026745957,0.003515418,107287775,diacylglycerol kinase alpha
4.699677121,3.627348207,2.172209393,6.382490778,15.13202693,0.000241935,107288587,midkine (neurite growth-promoting factor 2)
4.699382056,1.67837524,0.043709696,1.717559986,8.306646956,0.003081591,107301241,calpain-2 catalytic subunit-like
4.690204133,1.172371968,-0.230711445,0.279977876,6.993840316,0.005863051,107298321,leucine rich repeat containing 74B
4.690097751,1.590419438,3.180311168,1.146096411,6.271346649,0.008642279,107294769,synaptotagmin-like protein 5
4.687848401,0.311831094,3.712270979,1.773048572,2.558675385,0.104957203,107291956,neutral amino acid transporter B(0)-like
4.686253337,7.961048424,3.711696395,-0.011934331,12.14835826,0.001232374,107287056,phosphorylase kinase gamma 1 (muscle)
4.684343022,3.371393614,-0.159840045,0.820853675,11.72832953,0.000751531,107298281,iroquois-class homeodomain protein IRX-3-like
4.681842688,1.857377004,-1.137635736,5.636303344,3.507410113,0.050160797,107298841,fructose-bisphosphate aldolase A-like
4.680766591,0.812032906,2.822947316,-0.194149675,8.881161314,0.002353603,107286815,testis expressed 26
4.680312769,4.660361746,3.369641615,3.729708912,25.0567579,2.13E-05,107291678,FERM domain containing 6
4.679109308,4.889839172,1.178054773,2.050847068,6.674129282,0.006945093,107284274,runt related transcription factor 2
4.677256457,2.751666303,1.887239247,2.934311459,12.43579004,0.000582879,107282361,dickkopf WNT signaling pathway inhibitor 2
4.66981212,-2.033748322,8.890192673,2.819257108,19.53081947,0.000188494,107303165,chromosome unknown open reading frame human C4orf22
4.668161077,3.503362151,5.290651675,2.922841558,11.43135409,0.000838931,107293646,myosin VIIA and Rab interacting protein
4.664879926,0.070242933,-1.194954247,0.854639674,6.053352985,0.009760917,107288232,histamine receptor H1
4.662906566,3.968037483,0.644317681,2.626460373,19.34265285,7.62E-05,107292276,solute carrier family 25 (glutamate carrier) member 18
4.662732802,-0.196867555,-1.71300047,-0.851405326,3.835746679,0.047042635,107298944,adenylate kinase isoenzyme 5-like
4.660321632,2.335011986,0.997727386,2.346343339,10.39736905,0.001251293,107300294,G protein-coupled receptor 161
4.655157419,5.833257838,2.874929939,7.16540882,6.545086177,0.007442595,107298330,gap junction protein alpha 1
4.646584716,-3.134365857,-0.07783121,-0.053240813,13.38170119,0.000849409,107291750,discs large homolog associated protein 2
4.642289077,1.544076364,1.542458604,6.436063322,8.49996213,0.002818334,107285366,phospholipase C beta 4
4.634842434,-0.457608494,-0.794990186,5.503649797,11.5862487,0.000791945,107293404,FK506 binding protein 1B
