Orthogroup	C_familiaris.pep	M_musculus.pep
OG0002658	ENSCAFG00000042079.1, ENSCAFG00000011715.5	ENSMUSG00000027968.11, ENSMUSG00000066107.6
OG0002660	ENSCAFG00000018598.4	ENSMUSG00000022181.16
OG0002661	ENSCAFG00000009012.5	ENSMUSG00000021704.8
OG0002662	ENSCAFG00000008311.4, ENSCAFG00000017739.4	ENSMUSG00000060739.8
OG0002663	ENSCAFG00000007808.5	ENSMUSG00000021639.17
OG0002664	ENSCAFG00000030896.2	ENSMUSG00000049517.8
OG0002665	ENSCAFG00000019057.4, ENSCAFG00000007900.5	ENSMUSG00000001542.7
OG0002666	ENSCAFG00000019762.4	ENSMUSG00000014867.9
OG0002667	ENSCAFG00000001551.4	ENSMUSG00000028484.16
OG0002668	ENSCAFG00000044726.1	ENSMUSG00000078139.3, ENSMUSG00000044792.7
OG0002669	ENSCAFG00000001435.5	ENSMUSG00000005312.15
OG0002670	ENSCAFG00000001646.5	ENSMUSG00000039126.10
OG0002671	ENSCAFG00000041658.1	ENSMUSG00000045232.4
OG0002672	ENSCAFG00000013302.6	ENSMUSG00000035021.13
OG0002673	ENSCAFG00000012911.4	ENSMUSG00000035247.16
OG0002674	ENSCAFG00000049761.1, ENSCAFG00000018333.5	ENSMUSG00000037679.9
OG0002675	ENSCAFG00000018292.5	ENSMUSG00000021286.8
OG0002676	ENSCAFG00000017510.3	ENSMUSG00000021178.9
OG0002677	ENSCAFG00000017486.3, ENSCAFG00000011068.3	ENSMUSG00000033713.12
OG0002678	ENSCAFG00000018667.4	ENSMUSG00000007670.10
OG0002679	ENSCAFG00000017246.4	ENSMUSG00000021044.15
OG0002680	ENSCAFG00000013780.2, ENSCAFG00000016932.4	ENSMUSG00000021242.9
OG0002681	ENSCAFG00000004360.4	ENSMUSG00000027452.11
OG0002682	ENSCAFG00000013859.5	ENSMUSG00000060121.15
OG0002683	ENSCAFG00000017671.3	ENSMUSG00000002825.8
OG0002684	ENSCAFG00000017637.5	ENSMUSG00000116473.2, ENSMUSG00000047466.10
OG0002685	ENSCAFG00000016834.5	ENSMUSG00000021224.15
OG0002686	ENSCAFG00000016869.4	ENSMUSG00000072946.12
OG0002687	ENSCAFG00000008862.3	ENSMUSG00000046000.5, ENSMUSG00000024571.15
OG0002688	ENSCAFG00000006865.4	ENSMUSG00000027188.8
OG0002689	ENSCAFG00000010256.5	ENSMUSG00000059119.9
OG0002690	ENSCAFG00000031882.2	ENSMUSG00000045752.13
OG0002691	ENSCAFG00000009734.4, ENSCAFG00000032054.2	ENSMUSG00000048191.15
OG0002692	ENSCAFG00000009523.4, ENSCAFG00000029967.1	ENSMUSG00000118552.1, ENSMUSG00000025508.13
OG0002693	ENSCAFG00000016276.4	ENSMUSG00000031708.17
OG0002694	ENSCAFG00000006515.5	ENSMUSG00000025495.15
OG0002695	ENSCAFG00000006512.4	ENSMUSG00000054662.8
OG0002696	ENSCAFG00000017598.4	ENSMUSG00000053930.13
OG0002697	ENSCAFG00000017596.4	ENSMUSG00000050270.12
OG0002698	ENSCAFG00000004855.5	ENSMUSG00000026383.14
OG0002699	ENSCAFG00000014575.5	ENSMUSG00000055322.15
OG0002700	ENSCAFG00000004938.5	ENSMUSG00000057948.12
OG0002701	ENSCAFG00000004914.4	ENSMUSG00000020766.4
OG0002702	ENSCAFG00000014943.4	ENSMUSG00000026170.6
OG0002703	ENSCAFG00000005938.4	ENSMUSG00000025156.17
OG0002704	ENSCAFG00000005927.5	ENSMUSG00000039450.11
OG0002705	ENSCAFG00000005906.4	ENSMUSG00000025140.15
OG0002705	ENSCAFG00000016140.4	ENSMUSG00000026520.8
OG0002706	ENSCAFG00000016385.4	ENSMUSG00000002885.14
OG0002707	ENSCAFG00000000799.5	ENSMUSG00000020333.17
OG0002708	ENSCAFG00000009467.5	ENSMUSG00000041426.12
OG0002709	ENSCAFG00000024037.3	ENSMUSG00000020261.15
OG0002710	ENSCAFG00000005544.5	ENSMUSG00000038844.10
OG0002711	ENSCAFG00000000344.5	ENSMUSG00000020375.9
OG0002712	ENSCAFG00000001345.5	ENSMUSG00000117694.1, ENSMUSG00000037236.16
OG0002713	ENSCAFG00000004511.4	ENSMUSG00000022000.11
OG0002714	ENSCAFG00000014866.4	ENSMUSG00000037224.15
OG0002715	ENSCAFG00000010866.4	ENSMUSG00000032580.12
OG0002716	ENSCAFG00000003949.5	ENSMUSG00000051721.6
OG0002717	ENSCAFG00000003729.4	ENSMUSG00000020608.7
OG0002718	ENSCAFG00000009537.5	ENSMUSG00000029309.7
OG0002718	ENSCAFG00000017855.4	ENSMUSG00000018593.13
OG0002719	ENSCAFG00000016291.4	ENSMUSG00000047495.15
OG0002720	ENSCAFG00000030791.2	ENSMUSG00000028251.5
OG0002720	ENSCAFG00000012683.4	ENSMUSG00000103711.1
OG0002721	ENSCAFG00000006416.5	ENSMUSG00000052144.8
OG0002722	ENSCAFG00000006496.5	ENSMUSG00000035158.15
OG0002723	ENSCAFG00000029100.2	ENSMUSG00000072945.3
OG0002724	ENSCAFG00000002898.5	ENSMUSG00000034973.16
OG0002725	ENSCAFG00000002741.4	ENSMUSG00000033577.18
OG0002726	ENSCAFG00000002366.4	ENSMUSG00000012848.15
OG0002727	ENSCAFG00000016455.4	ENSMUSG00000025266.11
OG0002728	ENSCAFG00000032081.2	ENSMUSG00000001524.14
OG0002730	ENSCAFG00000000720.4	ENSMUSG00000023832.14, ENSMUSG00000062480.12
OG0002731	ENSCAFG00000000674.3	ENSMUSG00000049823.9
OG0002732	ENSCAFG00000000842.5	ENSMUSG00000116876.1, ENSMUSG00000116988.1, ENSMUSG00000094724.8, ENSMUSG00000095687.2
OG0002733	ENSCAFG00000041860.1, ENSCAFG00000044525.1, ENSCAFG00000047464.1, ENSCAFG00000041296.1, ENSCAFG00000041773.1	ENSMUSG00000023861.17
OG0002734	ENSCAFG00000000768.4	ENSMUSG00000015467.14
OG0002735	ENSCAFG00000000790.4	ENSMUSG00000034786.17
OG0002736	ENSCAFG00000001865.5	ENSMUSG00000012296.16
OG0002737	ENSCAFG00000001847.6	ENSMUSG00000015597.17
OG0002738	ENSCAFG00000006041.4, ENSCAFG00000007015.4	ENSMUSG00000050668.10
OG0002739	ENSCAFG00000006085.4	ENSMUSG00000024081.9
OG0002740	ENSCAFG00000016039.4	ENSMUSG00000010609.15
OG0002741	ENSCAFG00000002692.5	ENSMUSG00000033855.15
OG0002742	ENSCAFG00000017967.4	ENSMUSG00000074997.3, ENSMUSG00000032171.7
OG0002743	ENSCAFG00000017395.5	ENSMUSG00000027938.11
OG0002743	ENSCAFG00000019126.5	ENSMUSG00000035041.8
OG0002744	ENSCAFG00000044924.1, ENSCAFG00000048541.1, ENSCAFG00000047218.1, ENSCAFG00000049311.1, ENSCAFG00000048917.1	ENSMUSG00000079508.8
OG0002745	ENSCAFG00000041744.1	ENSMUSG00000070526.2, ENSMUSG00000067199.4
OG0002745	ENSCAFG00000043585.1	ENSMUSG00000047604.3
OG0002746	ENSCAFG00000032155.2, ENSCAFG00000044761.1, ENSCAFG00000043264.1, ENSCAFG00000049172.1, ENSCAFG00000046980.1, ENSCAFG00000047485.1, ENSCAFG00000046164.1, ENSCAFG00000049220.1, ENSCAFG00000044419.1	ENSMUSG00000087166.9
OG0002747	ENSCAFG00000013017.4	ENSMUSG00000019590.16
OG0002748	ENSCAFG00000000686.5	ENSMUSG00000024371.14
OG0002749	ENSCAFG00000025369.3, ENSCAFG00000029083.2	ENSMUSG00000046774.17, ENSMUSG00000045010.14, ENSMUSG00000071749.3, ENSMUSG00000118638.1
OG0002750	ENSCAFG00000007560.5	ENSMUSG00000032621.8
OG0002751	ENSCAFG00000013253.4	ENSMUSG00000053293.9
OG0002752	ENSCAFG00000032522.2	ENSMUSG00000075376.10
OG0002753	ENSCAFG00000005630.4	ENSMUSG00000032860.5
OG0002754	ENSCAFG00000004131.4	ENSMUSG00000053914.9
OG0002755	ENSCAFG00000000897.6	ENSMUSG00000039552.14
OG0002755	ENSCAFG00000004383.5	ENSMUSG00000040866.13
OG0002756	ENSCAFG00000031821.1, ENSCAFG00000043348.1, ENSCAFG00000046920.1, ENSCAFG00000041973.1, ENSCAFG00000042698.1, ENSCAFG00000025485.4, ENSCAFG00000045351.1	ENSMUSG00000071510.3, ENSMUSG00000049362.6
OG0002757	ENSCAFG00000013443.3	ENSMUSG00000030187.15, ENSMUSG00000014543.14, ENSMUSG00000079852.4, ENSMUSG00000079853.5, ENSMUSG00000067599.13, ENSMUSG00000089727.2, ENSMUSG00000033024.16, ENSMUSG00000067591.12, ENSMUSG00000072718.6, ENSMUSG00000061769.2, ENSMUSG00000030173.15
OG0002758	ENSCAFG00000041665.1	ENSMUSG00000050608.11
OG0002759	ENSCAFG00000029893.1, ENSCAFG00000003876.3, ENSCAFG00000030225.1, ENSCAFG00000003655.3	ENSMUSG00000045514.5
OG0002759	ENSCAFG00000046447.1	ENSMUSG00000068259.4
OG0002759	ENSCAFG00000045667.1	ENSMUSG00000045479.7
OG0002760	ENSCAFG00000001253.4, ENSCAFG00000001257.4	ENSMUSG00000050158.7, ENSMUSG00000050742.5
OG0002761	ENSCAFG00000032072.1, ENSCAFG00000043465.1, ENSCAFG00000045699.1, ENSCAFG00000041162.1	ENSMUSG00000049149.9, ENSMUSG00000049057.4, ENSMUSG00000064084.2, ENSMUSG00000061798.2
OG0002762	ENSCAFG00000031225.2	ENSMUSG00000038370.6
OG0002763	ENSCAFG00000011741.5	ENSMUSG00000029345.13
OG0002764	ENSCAFG00000013755.4	ENSMUSG00000035431.4
OG0002765	ENSCAFG00000006920.4	ENSMUSG00000027371.10
OG0002766	ENSCAFG00000041608.1, ENSCAFG00000041193.1	ENSMUSG00000054406.9, ENSMUSG00000043692.6
OG0002766	ENSCAFG00000045523.1	ENSMUSG00000070380.2, ENSMUSG00000063116.4, ENSMUSG00000070379.5
OG0002767	ENSCAFG00000019945.4	ENSMUSG00000076441.9
OG0002770	ENSCAFG00000010857.3	ENSMUSG00000029575.17
OG0002771	ENSCAFG00000024140.1	ENSMUSG00000038059.7
OG0002772	ENSCAFG00000031157.2	ENSMUSG00000078810.4
OG0002773	ENSCAFG00000008836.1	ENSMUSG00000074928.4
OG0002773	ENSCAFG00000008831.4, ENSCAFG00000045497.1, ENSCAFG00000044637.1, ENSCAFG00000008829.4	ENSMUSG00000050704.3
OG0002774	ENSCAFG00000010682.5, ENSCAFG00000010704.4, ENSCAFG00000010717.4	ENSMUSG00000052760.16
OG0002775	ENSCAFG00000043943.1, ENSCAFG00000041081.1, ENSCAFG00000043030.1	ENSMUSG00000075198.2, ENSMUSG00000075187.2, ENSMUSG00000090059.4
OG0002797	ENSCAFG00000016820.3	ENSMUSG00000045377.5
OG0002798	ENSCAFG00000019387.6	ENSMUSG00000029050.15
OG0002799	ENSCAFG00000008680.4	ENSMUSG00000031786.7
OG0002800	ENSCAFG00000012970.4	ENSMUSG00000005373.13
OG0002801	ENSCAFG00000000566.4	ENSMUSG00000022620.14
OG0002802	ENSCAFG00000007038.5	ENSMUSG00000019188.16
OG0002803	ENSCAFG00000012414.4	ENSMUSG00000043259.15
OG0002804	ENSCAFG00000019153.3	ENSMUSG00000005864.7
OG0002805	ENSCAFG00000043181.1, ENSCAFG00000005131.5	ENSMUSG00000056952.13
OG0002806	ENSCAFG00000025031.3, ENSCAFG00000008324.4	ENSMUSG00000003617.16
OG0002809	ENSCAFG00000017611.5	ENSMUSG00000034485.10
OG0002810	ENSCAFG00000016750.4	ENSMUSG00000004896.16
OG0002811	ENSCAFG00000010550.4	ENSMUSG00000057572.15
OG0002812	ENSCAFG00000006389.4	ENSMUSG00000074796.10
OG0002813	ENSCAFG00000004361.3	ENSMUSG00000044030.4
OG0002815	ENSCAFG00000011352.4	ENSMUSG00000018974.7
OG0002816	ENSCAFG00000012981.5	ENSMUSG00000034579.17
OG0002817	ENSCAFG00000018817.4	ENSMUSG00000024527.10
OG0002819	ENSCAFG00000016720.5	ENSMUSG00000031216.13
OG0002820	ENSCAFG00000049244.1, ENSCAFG00000002977.5	ENSMUSG00000029776.11
OG0002821	ENSCAFG00000042958.1, ENSCAFG00000016660.4, ENSCAFG00000004197.5, ENSCAFG00000025249.3, ENSCAFG00000049721.1, ENSCAFG00000012482.4, ENSCAFG00000046263.1, ENSCAFG00000048174.1	ENSMUSG00000074655.1, ENSMUSG00000039174.14, ENSMUSG00000027973.11
OG0002822	ENSCAFG00000005236.5	ENSMUSG00000032536.12
OG0002823	ENSCAFG00000014073.5	ENSMUSG00000037344.14
OG0002824	ENSCAFG00000002858.4	ENSMUSG00000020476.14
OG0002825	ENSCAFG00000031187.2	ENSMUSG00000022523.10
OG0002826	ENSCAFG00000003120.5	ENSMUSG00000028649.21
OG0002827	ENSCAFG00000022734.1, ENSCAFG00000003318.3	ENSMUSG00000065947.3
OG0002828	ENSCAFG00000014825.4	ENSMUSG00000043411.15
OG0002829	ENSCAFG00000004385.5	ENSMUSG00000062372.13
OG0002830	ENSCAFG00000016379.5	ENSMUSG00000036555.14
OG0002831	ENSCAFG00000013457.4	ENSMUSG00000025962.15
OG0002832	ENSCAFG00000015996.3	ENSMUSG00000051592.14, ENSMUSG00000116524.1
OG0002833	ENSCAFG00000007621.4	ENSMUSG00000054676.15
OG0002835	ENSCAFG00000006898.4	ENSMUSG00000010914.10
OG0002836	ENSCAFG00000012876.4	ENSMUSG00000026011.13, ENSMUSG00000103326.4
OG0002837	ENSCAFG00000005615.3, ENSCAFG00000001476.4	ENSMUSG00000025102.14
OG0002838	ENSCAFG00000013181.4	ENSMUSG00000038646.13, ENSMUSG00000074826.10
OG0002839	ENSCAFG00000019382.4	ENSMUSG00000004937.6
OG0002840	ENSCAFG00000031979.3	ENSMUSG00000052920.16
OG0002841	ENSCAFG00000017925.4	ENSMUSG00000098411.7, ENSMUSG00000040856.17
OG0002842	ENSCAFG00000030764.2	ENSMUSG00000021265.3
OG0002843	ENSCAFG00000017891.4	ENSMUSG00000021263.11
OG0002844	ENSCAFG00000032741.2	ENSMUSG00000022518.16
OG0002845	ENSCAFG00000019201.5	ENSMUSG00000022517.17
OG0002846	ENSCAFG00000003608.5	ENSMUSG00000057110.15
OG0002847	ENSCAFG00000015752.5	ENSMUSG00000040945.13
OG0002848	ENSCAFG00000003361.1	ENSMUSG00000057278.8
OG0002849	ENSCAFG00000003591.4	ENSMUSG00000026874.10
OG0002850	ENSCAFG00000018209.4	ENSMUSG00000001036.17
OG0002851	ENSCAFG00000019905.4	ENSMUSG00000039254.16
OG0002853	ENSCAFG00000003570.4	ENSMUSG00000035949.15
OG0002854	ENSCAFG00000012367.4	ENSMUSG00000022221.14
OG0002855	ENSCAFG00000000988.4	ENSMUSG00000022453.8
OG0002856	ENSCAFG00000017810.4	ENSMUSG00000030909.6
OG0002857	ENSCAFG00000018651.4, ENSCAFG00000029395.2	ENSMUSG00000059447.13
OG0002858	ENSCAFG00000031582.2	ENSMUSG00000012350.15
OG0002859	ENSCAFG00000011916.5	ENSMUSG00000063146.11
OG0002860	ENSCAFG00000016148.4	ENSMUSG00000047284.14
OG0002861	ENSCAFG00000012286.5	ENSMUSG00000026027.13
OG0002862	ENSCAFG00000009698.4	ENSMUSG00000025204.10
OG0002863	ENSCAFG00000000919.4	ENSMUSG00000044894.14
OG0002864	ENSCAFG00000010783.4	ENSMUSG00000053094.15
OG0002865	ENSCAFG00000004558.5	ENSMUSG00000060621.6
OG0002866	ENSCAFG00000018704.4	ENSMUSG00000005360.14
OG0002867	ENSCAFG00000018731.4	ENSMUSG00000116236.1, ENSMUSG00000039704.7
OG0002868	ENSCAFG00000016929.5	ENSMUSG00000054199.17
OG0002869	ENSCAFG00000030738.2	ENSMUSG00000026650.15
OG0002870	ENSCAFG00000018790.4	ENSMUSG00000089678.8
OG0002871	ENSCAFG00000016634.4	ENSMUSG00000042423.9
OG0002872	ENSCAFG00000003649.4	ENSMUSG00000007833.15
OG0002873	ENSCAFG00000002349.4	ENSMUSG00000005575.16
OG0002874	ENSCAFG00000003886.5	ENSMUSG00000040428.19
OG0002875	ENSCAFG00000030720.2	ENSMUSG00000030674.5
OG0002876	ENSCAFG00000016940.4	ENSMUSG00000042492.12
OG0002877	ENSCAFG00000043166.1	ENSMUSG00000096747.2, ENSMUSG00000095804.2
OG0002878	ENSCAFG00000019765.4	ENSMUSG00000049897.14
OG0002879	ENSCAFG00000017131.4	ENSMUSG00000015357.10
OG0002880	ENSCAFG00000029858.2, ENSCAFG00000009065.4	ENSMUSG00000022971.18
OG0002881	ENSCAFG00000014346.4	ENSMUSG00000079343.4, ENSMUSG00000038521.17
OG0002882	ENSCAFG00000014220.5	ENSMUSG00000055172.10, ENSMUSG00000098470.1
OG0002883	ENSCAFG00000016863.5	ENSMUSG00000028063.15
OG0002884	ENSCAFG00000007005.2, ENSCAFG00000028741.2	ENSMUSG00000029128.12
OG0002885	ENSCAFG00000005716.4	ENSMUSG00000031545.6
OG0002886	ENSCAFG00000001143.4	ENSMUSG00000050164.11
OG0002887	ENSCAFG00000017398.4	ENSMUSG00000052310.9
OG0002888	ENSCAFG00000019907.5	ENSMUSG00000061410.6
OG0002889	ENSCAFG00000006588.4	ENSMUSG00000037773.14
OG0002890	ENSCAFG00000023111.3, ENSCAFG00000019141.3, ENSCAFG00000043436.1, ENSCAFG00000012479.3	ENSMUSG00000041959.14
OG0002891	ENSCAFG00000004842.4	ENSMUSG00000030647.8
OG0002892	ENSCAFG00000004845.1	ENSMUSG00000035686.8
OG0002893	ENSCAFG00000004851.4	ENSMUSG00000025133.9
OG0002894	ENSCAFG00000017426.5	ENSMUSG00000098546.6, ENSMUSG00000018377.10
OG0002895	ENSCAFG00000018849.4	ENSMUSG00000071669.14
OG0002896	ENSCAFG00000003417.4, ENSCAFG00000011723.3, ENSCAFG00000024324.3	ENSMUSG00000028899.11
OG0002897	ENSCAFG00000011711.4	ENSMUSG00000028901.13
OG0002898	ENSCAFG00000013556.4	ENSMUSG00000032269.8
OG0002899	ENSCAFG00000013688.5	ENSMUSG00000032267.8
OG0002900	ENSCAFG00000015145.4	ENSMUSG00000027363.15
OG0002901	ENSCAFG00000018824.4	ENSMUSG00000061981.14
OG0002902	ENSCAFG00000017922.4	ENSMUSG00000055720.10
OG0002903	ENSCAFG00000011099.4	ENSMUSG00000020610.17
OG0002904	ENSCAFG00000031501.2, ENSCAFG00000016545.3	ENSMUSG00000033213.16, ENSMUSG00000110868.1
OG0002905	ENSCAFG00000012735.4	ENSMUSG00000022801.13
OG0002906	ENSCAFG00000018133.5	ENSMUSG00000034940.15
OG0002907	ENSCAFG00000006534.4	ENSMUSG00000027411.17
OG0002908	ENSCAFG00000002261.4	ENSMUSG00000038014.7
OG0002910	ENSCAFG00000015904.4	ENSMUSG00000032215.15
OG0002911	ENSCAFG00000002226.4	ENSMUSG00000026078.10
OG0002912	ENSCAFG00000007667.4	ENSMUSG00000104250.2, ENSMUSG00000056305.4
OG0002913	ENSCAFG00000017706.5	ENSMUSG00000034990.15
OG0002915	ENSCAFG00000007680.4	ENSMUSG00000102455.5, ENSMUSG00000055912.8
OG0002916	ENSCAFG00000002827.4	ENSMUSG00000032897.17
OG0002917	ENSCAFG00000015039.4	ENSMUSG00000037355.14
OG0002918	ENSCAFG00000029974.2, ENSCAFG00000015635.4	ENSMUSG00000029610.13
OG0002919	ENSCAFG00000008797.4	ENSMUSG00000030002.15
OG0002920	ENSCAFG00000041373.1, ENSCAFG00000008357.4	ENSMUSG00000031672.8
OG0002921	ENSCAFG00000016831.4	ENSMUSG00000034311.3
OG0002922	ENSCAFG00000017531.6	ENSMUSG00000052707.8
OG0002923	ENSCAFG00000018717.4	ENSMUSG00000079470.8, ENSMUSG00000063785.12
OG0002924	ENSCAFG00000019860.3	ENSMUSG00000035829.13
OG0002925	ENSCAFG00000032227.2	ENSMUSG00000026833.18
OG0002926	ENSCAFG00000000393.4	ENSMUSG00000019795.17, ENSMUSG00000116405.1
OG0002927	ENSCAFG00000018690.5	ENSMUSG00000001173.15
OG0002928	ENSCAFG00000013714.3	ENSMUSG00000039747.11
OG0002929	ENSCAFG00000018691.5	ENSMUSG00000034647.15
OG0002931	ENSCAFG00000029430.2	ENSMUSG00000029193.7
OG0002932	ENSCAFG00000014976.5	ENSMUSG00000024969.15
OG0002933	ENSCAFG00000000429.4	ENSMUSG00000019767.12
OG0002934	ENSCAFG00000000430.4	ENSMUSG00000019768.16
OG0002935	ENSCAFG00000030648.2	ENSMUSG00000035067.9
OG0002936	ENSCAFG00000013140.5	ENSMUSG00000004085.14
OG0002937	ENSCAFG00000015748.4	ENSMUSG00000021867.16, ENSMUSG00000072680.11, ENSMUSG00000072676.12
OG0002938	ENSCAFG00000000164.4	ENSMUSG00000024515.13
OG0002939	ENSCAFG00000000221.5	ENSMUSG00000037542.13
OG0002940	ENSCAFG00000017841.4	ENSMUSG00000018583.5
OG0002941	ENSCAFG00000016827.4	ENSMUSG00000030802.14
OG0002942	ENSCAFG00000042088.1, ENSCAFG00000014303.4	ENSMUSG00000026192.13
OG0002944	ENSCAFG00000045924.1	ENSMUSG00000043903.4
OG0002945	ENSCAFG00000000190.4	ENSMUSG00000061983.7
OG0002946	ENSCAFG00000000189.5	ENSMUSG00000037455.16
OG0002947	ENSCAFG00000017765.5	ENSMUSG00000020524.16
OG0002948	ENSCAFG00000007520.4	ENSMUSG00000031641.14
OG0002949	ENSCAFG00000011500.4	ENSMUSG00000018433.14
OG0002950	ENSCAFG00000005263.5	ENSMUSG00000035401.9
OG0002951	ENSCAFG00000018813.4	ENSMUSG00000020832.14
OG0002952	ENSCAFG00000012158.5	ENSMUSG00000003235.13
OG0002953	ENSCAFG00000009963.5	ENSMUSG00000026914.15
OG0002954	ENSCAFG00000012113.4	ENSMUSG00000030534.13
OG0002955	ENSCAFG00000002375.4, ENSCAFG00000001905.4	ENSMUSG00000028437.14
OG0002956	ENSCAFG00000001909.4	ENSMUSG00000028438.16
OG0002957	ENSCAFG00000015049.3	ENSMUSG00000028755.3
OG0002958	ENSCAFG00000013500.5	ENSMUSG00000024940.11
OG0002959	ENSCAFG00000019908.4	ENSMUSG00000039262.16
OG0002960	ENSCAFG00000019203.4	ENSMUSG00000038195.6
OG0002961	ENSCAFG00000031865.2	ENSMUSG00000038188.17
OG0002962	ENSCAFG00000015231.4	ENSMUSG00000020790.14
OG0002963	ENSCAFG00000029941.2	ENSMUSG00000020794.13
OG0002964	ENSCAFG00000012342.3	ENSMUSG00000032126.16
OG0002965	ENSCAFG00000029087.2	ENSMUSG00000021944.15
OG0002966	ENSCAFG00000017383.4	ENSMUSG00000025525.12
OG0002967	ENSCAFG00000031177.2	ENSMUSG00000026811.18
OG0002968	ENSCAFG00000004241.5	ENSMUSG00000037486.18
OG0002969	ENSCAFG00000013197.4	ENSMUSG00000000916.15
OG0002970	ENSCAFG00000009156.4	ENSMUSG00000021356.10
OG0002971	ENSCAFG00000001128.5	ENSMUSG00000053469.14
OG0002972	ENSCAFG00000006099.4	ENSMUSG00000061313.8
OG0002973	ENSCAFG00000006065.3	ENSMUSG00000079037.9
OG0002974	ENSCAFG00000013238.5	ENSMUSG00000036057.11
OG0002975	ENSCAFG00000010132.6	ENSMUSG00000031996.17
OG0002976	ENSCAFG00000020218.4	ENSMUSG00000031730.18
OG0002977	ENSCAFG00000020111.3	ENSMUSG00000009566.12
OG0002978	ENSCAFG00000009847.4	ENSMUSG00000039849.6
OG0002979	ENSCAFG00000030330.2	ENSMUSG00000029073.9
OG0002980	ENSCAFG00000019287.4	ENSMUSG00000029034.9
OG0002981	ENSCAFG00000032169.2, ENSCAFG00000000030.2, ENSCAFG00000016564.2, ENSCAFG00000017472.4	ENSMUSG00000027479.14
OG0002982	ENSCAFG00000013591.4	ENSMUSG00000022871.13
OG0002983	ENSCAFG00000007919.4	ENSMUSG00000029434.12
OG0002984	ENSCAFG00000011551.4	ENSMUSG00000029541.12
OG0002985	ENSCAFG00000028574.2	ENSMUSG00000042271.13
OG0002986	ENSCAFG00000005019.4	ENSMUSG00000015619.10
OG0002987	ENSCAFG00000032391.2	ENSMUSG00000046761.13
OG0002988	ENSCAFG00000013353.5, ENSCAFG00000000798.3	ENSMUSG00000026688.5
OG0002989	ENSCAFG00000044031.1	ENSMUSG00000070990.2
OG0002990	ENSCAFG00000005522.4	ENSMUSG00000026761.12
OG0002991	ENSCAFG00000020269.4	ENSMUSG00000031919.6
OG0002992	ENSCAFG00000020342.5	ENSMUSG00000028037.13
OG0002992	ENSCAFG00000020343.4	ENSMUSG00000039146.5
OG0002993	ENSCAFG00000041066.1, ENSCAFG00000046560.1	ENSMUSG00000031924.4
OG0002994	ENSCAFG00000020254.5	ENSMUSG00000003847.16
OG0002995	ENSCAFG00000020247.4	ENSMUSG00000031930.11
OG0002996	ENSCAFG00000009860.5	ENSMUSG00000031660.13
OG0002997	ENSCAFG00000013473.4	ENSMUSG00000027238.17
OG0002998	ENSCAFG00000002106.4, ENSCAFG00000019273.5	ENSMUSG00000038335.13
OG0002999	ENSCAFG00000005827.6	ENSMUSG00000061136.15
OG0003000	ENSCAFG00000001588.4	ENSMUSG00000022560.9
OG0003001	ENSCAFG00000003803.5	ENSMUSG00000053510.12
OG0003002	ENSCAFG00000007379.4	ENSMUSG00000038128.7
OG0003003	ENSCAFG00000006764.5	ENSMUSG00000021911.16
OG0003004	ENSCAFG00000029477.2, ENSCAFG00000049889.1	ENSMUSG00000013701.13
OG0003005	ENSCAFG00000016100.6	ENSMUSG00000041479.14
OG0003006	ENSCAFG00000017268.5	ENSMUSG00000020409.10
OG0003007	ENSCAFG00000012726.4	ENSMUSG00000037366.14
OG0003008	ENSCAFG00000009533.4	ENSMUSG00000021427.10
OG0003009	ENSCAFG00000017264.5	ENSMUSG00000020415.16
OG0003011	ENSCAFG00000041071.1, ENSCAFG00000011350.3	ENSMUSG00000045438.12
OG0003012	ENSCAFG00000030208.2	ENSMUSG00000049721.14
OG0003013	ENSCAFG00000014525.3	ENSMUSG00000047205.12, ENSMUSG00000025043.3
OG0003014	ENSCAFG00000001228.5	ENSMUSG00000036661.14
OG0003015	ENSCAFG00000012968.4	ENSMUSG00000027580.17
OG0003017	ENSCAFG00000013040.4	ENSMUSG00000038685.18
OG0003018	ENSCAFG00000013254.5	ENSMUSG00000041762.16
OG0003019	ENSCAFG00000013056.4	ENSMUSG00000027582.16
OG0003020	ENSCAFG00000002990.5	ENSMUSG00000050812.18
OG0003021	ENSCAFG00000020003.4	ENSMUSG00000026858.18
OG0003022	ENSCAFG00000016262.4	ENSMUSG00000032232.14
OG0003023	ENSCAFG00000002658.4	ENSMUSG00000049624.14
OG0003024	ENSCAFG00000013458.5	ENSMUSG00000022533.14
OG0003026	ENSCAFG00000019373.5	ENSMUSG00000096351.2
OG0003027	ENSCAFG00000005691.5	ENSMUSG00000031543.18
OG0003028	ENSCAFG00000014896.6	ENSMUSG00000012017.4
OG0003029	ENSCAFG00000005632.5	ENSMUSG00000031540.14
OG0003030	ENSCAFG00000001600.5	ENSMUSG00000034022.8
OG0003031	ENSCAFG00000003658.5	ENSMUSG00000029866.13
OG0003032	ENSCAFG00000031759.2	ENSMUSG00000022574.7
OG0003033	ENSCAFG00000009109.5	ENSMUSG00000052137.11, ENSMUSG00000046667.14
OG0003034	ENSCAFG00000016043.4	ENSMUSG00000090626.9
OG0003035	ENSCAFG00000024667.2	ENSMUSG00000018776.10
OG0003036	ENSCAFG00000018927.5	ENSMUSG00000060681.15
OG0003037	ENSCAFG00000004136.4	ENSMUSG00000020658.10
OG0003038	ENSCAFG00000044181.1	ENSMUSG00000068947.2
OG0003038	ENSCAFG00000023169.3	ENSMUSG00000059429.3, ENSMUSG00000078198.2
