gene,description,Pm_1,Pm_10,Pm_11,Pm_12,Pm_13,Pm_14,Pm_15,Pm_16,Pm_17,Pm_18,Pm_19,Pm_2,Pm_20,Pm_21,Pm_22,Pm_23,Pm_24,Pm_25,Pm_26,Pm_27,Pm_28,Pm_29,Pm_3,Pm_30,Pm_4,Pm_5,Pm_6,Pm_7,Pm_8,Pm_9,Pm_1_heart,Pm_10_heart,Pm_3_heart,Pm_5_heart,Pm_8_heart,Pm_1_kidney,Pm_10_kidney,Pm_3_kidney,Pm_5_kidney,Pm_8_kidney,Pm_1_liver,Pm_10_liver,Pm_3_liver,Pm_5_liver,Pm_8_liver,Naja_vg_1,Naja_vg_2,Naja_vg_3,Naja_vg_4,Naja_vg_5,Naja_vg_6,Naja_liv_1,Naja_liv_2,Naja_kid_1,Naja_kid_2,Naja_pan_1,Naja_pan_2,Naja_sg_1,Mus_sg_1,Mus_sg_2,Mus_sg_3,Mus_sg_4,Mus_hrt_1,Mus_hrt_2,Mus_hrt_3,Mus_kidn_1,Mus_kidn_2,Mus_kidn_3,Mus_livr_1,Mus_livr_2,Mus_livr_3,Mus_livr_4,Anole_hrt_1,Anole_hrt_2,Anole_hrt_3,Anole_hrt_4,Anole_kidn_1,Anole_kidn_2,Anole_kidn_3,Anole_kidn_4,Anole_livr_1,Anole_livr_2,Anole_livr_3,Gal_hrt_1,Gal_hrt_2,Gal_hrt_3,Gal_kidn_1,Gal_kidn_2,Gal_kidn_3,Gal_livr_1,Gal_livr_2,Gal_livr_3,Xeno_hrt_2,Xeno_hrt_3,Xeno_kidn_1,Xeno_kidn_2,Xeno_kidn_3,Xeno_livr_1,Xeno_livr_2,Xeno_livr_3,Pan_hrt_1,Pan_hrt_2,Pan_kid_1,Pan_kid_2,Pan_liv,Homo_sg_1,Homo_sg_2,Homo_hrt_1,Homo_hrt_2,Homo_hrt_3,Homo_kidn_1,Homo_kidn_2,Homo_kidn_3,Homo_livr_1,Homo_livr_2,Homo_livr_3,Canis_sg_1,Canis_sg_2,Canis_hrt_1,Canis_hrt_2,Canis_hrt_3,Canis_kidn_1,Canis_kidn_2,Canis_kidn_3,Canis_livr_1,Canis_livr_2,Canis_livr_3,py_sg1,py_sg2,pg_sg1,pg_sg2,mus_slg_1,mus_slg_2,mus_smg_1,mus_smg_2,mus_pg_1,mus_pg_2,gekko_sg1,gekko_sg2
107288818,cytochrome b-c1 complex subunit 9,656,545,764,1151,440,533,264,445,884,243,463,470,367,411,374,343,168,311,854,212,617,710,501,521,543,665,475,1887,421,726,2005,1920,1207,133,1397,1256,1127,1155,745,590,1847,1638,823,736,960,116.945,116.56,142.279,103.145,312.312,227.89,489.408,499.535,290.265,341.499,156.101,113.343,174.816,84.42143,83.07812,87.37643,78.42098,708.6721,1162.05053,1157.2444,1439.14159,1405.6525,1427.7805,457.07367,583.39972,588.80663,587.59279,139.557,101.174,126.611,118.571,66.6381,57.4425,36.2288,76.3858,37.4983,53.3065,93.8777,1517.25,725.801,645.642,841.926,387.92,397.899,808.899,253.696,314.062,398.992,706.243,169.029,195.078,225.502,118.125,71.7539,93.4938,138.913,271.631,290.206,366.089,104.721,35.7885,24.4067,139.1513,453.412,424.07,214.6874,204.087,213.1431,116.3944,66.9817,97.7212,279.325,447.455,451.35,818.602,1041.26,252.329,651.145,249.094,287.387,198.459,169.388,148.14,137.537,130.886,72.9138,599.8187,553.256763,517.953276,802.31627,283.26367,316.333947,1371.63,1325.99
107288834,potassium voltage-gated channel subfamily Q member 5,0,2,4,0,0,3,0,0,6,0,4,6,9,0,0,0,0,0,5,0,0,9,35,1,1,1,0,1,4,0,0,1,0,5,0,5,15,9,0,5,0,1,0,0,0,0,0.110777,0,0,0.0125764,0,0,0.0184313,0.117501,0.68737,0,0,0,0.0488542,0.0993997,0.325489,0.0920645,0.04351936,0.1974438,0.1177389,0.08792482,0.1513957,0.0575692,0.0218342,0.2568465,0.0532178,0.0638584,0.0623927,0.159957,0.0535179,0.0729892,0.184829,0.339633,0.342564,0.271815,0.0239691,0.0678892,0.0145812,0.800094,0.5510773,0.715362,0.1609,0.2983029,0.5364723,0.1526797,0.2372532,0.188688,0.4452761,1.003421,1.02388,0.6042008,1.222983,1.190931,1.578596,2.580729,0.0639802,0.0251597,0.158479,0.19624644,0.0590135,0.5283273,0.300564,0.0213068,0.4066569,0.0812557,0.038037,0.073,0.0165213,0.02334593,0,0.00995869,1.911289003,1.0417336,0.009800699,0.0213028,0.07572307,0.27797409,0.52487,0.149224,0.0630594,0.0967858,0.0127683,0,0,0.0345488,0.15559,0.2102885,0.0390563,0.0116834,0.0387347,0.10076035,0.0060035,0.0091884,0.0294899
107288837,UDP-glucuronate decarboxylase 1,196,301,212,163,82,143,54,75,191,62,136,168,149,75,108,88,105,99,237,64,130,168,292,149,148,220,121,94,144,161,103,175,152,111,179,145,162,229,328,225,97,174,111,181,246,2.11461,2.9976,5.11729,4.98124,4.81751,2.50798,2.18035,2.1867,2.36125,3.31881,3.07233,0.86347,5.56774,2.58593,2.863882,2.671675,4.904435,3.605695,3.0359182,4.548442,18.395366,20.001414,22.041334,8.195659,7.689089,6.7059982,6.3597872,20.6544,43.3446,32.8722,35.8355,14.7986,40.8498,50.8806,30.3727,30.5576,21.2874,18.3184,5.922983,15.12691,16.42543,7.934138,29.13593,26.48044,3.348818,8.722479,7.057523,18.0857,27.69049,36.70635,37.08938,43.28831,7.75986,17.024869,18.333249,11.23213,16.79601,42.20156,58.561903,20.51086,6.9053305,5.3251294,12.3697909,15.787922,17.754043,57.124555,39.4291521,48.368014,13.91233338,3.989828,4.54268415,70.8197,41.3835,9.6443247,46.259864,38.0773,22.883,23.3509,46.378963,9.12697,8.996186,5.77089,22.9686,106.66,9.03949,14.8502,13.487355,14.242296,2.419004,6.228671,1.9322018,2.3566407,15.4247,10.186
107288838,NCK adaptor protein 2,133.99,263.52,320.21,209.74,119.36,130.39,59.16,114.47,294.13,73.17,336.29,220.05,267.47,114.9,105.09,123.16,94.97,108.09,366.36,81,132.04,250.09,416.39,265.87,198.5,250.2,174.16,100.17,228.35,178.06,128.04,187.99,114.08,402.06,110.16,168,170.06,287.06,241,160.11,87,107,100,112,87.04,3.62069,5.32878,5.61772,5.49873,9.11178,1.5614,2.15287,1.61235,6.04139,7.46024,5.36638,2.75727,7.5579,3.22806,4.359169,4.489069,4.14879,4.810823,7.9127549,7.3618482,14.957199,14.59432321,13.79980309,2.529616,2.374732,2.1220173,2.1462,12.5174,22.177,18.6024,7.70327,8.86297,24.1902,21.7568,11.3294,13.6933,12.9282,7.2261,15.87091,26.5738,26.55217,13.50173,32.5198,28.9623,6.13898,8.59042,6.6581,2.1356,2.64581,7.53847,9.57156,9.78161,0.678822,1.86926,2.24465,25.065629,26.256188,43.02847,29.63131,22.9918,13.413274,16.342322,22.681301,23.68575,25.159723,26.06981,18.140403,18.32546861,8.369763,2.146031,3.519086318,21.2784,26.8279,1.84952,11.9949,20.2857,7.78911,13.3493,8.6466,10.7285,14.1956,9.0643,6.31293,13.7975,0,4.53E-05,5.3922454,5.065041,2.795753,3.0946338,1.708455,1.3964797,8.98356,5.24581
107288844,mirror-image polydactyly 1,15,12,40,30,12,16,8,10,27,23,17,19,16,17,6,13,27,44,23,22,4,16,51,24,40,43,17,17,27,29,3,5,1,2,4,20,21,55,40,31,27,19,12,15,20,1.92663,3.31468,5.35811,3.2734,10.7394,7.14388,2.56721,2.24844,2.75861,6.74122,1.67719,1.55627,10.3761,0.492761,0.6608595,0.5357259,0.401027,0.4802157,0.6963865,0.83719511,3.8262761,3.5072882,3.5029398,0.7305762,0.8757256,0.5839444,1.15695025,0.428689,1.34942,1.02713,0.502861,2.89654,2.61605,3.31027,2.67525,1.27391,1.20272,0.172213,0.285157,0.7490399,0.868942,5.18738,11.63588,5.855136,1.952263,2.93548,2.30951,1.306,1.20884,2.15777,1.85689,2.26965,1.65918,7.56806,5.08185,1.46831432,2.085535,2.01664285,4.1793924,0.579284,2.988301564,1.42793,1.9811725,2.031633,1.9583057,2.5990837,3.5208105,4.9486357,1.7043001,0.4291644,1.65959185,0,32.60584,7.9127,9.7452045,30.764091,12.1101,0,23.1805,0,0,1.922514,1.0943,8.10927,2.48011,1.55556,0.7294751,0.8729698,0.8934232,0.9668257,0.6616516,0.3635114,6.44872,8.80552
107288845,solute carrier family 25 member 21,13,36,40,13,5,32,5,13,16,14,15,22,15,5,4,10,2,10,31,13,14,23,40,18,16,18,17,0,33,4,3,6,7,7,13,63,74,103,45,65,32,30,27,30,34,0.41399,0.710771,2.26308,0.803455,3.1067,2.28646,7.93425,5.30198,3.01566,0.830934,1.05752,0.258231,3.24768,0.5990302,2.1665078,0.8702637,1.874906,0,0.0389725,0.0820667,3.8949,3.17078,3.70939,3.902055,3.474993,3.40774,3.489725,2.5699,3.43219,3.27142,2.67699,12.9632,46.2157,32.9058,27.8505,10.2143,10.0388,5.70438,2.037973,2.405945,5.725919,30.70074,98.8708,81.65851,10.34188,24.0824,27.1208,1.44499,2.359894,17.07243,35.88917,25.52508,15.57949,19.01703,17.61227,4.45406,3.11382,5.51637,10.0402,4.1083,1.566007,1.414492,2.377241,0.677331,1.44257,2.818125,2.230973,5.190559,1.759712,0.291601,1.321229,0,5.42384,1.130074,1.35354,4.68332,22.95568,0,10.62718,0,0,8.91514,0.607683,0.853238,2.63648,1.40145,0.456074,0.6303,0.5003888,3.655229,10.2101,9.392751,3.86513,5.66767
107288852,mbt domain containing 1,35,205,144,31,27,71,9,50,81,25,166,63,107,48,54,58,34,28,147,52,51,112,225,78,64,130,62,15,79,29,56,57,68,106,76,114,93,162,134,129,46,127,82,88,199,0.80602,0.842139,2.23893,1.68632,3.10406,1.11858,4.81708,2.82102,3.88269,7.11877,3.73254,1.55427,7.33512,2.9405311,2.9525266,2.2532133,2.5743907,2.0789753,1.8382982,2.099658851,4.6951928,4.8351389,4.8529064,3.293125033,4.6602404,3.7299966,3.711073491,2.19301,4.8875,4.74221,1.33812,1.28073,11.4905,6.0265,3.87583,8.78855,12.0774,3.32662,7.081173027,9.339526,16.42171258,8.692034001,24.843412,21.904945,7.342456016,14.332779,16.043518,1.407602,1.901713,4.302483,3.48113,3.640548,1.09277,1.868215,2.025377,2.353766,2.52436,3.715874,7.319243,1.750779,5.1536765,3.3109777,1.505036,0.96114,1.136639,2.095960294,0.8885928,4.350438,2.194464,1.235074,3.6018709,0,0.0171476,0.959628,4.64215,0.0585303,3.83324,0,3.50859,0,0,2.65214,0,1.29407,0.503821,8.09E-05,3.0717248,3.09606793,3.268028968,3.0210871,1.812934,1.7524126,0.720467,0.358811
107288871,TNF alpha induced protein 8 like 3,5,0,9,4,0,2,2,0,4,0,0,1,2,0,0,1,6,2,4,3,3,4,1,0,0,1,5,0,5,1,2,4,2,0,2,1,1,0,3,4,3,0,0,0,1,0.479671,0.863865,0.325062,0.481915,0.493343,0.325976,0.435463,0.182932,0.488694,1.7232,0.442782,0.0798896,2.11938,0,0,0,0,0.125411,0.0807484,0.2112617,0.0712589,0.105287,0.0996349,0.176078,0.153424,1.149451,0.15031,1.29616,1.90672,0,1.45008,2.46181,2.81635,1.85611,1.08003,0,0.539503,0,3.36302,3.77072,2.82394,1.52922,1.22864,2.70729,0.575746,0.748694,0.821254,1.49896,1.71973,2.55307,2.77273,1.58265,0.442104,1.59492,2.10023,3.5471,0.941154,2.04228,2.05946,10.0647,2.452349,1.211039,1.909487,1.81962,1.01405,0.993393,0.923151,1.082675,0.489205,1.341499,0.200298,8.90496,10.8352,0.387151,1.95541,6.71511,1.62741,13.7996,5.43996,70.5216,45.5795,66.367,1.06417,0,0.288528,0.450619,0.0212901,0,0,0.0104633,0,0,0.944595,0.598365
107288875,clarin 3,0,14,6,1,0,4,2,3,1,2,1,0,0,0,1,1,0,0,0,0,2,0,0,3,2,5,4,0,5,1,2,1,2,1,0,720,661,492,497,486,0,0,1,0,0,0,0,0,0,0,7.45665,0.47661,0,84.6108,53.7518,0.511544,0.94933,1.63234,0,0,0,0,0,0,0,16.821,17.8677,17.6323,0.0297598,0.0345449,0.0390471,0,0.0184754,0,0.0515817,0.0468991,8.05856,33.3039,24.4926,18.3969,0.0924077,0,0.112429,0.211597,0,0.32694,13.1062,45.6224,40.7466,0,0.153659,0.185406,0,0.0357457,54.2355,44.2413,58.8383,0.0133877,0.243681,0.0813622,0,0,9.46936,15.0136,0,0,0.0211982,0,0,0,29.6622,20.8545,42.0975,21.2194,13.0579,26.6571,0,0,0,0,0,92.8969,232.088,9.05549,0.188793,0.0770164,0.185851,0,0,0,0,0,0.0200803,0,0,0,0,0,0
107288876,family with sequence similarity 65 member A,268,144,222,184,149,120,186,168,180,146,147,306,120,124,130,148,248,197,235,181,111,141,500,212,343,122,180,314,157,342,194,191,161,187,164,224,117,200,107,120,30,29,38,50,53,66.4468,5.82783,74.0497,75.4311,116.226,16.1942,34.2401,13.5127,49.1664,34.3671,17.3888,5.40835,52.0882,0.7653,1.66645,1.32019,2.02591,14.7697,22.165,21.9621,38.4286,37.7739,38.9801,4.68579,6.61117,6.27644,6.40131,32.685,43.2518,25.5405,15.2517,19.4025,36.4212,36.5595,23.0887,20.3647,22.139,12.2166,45.17595,23.16143,20.70113,25.40488,10.32987,14.15156,8.78938,3.277788,5.59526,6.074406,9.374926,4.508409,4.474215,6.815853,1.922523,4.481215,7.780611,32.9977,24.8722,121.153,102.637,29.8401,5.213911606,6.589538,48.354205,52.62388969,59.593872,82.10178587,56.08830552,53.75079396,19.51494788,1.503156895,11.11037924,0.0167548,7.18952,9.82591,21.6848,24.8872,18.621,26.0963,35.9715,0,0,6.52929,7.24275,17.8122,7.77E-07,1.04E-06,1.04215,1.01956,0.703868,0.921776,0.31625,0.547147,3.52102,3.01354
107288877,CCCTC-binding factor (zinc finger protein),83,42,64,44,52,49,65,57,44,48,80,76,38,58,50,45,37,56,38,50,21,57,168,65,155,30,31,142,48,80,21,31,33,55,16,36,14,36,25,13,12,14,10,19,30,16.7806,13.8044,21.322,24.0295,20.9998,6.36191,16.2332,9.46307,17.7143,24.837,13.3852,5.62007,26.4288,4.441549,6.671182,7.653916,6.576685,7.238964,7.952405,7.969722,16.545107,15.865703,15.791179,9.188571,10.897606,10.720467,8.597193,14.071,13.9894,15.0263,7.2217,9.78484,14.4559,16.8655,10.5378,8.99593,12.2393,5.51413,15.2547,16.069844,17.04864,18.53028,34.4078,26.2530892,10.00348,11.6512001,14.14732,9.481389,12.06325,14.34163,18.31102,19.83225,6.189617,10.229,12.44865,21.02445,22.27217,29.493,32.3475,21.96478,12.2870784,8.4147608,13.28633681,12.45185481,12.697183,19.47701701,18.4180274,18.48430781,10.59025879,4.1221469,6.3491802,0,24.2189,3.22546,13.7253,29.6483,19.1272,34.5663,25.4842,0,0,8.99782,10.1468,12.5352,5.43498,7.05832,4.433229,3.315897,4.736812,4.016967,2.648193,1.278534,5.23542,2.78322
107288886,erythroid differentiation regulatory factor 1,639,289,390,246,251,218,159,168,197,140,228,179,173,182,137,183,193,185,249,186,137,246,500,197,601,280,253,107,196,181,178,145,198,125,136,235,141,245,219,208,122,204,188,158,190,2.74286,3.65991,4.67212,4.10954,4.50457,2.38522,2.85993,2.87399,3.20724,3.82956,3.00527,1.40176,4.71799,1.580252,2.104982,3.103556,2.090229,4.158413,2.746355,3.266519,9.101194,8.062781,8.218343,5.367455,7.7588,5.991056,6.276462,1.60599,4.04608,5.84785,1.5524,1.3862,4.45981,3.70921,2.18401,2.59996,3.92268,0.899364,8.13426,15.93753,22.97533,6.02558,22.77448,21.47778,4.614763,7.36468,9.34303,1.738104,4.037934,8.670265,6.401677,5.213218,1.206888,2.575901,2.327571,2.392462,2.852131,5.19764,5.23165,2.556,14.486534,9.4356828,3.019621,7.3707022,5.7437718,6.188416,3.406599042,6.870188035,2.838665734,2.4644748,3.453599149,8.0982686,5.7410475,1.4004921,3.212684,5.589948,4.01555,5.308749,3.7505254,7.579011,3.8637,2.556408,4.85E-10,0,2.28375,2.6364,2.203677,1.047427,1.9978258,2.219954,1.005984003,1.064944,1.28596,0.611073
107288887,NEDD8 activating enzyme E1 subunit 1,808.23,885.91,1186.61,781.06,454,645.51,132.55,392.21,544.78,309.32,777,810,596,259.85,330,310,344.48,425.17,1089.55,316.95,434,842.43,1372,922.13,967.47,800.18,613.04,174.03,1101.56,501.06,559.28,383.3,601,224,613.62,587.74,524.49,726,633.19,522.46,340.99,489.31,396,559.16,506.43,1.08872,2.29869,2.37072,1.88831,2.08019,2.53056,1.60421,0.864697,3.92943,4.26015,3.67837,0.827879,5.38007,4.8034115,4.6844605,4.280062102,4.0725435,12.9519344,5.660177554,6.9151229,9.6641071,8.65289,8.2841961,3.762668752,5.914428213,8.0677437,5.8985687,10.3726,15.646,21.4764,10.1299,7.74322,16.271,15.4041,11.895,10.5814,13.1317,5.22534,10.9469,21.7303,24.6892,13.8252,40.0723,25.935,11.1687,24.7781,16.9406,10.88985,15.41824,20.48677,19.50965,18.72552,8.960175,12.23155,14.18033,13.2307721,7.662585121,17.73594,15.9196563,11.262389,20.7861017,14.31724674,12.85399961,13.126963,9.413992,16.7359828,4.796643022,37.14226003,5.492014289,13.2371487,13.74809635,0.0849311,3.7166,4.21429,6.61475,2.66645,7.68473,2.69593,10.44267,0,0,4.13102,9.06561,14.8103,6.3136,6.46856,10.5865172,12.2876223,5.104049663,10.0372154,3.6798086,3.890943726,7.06095,9.20651
107288889,CKLF like MARVEL transmembrane domain containing 4,1,1,2,2,0,0,0,0,4,0,2,2,5,5,0,0,1,1,2,0,1,5,5,0,1,6,0,4,0,1,0,2,5,9,6,35,11,23,43,27,2,4,3,2,8,2.36957,2.57514,3.94962,4.82974,5.84481,2.28546,3.82238,2.86337,5.97596,8.54743,6.02121,2.40317,17.0413,3.16643,3.71033,3.57181,4.14263,4.93123,4.07508,3.90767,21.4643,21.7082,21.5376,10.2301,8.21553,7.83926,8.23192,0.54508,2.68903,1.506,0.18672,1.00374,8.23516,5.81574,1.0044,1.59426,2.54722,0.149206,2.17547,3.32643,5.44744,12.3662,11.6088,13.6226,11.3345,11.6695,15.917,2.72193,3.32014,11.4194,7.9853,10.3137,1.31211,2.72694,2.86806,2.97889,1.337209,30.8234,51.3206,0.753597,13.60956,8.384772,2.231124,2.892457,3.223611,37.9643,29.98347,54.48844,2.739105,0.3877726,1.946652,2.3891,29.0726,0.827945,11.7421,7.82459,62.0232,42.3446,24.018,0,0,21.8743,5.41827,8.1298,1.61886,1.44452,1.06104,0.819944,0.759642,1.57264,0.407048,0.476576,0.828928,0.598605
107288905,CKLF like MARVEL transmembrane domain containing 3,22,63,68,20,6,26,8,10,34,4,64,16,37,16,16,13,14,17,70,27,23,53,92,33,24,34,35,4,38,11.99,8,68,27,59,41,26,23,28,26,21,10,12,11,1,6,0.0958297,0.111854,0.118635,0.27113,0.15024,0.192527,0.688132,0.413113,0.117475,0.415408,0.23289,0.0385865,1.04457,1.99772,2.998849,2.280323,2.15326974,20.413525,30.398569,31.341816,41.853078,39.678212,42.477115,12.377842,26.234153,23.458469,22.075456,1.41051,3.39338,1.98686,0.301081,0.722328,4.02024,4.62462,0,4.15266,1.68026,0.360885,19.64546,22.54777,18.67032,21.37251,33.17412,23.00762,16.33944,28.22079,20.45654,2.59531,2.65766,4.22776,4.47287,4.56079,5.74885,3.10585,6.62532,3.08331,2.84767,7.07682,8.690445,3.33969,4.1762965,3.226431,15.78148056,13.52470507,18.2405768,7.296172494,11.9466062,7.735596341,3.6607293,1.420896,3.8568786,0,18.82213,3.394969,7.81994,8.10727,6.03926,39.00039,19.08398,0,0,5.66716,0.997711,1.94565,1.64994,3.14704,6.594035,4.592916,1.36622,3.331459,0.904799,1.0743321,6.99601,5.74111
107288920,engulfment and cell motility 3,6,3,9,7,3,3,2,3,2,2,5,0,2,2,2,3,4,2,4,1,0,4,13,5,11,1,6,11,5,0,4,8,2,37,3,8,17,7,8,7,3,16,8,13,18,4.8867168,1.81031,4.24305,6.25473,5.3065921,3.1064,7.92946,4.0851248,8.897357,9.218276,5.977495,2.1291274,15.693197,4.085806,2.233834,3.24875,3.303372,4.248497,5.376467,5.443801,45.23107,40.67644,42.37431,31.722138,35.67912,33.38582,35.55483,3.85534,6.48587,7.59508,4.01082,4.46918,8.5519,7.9017,4.80565,5.84116,5.64453,2.88449,9.39045,6.87743,6.04696,24.3944,18.1076,14.1602,16.1278,14.4693,5.70308,43.34163,61.86846,16.95179,27.49795,21.85598,17.70475,27.25106,20.95325,0.4588014,0.277569,23.24385,29.401977,9.200548,2.591752924,6.639444,1.095269,1.098506,1.200514672,25.5599808,35.854752,17.57344598,3.68159301,1.280423166,1.778414207,0.055804,9.432823,0.661186,1.136531,0.3210437,4.373267,4.234082,6.307904,0.0204008,0,6.526665,2.59885,5.80484,1.29321,1.56644,9.242193,13.24958,2.090369695,6.459936,3.583235016,2.93443,0.944596,0.499118
107288925,BRCA2 and CDKN1A interacting protein,4645,3672,2508,2457,2134,1346,1005,1399,1874,2320,2098,5575,2195,2599,2141,1508,3322,1656,2478,1080,1382,3296,7132,2293,5515,2444,2027,1591,2324,2213,1349,1618,3003,710,1027,2066,4101,8489,2060,1511,1433,2669,3269,993,905,5.94437,20.7964,13.7231,9.54147,11.3079,14.6513,18.1866,18.0448,12.4405,14.0291,12.5272,4.73436,15.6722,8.883735,11.629048,11.315225,11.848632,20.07181,16.917245,17.216437,32.933128,34.994514,30.430414,28.933769,28.018181,33.57699,31.28644,8.26911,11.5007,14.8249,17.0173,17.0529,28.4327,24.432,29.8369,10.0747,12.5592,10.9764,14.952,18.5386,20.5068,20.2748,31.4953,35.0346,16.5437,22.6296,20.6478,21.2389,32.8769,86.167,51.043,60.3009,22.6164,37.67,33.9357,28.5889,37.56213,34.9363,37.3133,90.20081,32.6264988,31.9177403,13.709109,11.447162,12.540377,32.15507,7.36674,55.15646,26.28082,19.922959,24.79181,69.5639,118.774,21.6844,24.3295,146.814,34.8095,120.858,54.7824,76.456,48.7244,15.886,22.371,30.0849,17.4756,14.2234,41.72637,48.810054,16.9132,30.03397,23.39988,21.378172,29.2935,29.1135
107288927,coiled-coil domain containing 14,33,79,105,52,41,82,39,116,72,26,129,75,162,51,53,140,51,26,133,72,84,317,145,90,124,54,66,18,66,28,52,69,86,57,38,47,40,43,42,38,34,30,25,23,37,1.21547,1.87408,1.97906,1.68468,3.30965,1.71137,3.53682,2.66081,3.61345,6.19073,2.14262,1.74304,5.21815,0.2157742,0.138213,0.1835101,0.158238,0.901775,0.7978716,0.6682645,0.8191249,0.8520497,0.665955,0.280427,0.503165,0.560602,0.528148,1.25555,4.02583,3.92228,2.48484,1.74587,7.79951,10.1603,4.99812,3.09904,5.02546,2.27682,1.81729,2.6845,6.47176,1.37323,5.37684,4.73183,1.96875,3.42361,4.40081,0.180239,0.814919,1.072443,1.855677,1.74099,0.691625,0.250919,0.695577,2.2066677,1.36153,6.01067,7.725444,4.112287,12.36503,8.160657,4.317918,6.574882,6.262765,7.363855,1.874391,15.20227,3.449377,1.309488,8.940345,7.833627,7.913820198,0.798883707,0.912446,5.786571288,4.11853,10.648296,4.5851968,3.512405,5.834155765,2.028124,0.969937,5.26178,0.79272,1.20554,0.4964593,0.40465222,0.228544,0.66228724,0.1941247,0.0394632,2.07876,2.96203
107288929,kalirin-like,8,58,37,13,20,19,3,14,33,10,33,11,27,9,3,29,8,5,33,21,10,72,110,20,7,30,11,2,20,4,4,9,8,19,7,14,8,17,27,18,1,5,3,3,9,0.0344852,0.0456386,0.141679,0.0331649,0.0362693,0,0.239745,0.0911215,0.755178,1.85919,0.632572,0.0397944,0.3519,0.19190279,0.1525698,0.197005,0.162067257,5.6363315,6.086816,5.4711593,6.9365753,7.4248671,6.7035801,13.103078,13.0300225,13.5053138,11.60271703,0.200639,0.777017,0.40756,0.353326,1.55945,5.13628,5.84627,2.97393,6.70708,6.55674,2.99554,20.28439,17.02957,14.82894,10.9406,10.62122,8.252688,7.003108,6.715633,11.53407,4.8691631,9.116995009,7.2913254,10.7301933,8.334372325,7.9499223,8.8840078,14.2448201,12.6341183,12.742236,3.842941,3.810375,5.3281633,1.452097112,1.169518507,23.99336505,24.5747012,23.6874214,15.44072611,6.022699541,9.747646266,6.35609899,2.13786927,4.9008666,1.535726,0.697587,2.632712,7.2987886,6.1435074,4.6392237,4.624835,2.8033337,4.4015763,4.720804,7.331501,0.376801,2.20442,0,0.0708342,0.834515,0.39741594,0.8495015,0.1738466,0.17085076,0.03065011,0.580666,0.314587
107288944,tripartite motif containing 55,80,431,247,85,58,574,26,185,77,163,409,126,177,64,77,64,15,9,262,58,69,291.96,64,113,271,384,75,39,604,13,1487,854,1400,153,1615,3,0,0,0,0,0,0,0,0,1,1.33067,9.42465,0.719261,0.635451,0.441227,0.362968,0,0.0161659,0,0,0,0,0,0.128224,0,0,0.041595,52.5851,43.3933,44.4212,0.717322,0.268369,0.126996,0,0,0,0,24.1746,28.9604,44.1014,34.7497,0.183803,0.402719,0.0957056,0,0.0769512,0.186311,0.115063,476.836,359.417,353.382,0,0.220452,0.504591,0.166021,0.784137,0.0822735,118.158,201.594,0.024595,0.106011,0.0237281,0,0.303647,0.253461,19.214483,34.9806,0.786557,2.857573,2.05025,0.2878107,0.0615965,12.095663,32.10592,28.35576,4.179016,3.629957,5.69247,10.550006,7.657343,18.636135,0.120546,0.229318,33.15201,63.530999,149.18746,0.0215314,0.3819085,0.5702767,0.0891002,0.118454,0.250115,11.4651,1.89259,2.12943,0.0122547,0,0.0130445,0,0.0367381,0.0178077,0.0318703,16.7695,7.82817
107288962,transcription factor CP2-like 1,5,7,10,6,5,5,0,1,0,6,0,2,1,1,0,0,0,4,13,3,0,8,2,7,6,3,3,0,6,2,0,0,0,4,1,680,384,418,286,251,0,3,3,5,5,0.242788,0,0.83704,0.283021,0.397946,0.363737,1.17641,0.136082,55.2245,43.0585,0.686214,0.101879,0.325328,22.5542,32.845897,31.7184,33.615791,0.0953019,0.2001945,0.2105371,52.87471,52.782923,51.046669,3.66218,5.14954,4.05328,5.43877,0.0686008,0.336572,0,0,3.49846,22.4023,32.185,10.3796,1.05912,2.55541,2.07607,0.403881,0.369773,2.06773,36.1997,92.2957,79.836,5.81694,12.1911,7.22406,6.15411,5.10769,225.654,213.287,355.799,27.3454,13.7747,25.1059,0.198307,0,100.25337,72.1325,0.0592356,41.352124,19.4276,0.0151396,0.0846675,0.3796846,48.77306,37.0427,57.3813,0.0258916,0.0109352,0.0524619,27.0623085,18.543714,0.0223056,0.111713,0.0347799,54.350058,46.446192,16.5592519,0.127405,0.0770282,0.135101,0.05272,0,0,0,34.1917,37.6633,21.10029,110.0971,2.916585,4.20261,0.152638,0.183711
