Pm_gene_id,Nn_target_id,Naja_sg_1,Em_sg_1,Em_sg_2,Pg_sg_1,Pg_sg2,Py_sg_1,Py_sg_2
107288102,Nana19230,94.9545,69.2187,46.8231,11.7162,22.7859,38.9169,72.527
107288104,Nana11645,0.0297477,0,0,0,0,0.322639,0.125837
107288107,Nana01524,0.333616,0.294266,0.236118,0.065911,0,0,0
107288114,Nana11641,26.9846,36.2386,18.465,6.53944,20.1599,4.55144,20.7103
107288122,Nana03941,31.134,0.146563,0.132297,2.36996,11.5987,61.5902,120.557
107288136,Nana27261,428.627,255.137,209.446,429.064,507.321,492.169,1749.19
107288137,Nana27263,4.67107,0.386885,0,4.59066,3.79302,2.72905,9.12336
107288143,Nana11647,0.919761,6.46751,4.19143,0.691776,0.778852,0.142396,1.83274
107288147,Nana20163,2.40887,0.759571,0.778762,2.04925,2.60577,0,0
107288157,Nana26093,149.495,1.67681,0.563204,0.405794,0.39728,4.69416,0.885886
107288167,Nana16080,23.3809,10.0729,6.02325,11.7368,12.9165,10.0411,18.568
107288169,Nana16079,7.29169,4.96102,1.32695,2.39933,3.38568,6.60366,31.2164
107288174,Nana16076,6.87369,3.49886,1.87996,4.1677,5.69131,7.96078,21.4954
107288181,Nana10385,158.074,16.7358,14.7107,129.543,98.7063,147.613,798.076
107288191,Nana31265,20.4479,130.343,342.908,62.877,37.1969,40.8629,119.531
107288193,Nana31275,4.87778,0.442017,0.521564,0.983436,1.40683,2.03684,1.19162
107288195,Nana31262,1.41781,0.0671391,0.107742,0.210278,0.189824,0.136669,0.159912
107288196,Nana31259,4.0194,0.310232,0.0622304,1.33312,1.44089,2.83916,4.98302
107288197,Nana31258,0.11713,0.157372,0.0631361,0,0,0.310035,0.362762
107288208,Nana26122,1.141762,1.33435,1.12045,0,0.0967215,0,0.418515
107288211,Nana26124,13.2026,1.32054,0.397341,0,0.0345028,0,0
107288216,Nana16802,154.232,179.772,130.021,187.418,142.244,299.391,830.908
107288217,Nana16804,27.6989,9.2655,5.91046,10.1348,19.8993,8.84915,16.173
107288218,Nana16803,6.40869,7.96504,4.35141,8.65581,9.42806,11.2651,41.9395
107288223,Nana02285,20.9227,7.35888,7.78731,16.1135,19.0117,5.54197,15.1507
107288224,Nana02290,14.0347,0.369782,0.53408,0.924076,6.48016,0.503304,0
107288227,Nana11533,0.0254431,0,0.0252926,0.0615448,0.3326,0,0
107288238,Nana08455,16.5079,4.37465,2.66992,0.637865,2.2981,3.60953,10.2717
107288247,Nana31694,7.06781,1.81287,0.727308,0.573734,0.947396,0.40819,0.318407
107288252,Nana01723,8.2648,0.236399,0.134356,1.52257,1.88349,1.17116,1.66441
107288253,Nana01718,0,0,0,0,0.0944988,0,0
107288262,Nana24954,0.163176,0.0429572,0.0172339,0.0835607,0.301052,0.0789605,0
107288287,Nana09117,55.5824,144.238,115.032,18.4258,17.9494,106.182,168.834
107288288,Nana09104,0.0143229,0,0,0,0,0.132167,0
107288304,Nana26870,15.9476,3.74583,1.66097,8.59134,10.921,24.9273,46.2128
107288321,Nana24560,85.7159,4.63048,2.45696,10.132,5.45141,17.6639,48.6343
107288324,Nana04274,0.299201,0.271724,0.10902,0.826709,0.585055,0.116782,0.136643
107288325,Nana04275,0.029781,0.0229254,0.0367894,0.222316,0.0333732,0.167541,0.196034
107288335,Nana12424,10.9068,0.889271,0.511426,1.92559,3.49389,3.5077,10.5342
107288341,Nana11795,0,3.3469,3.15255,6.18928,2.57293,12.0043,0
107288345,Nana09849,39.9602,110.828,46.0593,9.55076,11.7345,44.0535,73.0742
107288347,Nana09846,1.16295,238.006,122.496,70.7069,39.3817,110.702,12.7824
107288348,Nana09845,0,0,0.0656007,0.0316416,0.0284996,0.737226,0.431303
107288353,Nana30340,0.0163458,0,0,0.073637,0.0994872,0,0
107288354,Nana30344,1.69823,0,0,0.0592166,0.0800045,0,0
107288362,Nana25987,12.3034,0.191751,0.153873,2.30441,1.96705,1.42636,3.0041
107288366,Nana13966,14.1635,7.11947,5.53177,66.8324,52.0517,47.0709,118.164
107288370,Nana14061,2.32725,9.21133,5.91283,6.65673,7.62498,2.48461,13.8341
107288382,Nana13778,13.4952,22.3978,13.6869,16.413,18.2225,20.6673,30.4333
107288386,Nana13787,6.52892,1.23004,0.668585,1.81762,1.49477,3.48172,8.51807
107288391,Nana13785,41.3639,0,0,0.296893,0.6351,0.272782,0.531957
107288394,Nana13779,0.105818,0.193245,0.0387637,0.478517,0.560299,2.35217,11.9854
107288402,Nana12454,0.0545279,0,0,0,0.0594689,0,0
107288405,Nana12467,36.1825,24.0499,14.9164,8.07351,11.7247,22.9042,54.9766
107288407,Nana12450,15.6692,4.73867,2.81327,12.4815,9.94137,6.54471,21.0588
107288410,Nana25131,9.5095,5.4386,4.51066,6.03993,6.45331,3.43504,16.3002
107288414,Nana25138,9.22091,7.52492,9.06599,9.80135,8.93316,6.38438,17.3364
107288415,Nana25137,0.274258,0,0,0,0,0,0
107288418,Nana25127,1.8319,0.133099,0.106798,0.480892,0.0866278,0.129375,0.227067
107288420,Nana25133,0.435719,0.172068,0.236679,1.41066,1.20371,0,0.797019
107288422,Nana25110,0,0,0,0.120105,0.041401,0,0
107288445,Nana03288,46.0421,3.79222,2.2644,13.7721,10.0445,12.8873,26.7966
107288502,Nana12390,4.75405,1.83745,1.14675,1.00607,0.776715,2.08952,3.4927
107288508,Nana03278,0,29.5177,16.1607,9.2372,8.11842,25.1446,2.2345
107288513,Nana10295,46.595,0.594602,0.429392,55.3794,106.649,190.829,743.21
107288531,Nana16465,8.83338,10.0486,5.38962,2.74988,4.44986,6.70906,23.1822
107288532,Nana16464,574.193,175.512,139.621,2159.39,1556.68,2575.65,7054.87
107288536,Nana16454,0.361167,0.0813911,0,0.375418,0,0,0
107288552,Nana18005,6.13103,1.32467,0.839727,3.06001,3.95755,6.47159,9.27967
107288561,Nana00587,2.56202,0.1335,0.0306049,0.0286127,0.283485,3.05625,8.95401
107288564,Nana00576,11.6344,31.3457,19.7232,44.7041,54.7109,43.7647,36.8695
107288572,Nana00573,57.5583,40.6096,31.5197,51.9536,43.6989,56.5793,34.0184
107288590,Nana04874,0.200529,0.0360872,0,0,0.0808672,0,0
107288591,Nana09967,0,0,0.102821,0.0429615,0.0258065,0,0
107288592,Nana09965,0.753037,0.0480052,0.0770373,0.048388,0,0,0
107288597,Nana27427,1.08979,5.13224,3.78853,0.89022,0.141498,0.799922,1.87193
107288605,Nana19584,35.1816,24.6511,17.4525,8.79955,6.92249,8.68482,17.197
107288607,Nana19597,0.217683,0.163512,0,0.0832632,0.281231,0,2.19103
107288612,Nana19604,2.61281,0.456241,0.457603,1.66775,2.83738,1.02332,0
107288626,Nana27429,3.63853,0.247459,0.182008,1.69204,1.27746,0.130228,0.572469
107288650,Nana25620,0.0393497,0.0410803,0,0.147732,0.133062,0.757009,0.885753
107288653,Nana25641,72.2907,5.14973,5.52627,6.28099,9.53074,40.6417,32.2685
107288654,Nana25651,138.144,27.1135,11.0438,19.1986,6.17578,0.762512,1.18959
107288657,Nana25681,67.4022,42.0112,25.0031,35.8001,17.5882,83.4857,158.053
107288659,Nana25685,32.307,0.873321,0.51693,15.8504,10.4999,83.4167,58.4155
107288662,Nana25618,1.84154,3.16782,2.62119,0.23561,0.610113,1.22341,0.858883
107288665,Nana25642,3.92801,23.1425,16.7523,6.57262,4.50152,19.8304,17.568
107288668,Nana25680,15.9822,5.1592,3.5675,3.75286,2.25347,7.47809,11.0974
107288676,Nana27430,27.2574,205.258,192.113,36.0323,25.7459,66.1492,72.4588
107288700,Nana08642,35.9012,550.96,363.421,58.3776,55.6288,146.583,404.243
107288704,Nana30449,0,6.22607,5.19484,0,0.320276,1.0969,1.28345
107288728,Nana08613,0.0106108,0.00806679,0,0.0205252,0.00616234,0,0.0276779
107288730,Nana08605,2.91773,2.30178,1.58921,0.369074,0.720253,9.36032,4.74597
107288731,Nana08606,0.138383,0.0194706,0.0156227,1.00083,0.424599,0,0.58212
107288733,Nana18219,1.10529,1.10053,2.14563,1.46839,5.80785,2.56544,2.64859
107288735,Nana02222,3.38734,1.03616,0.529061,1.50329,2.56398,0.850054,1.74059
107288739,Nana02224,0,8.3549,7.54494,8.6986,16.6339,17.6559,65.2379
107288741,Nana16825,39.3218,3.63127,1.49731,18.7832,26.3284,39.9816,76.9159
107288743,Nana16826,1.08007,1.63326,3.4947,0.62001,0.335065,0.904689,2.64637
107288768,Nana17792,0.137627,0.0167852,0.0134679,0,0.025034,0.991231,0
107301101,Nana09686,5.67866,2.74279,4.46295,3.78666,0.768161,0,0.178948
107288781,Nana34924,39.1099,6.83791,4.03327,15.7692,14.3647,32.9138,42.1917
107288784,Nana34664,41.921,4.06371,2.38008,14.5338,9.47206,19.6114,26.6755
107288791,Nana34968,0,4.83944,4.24364,2.28165,1.41242,3.29292,11.5588
107288805,Nana34991,3.82887,1.60106,1.75464,2.1822,0.436779,0.99972,0.26994
107288818,Nana34952,174.816,1371.63,1325.99,130.886,72.9138,148.14,137.537
107288830,Nana02317,3.59298,0.3039,0.113212,1.60146,1.88939,0,0.156419
107288835,Nana02320,0,0,0,0,0.0537863,0,0
107288845,Nana05271,3.24768,3.86513,5.66767,2.63648,1.40145,0.607683,0.853238
107288846,Nana05269,0,0.174941,0.5618,0,0.322547,0,0
107288867,Nana01007,3.05691,1.22225,0.916178,3.28588,3.7844,0.860363,1.67781
107288875,Nana19495,1.63234,0,0,0,0,0,0
107288877,Nana31366,26.4288,5.23542,2.78322,5.43498,7.05832,10.1468,12.5352
107288887,Nana31327,5.38007,7.06095,9.20651,6.3136,6.46856,9.06561,14.8103
107288889,Nana31323,17.0413,0.828928,0.598605,1.61886,1.44452,5.41827,8.1298
107288893,Nana31362,2.03331,1.09582,1.58269,1.10662,0.415304,1.44834,1.69466
107288899,Nana31348,2.98301,0.998622,0.734518,1.04914,1.04621,1.33272,1.66334
107288900,Nana31345,0,0.162718,0.130631,0.110133,0.861692,0,0
107288901,Nana31341,0.12299,0,0,0.300341,0,0,0
107288903,Nana31328,0.0944609,0.155322,0.249259,0,0,51.7611,14.227
107288904,Nana31326,0.542187,0.731485,1.02292,0,0,0,0
107288905,Nana31322,1.04457,6.99601,5.74111,1.64994,3.14704,0.997711,1.94565
107288924,Nana03746,5.71914,11.6183,6.49421,4.9134,9.71574,1.32483,3.69082
107288925,Nana19513,15.6722,29.2935,29.1135,17.4756,14.2234,22.371,30.0849
107288930,Nana03760,3.1344,13.7643,11.796,2.64555,9.788,5.89073,25.4438
107288935,Nana19512,4.56314,0.736687,1.97109,2.25175,0.954424,0,0
107288938,Nana00546,0.785641,9.10259,4.69237,11.6821,11.742,17.7221,0.904593
107288950,Nana16411,0,0,0,0,0,0,0
107288961,Nana03802,2.09422,0.134745,0.216234,1.38136,1.32902,0,0
107288965,Nana10410,9.70017,2.50691,0.978183,8.26629,3.1802,2.09868,7.36472
107288967,Nana10414,5.72372,0.505851,1.48906,0.290636,0.34115,5.07526,4.75073
107288971,Nana10409,0.772014,0,0.0419852,0,0.661684,0,0
107288983,Nana27156,5.8372,3.3391,1.82972,9.2847,11.6351,3.39963,5.70728
107288985,Nana27160,8.99693,3.97383,2.91291,23.1165,35.9236,1.21953,4.99427
107288997,Nana35860,9.57483,1.07357,0.676034,1.89055,1.86895,3.53438,2.42817
107289011,Nana08882,25.0231,5.29459,4.0992,4.80382,5.16918,8.60051,9.72398
107289015,Nana08875,0,0.0464087,0,0.187707,0,0,0
107289017,Nana08874,9.15244,52.5613,144.24,7.05062,3.10768,0.416237,0
107289020,Nana24776,1.89494,0.19155,0.0768507,0,0,0.499951,3.86085
107289026,Nana24769,8.00101,13.8911,9.06738,6.74615,8.23799,9.6287,26.8809
107289027,Nana24765,4.05797,45.2363,28.0611,13.7507,20.9268,15.829,26.2005
107289033,Nana24770,0.0309563,0,0,0,0.220099,0,0
107289034,Nana24768,0.255153,0,0.0528959,1.55493,2.17323,0.503392,4.27028
107289050,Nana00736,1.17583,2.05833,1.32153,0.657179,0,0,0
107289052,Nana00732,4.45934,0.551917,2.4527,5.33221,1.21112,0.120519,0
107289068,Nana33148,5.55193,1.47278,1.65521,2.0314,1.91681,14.5852,11.7908
107289089,Nana05920,12.8397,23.3606,10.5624,24.9952,34.5916,27.052,41.9494
107289091,Nana05918,0.835124,0.957769,0.497266,0.83263,0.485261,0.489228,0.381621
107289105,Nana14139,19.2272,0.468891,0.689749,4.15207,4.29794,3.00773,13.6278
107289107,Nana14147,4.9041,0.970368,0.31417,1.62994,1.84788,1.20066,6.11793
107289116,Nana34488,0,0.201258,0.0807421,0.277803,0.30026,0.0647562,0.530385
107289117,Nana34493,4.17489,2.25658,2.53638,6.22543,11.2145,3.68314,5.02779
107289122,Nana16617,2.30746,0.9194,0.829918,1.02132,1.61604,1.73094,3.93151
107289135,Nana34515,8.6986,0.435911,0.295487,0.378526,0.309943,2.55891,0.866715
107289143,Nana16619,0.656939,0.584344,0.681993,0.340835,1.65774,0.13829,0.970855
107289144,Nana34500,24.50692,3.63042,1.43407,4.23982,5.96361,6.58915,4.2832
107289145,Nana34506,0.266092,0.927041,0.85829,0.442201,0.318632,1.54795,2.26402
107289148,Nana34525,9.22589,4.53965,1.66982,3.79296,4.86167,22.4666,21.7852
107289149,Nana34531,36.044095,3.20915,1.17389,7.29656,11.5618,19.4468,13.8833
107289158,Nana20248,16.1593,6.09466,3.44381,4.81858,9.41165,8.72658,14.5628
107289161,Nana20252,1.16284,1.49943,0.668762,0.0537916,0.04845,0,0.115673
107289165,Nana00495,0,15.0469,29.7893,4.46352,0.344596,0,0
107289179,Nana16311,0,0,0,0,0.0670434,0,0
107289204,Nana27943,15.6881,11.2777,7.57542,9.86435,9.69868,3.64439,7.10699
107289205,Nana27941,0,0,0,0,0.054119,0,0
107289206,Nana27936,0.187855,54.1047,42.9399,0,0,2.46611,5.77103
107289210,Nana27929,2.2878,0.205376,0.0823934,0.19094,0.361156,5.43657,0.387876
107289223,Nana03250,21.9055,72.8111,38.35,8.9574,3.99762,9.36121,7.72116
107289225,Nana03254,0,3.17488,2.57104,0,0,0,0
107289226,Nana03251,3.78974,0.848516,0.726228,0.560199,0.879072,0.49595,1.54746
107289227,Nana16297,2.70699,5.66687,3.27389,7.04695,5.29902,0.836541,3.52372
107289228,Nana16300,0.0708583,751.906,582.439,6.75945,4.30631,9.3856,1.44497
107289238,Nana28226,35.1434,6.2525,3.77157,10.3103,14.7954,2.57,0
107289239,Nana28228,26.594,3.28554,1.57386,12.6725,8.34548,15.961,23.1576
107289242,Nana28257,7.35513,0.905084,0.363114,0.289244,0.130261,4.97164,3.13232
107289252,Nana28194,0,121.307,42.8753,58.606,65.3783,13.0405,99.3749
107289253,Nana28203,0,0.297535,0.39791,0,1.45814,0.748778,0
107289255,Nana28215,4.04327,0.161938,0.454775,1.02695,11.7163,2.95469,11.6453
107289271,Nana13891,4.19011,16.1872,10.0173,1.88348,4.09975,1.74424,4.626
107289274,Nana13899,0.0244672,2.58592,2.68978,3.70838,1.80548,2.42007,1.41583
107289277,Nana13888,1.03179,1.03872,0.916798,10.3434,3.88736,14.0886,17.5568
107289295,Nana08261,10.7776,6.01216,3.59555,17.5548,13.6771,10.9738,29.1622
107289304,Nana11612,6.67917,0.278542,0,0.784753,0.271856,0.23289,0
107289308,Nana28635,1.25514,0.331131,0.223739,0.231515,0.208526,1.6673,2.11343
107289309,Nana28630,0.896087,0.231478,0.0142871,0.41405,0.254346,0.200541,0.140788
107289337,Nana02002,1.0887,0.27944,0.448439,1.05079,0.410126,2.50944,0.922812
107289338,Nana01997,0,1.04436,2.01198,0.406099,10.0588,0.291039,1.36214
107289356,Nana03115,3.43333,0.0352972,0.0226571,0.444916,0.587745,0.425926,1.10598
107289376,Nana13621,19.566,12.0932,5.3067,5.0295,9.07498,5.89032,12.3802
107289378,Nana13619,67.1126,11.765,3.03431,6.21907,16.061,8.96914,41.9781
107289380,Nana13613,15.3465,1.59952,1.17341,3.23268,2.46367,1.87657,6.44992
107289383,Nana13612,1.04754,8.19563,2.89357,1.27037,3.43267,7.00489,8.19621
107289387,Nana13626,6.64585,2.06515,1.01974,4.99474,3.73923,0.846479,0.660293
107289389,Nana13481,41.8367,231.24,138.157,37.261,62.5231,26.9053,51.2613
107289394,Nana13478,0,0,0,0,0,0,0
107289409,Nana22693,59.6969,68.7385,31.9182,87.0683,34.4611,31.6622,87.4143
107289412,Nana10044,9.08237,1.08725,0.373888,0.191703,0,0,0
107289413,Nana10047,2.5045,0.0469302,0.0188278,0.107585,0.0969014,0,0
107289438,Nana27015,0,0.0575001,0.0922749,0.486492,0.350546,0.790807,3.23855
107289458,Nana22567,0,10.5958,32.6582,13.0262,1.21898,0,0
107289462,Nana27391,0,0.333208,0.802514,0,0,0,0
107289468,Nana27390,0,0,0,0,0,0,0
107289474,Nana27400,10.3872,2.60267,1.22957,4.25754,2.26049,1.0876,2.22699
107289475,Nana27387,0,0,0,0,0.0511154,0,0
107289479,Nana16034,0.135674,0,0,0.445123,0.986884,0,0
107289486,Nana33684,17.4417,131.964,50.6582,11.0215,12.7384,8.5401,4.26151
107289500,Nana01660,1.92116,0.0189936,0.0304799,1.06976,0.598056,0.352147,2.22884
107289528,Nana13920,0.203002,1.02783,0.749738,0.0586643,0.0528389,0.151284,0.442532
107289540,Nana33367,9.80182,0.218846,0.175596,0.322192,0.14086,0.636343,0.744565
107289553,Nana11172,5.25881,1.88003,1.13136,0.453056,0.37097,0.181787,0.957167
107289566,Nana01675,32.9411,404.445,393.795,55.2099,45.1558,67.9367,96.0512
107289567,Nana00056,0.473934,0.446547,1.43389,0.298885,1.07682,0.505194,0
107289578,Nana18647,9.90248,20.7651,22.004,2.90424,3.38871,6.43505,10.6312
107289579,Nana27363,5.10829,0.9779,0.63416,3.0307,3.08197,0.480226,5.45844
107289581,Nana27367,34.6346,11.1577,9.39099,12.9296,27.8122,16.6099,31.0584
107289582,Nana27368,2.48888,2.20841,0.669412,2.79168,1.73794,2.03489,4.21628
107289588,Nana03546,26.3041,0.252171,0.161871,0.785601,3.18415,0,0.735776
107289589,Nana03547,0.336551,0.937194,0.576521,2.01955,3.35379,0,0
107289591,Nana03822,6.88612,22.5835,11.8319,31.2904,15.8182,20.6483,7.24799
107289592,Nana03819,0.0318182,0,0,0.0506589,0.121948,0,0.220476
107289596,Nana15919,64.9453,33.2927,27.6303,19.9625,20.7509,23.9164,43.7843
107289605,Nana15918,19.72649,23.6513,13.1728,14.6101,15.7339,2.77064,5.36151
107289606,Nana15911,6.27765,0.371458,0,0.132536,0.119375,0.13501,1.59306
107289618,Nana07838,14.1376,1.874,1.44012,3.96736,3.94391,4.16774,4.47436
107289619,Nana07840,5.82598,2.16372,1.38941,2.61172,1.46423,1.05055,3.33644
107289637,Nana07832,0,0.257522,0,0,0,0,0
107289643,Nana03133,4.78187,0.725929,0.477921,1.19507,1.33822,2.35421,2.75459
107289657,Nana33099,3.814,1.04194,1.67287,1.83055,0.553379,0.780525,2.7398
107289658,Nana33086,5.46822,7.91995,15.3079,1.54107,7.94968,0,0.343806
107289666,Nana04832,15.7126,4.63846,2.84948,10.4399,11.5403,9.40305,31.3476
107289667,Nana04833,20.6893,2.29796,1.26433,5.56784,5.929,5.24149,12.9667
107289671,Nana04836,5.97425,15.5876,8.94116,3.25156,1.68621,5.62031,7.56258
107289674,Nana11309,15.8297,45.5529,29.1132,20.02,14.5643,29.428,60.7637
107289676,Nana11308,15.7057,33.9854,20.8751,7.41141,5.51659,12.0199,16.4626
107289686,Nana26683,7.157,0.992097,2.60167,13.9057,15.1257,4.38907,1.71184
107289689,Nana01411,16.4131,1.95366,1.08892,1.73985,0.814698,4.21383,6.68353
107289698,Nana28342,8.51878,1.50152,0.547635,1.55289,3.14704,2.02684,6.32411
107289705,Nana19984,19.5178,4.31183,1.62175,14.6227,20.676,17.509,33.0807
107289709,Nana30645,0.991111,0.0325395,0.0913806,0.0394742,0.391098,0,0
107289711,Nana01287,31.5685,0.366918,0.160584,0.0599311,0.16194,0,0
107289714,Nana30652,1.98021,0.69153,0.628856,1.21352,0.789401,4.55734,6.19246
107289718,Nana15245,1.88983,0.0686265,0.0110128,0.0914981,0.0824122,0,0.0846357
107289722,Nana01290,0.551859,0.183762,0.206426,0,0.301708,1.21729,2.25516
107289725,Nana11729,12.0214,253.155,139.028,35.7834,26.6449,40.6793,29.0495
107289727,Nana11734,12.4064,29.035,21.0429,6.9655,6.96393,6.84436,13.6917
107289731,Nana06542,123.472,2.70894,3.08034,22.0143,21.1958,5.21313,19.0616
107289733,Nana06539,0.355951,0.0488183,0.0587558,0.1786,0,0,0
107289738,Nana12157,10.2061,4.11886,2.58987,2.95099,6.95759,4.83808,14.0474
107289739,Nana12156,1.69048,0.272836,0.166565,0.561751,0.640205,0.461464,0.38996
107289745,Nana12146,9.26224,3.80552,3.16125,2.12102,2.99019,0.525721,7.99669
107289748,Nana12142,7.00457,2.16452,1.42341,6.13788,7.30708,3.1932,14.5586
107289762,Nana12136,0.190305,0,0,0.0392086,0.0706303,0,0.247748
107289763,Nana03696,29.7905,12.4813,11.7526,24.5231,45.2066,41.7411,177.709
107289764,Nana25486,930.258,1.39122,1.32785,972.962,483.257,1114.77,2479.03
107289765,Nana25490,9.928,0.505772,0.22632,2.66371,1.09054,3.80912,2.8098
107289768,Nana25485,12.0505,9.22503,12.8138,3.86265,0,8.89456,3.20223
107289770,Nana18123,8.37958,75.7951,45.6535,38.629,37.4304,21.4648,43.2659
107289776,Nana18122,1.82777,1.428,2.86497,0.173193,4.36785,2.09447,5.06473
107289777,Nana18126,2.10894,0.383502,18.6186,0,0,0,0
107289781,Nana17567,15.486,5.57336,2.9533,3.22711,5.47735,19.8077,35.9178
107289790,Nana17554,0.129109,0.902632,0.12078,0,0,0,0
107289800,Nana17566,4.64938,0.682017,3.07828,0.755944,2.5911,0,0.510297
107289807,Nana35544,4.04205,0.705142,0.41149,0.815771,1.12691,0,0
107289817,Nana32078,0.0126574,0.65191,0.433081,1.65883,1.0636,1.1787,2.94222
107289825,Nana15057,388.689,65.9422,33.4047,45.8957,25.2526,77.7503,314.796
107289826,Nana15059,7.59542,4.47616,6.37535,0.585134,0.941125,0,0.891512
107289828,Nana15063,9.68852,1.33283,0.936266,1.92626,2.08198,0.2744,0.963202
107289830,Nana15061,0.181652,1.62273,0.651159,0,0,0,0
107289832,Nana04886,2.82146,14.0349,12.0721,0,0,0.429796,0.502891
107289846,Nana18084,0.155198,0.434856,0.177877,1.00401,0.405178,0.0990274,0.0827635
107289857,Nana02685,8.65017,0.320738,0.219224,2.52933,1.9934,3.81432,6.61758
107289860,Nana02694,3.75101,0.297234,0.158997,2.07159,2.59585,0,2.05314
107289863,Nana02696,0.537808,0.748257,0.867227,0.243091,0.76633,0.234676,0.823763
107289873,Nana02686,13.8297,6.07539,3.74158,4.12186,7.02911,4.04254,17.0282
107289877,Nana02693,0.577036,2.20106,1.13592,0.677668,2.28891,1.79831,4.90967
107289885,Nana05731,0,0,0.195246,0,0,0,0
107289897,Nana30124,96.0594,40.7437,27.1177,36.6703,227.49,0.857644,3.81331
107289903,Nana30129,0,0.067122,0.0359046,0,0,0,0.180699
107289922,Nana12306,9.92455,0.723352,0.234628,1.04768,1.93934,1.20537,4.28334
107289929,Nana36385,47.2756,39.3519,18.6289,33.715,43.7814,61.6078,160.98
107289939,Nana36370,0.140141,0,0,0,0,5.22551,2.8962
107289976,Nana19338,0.813122,3.41955,4.49417,10.3799,6.16381,21.2205,9.35436
107289984,Nana15550,7.54995,7.32918,4.67212,4.61696,7.82291,2.37536,6.88217
107289985,Nana15551,16.5025,3.75971,4.02397,1.92504,1.2174,1.01928,1.70376
107289987,Nana15552,19.2855,38.1469,28.8677,20.474,15.6119,11.5411,25.3198
107289989,Nana15549,3.28549,6.33981,7.50013,15.7056,15.8102,5.40793,9.90415
107290003,Nana19253,14.8792,371.517,379.312,10.9737,8.62219,10.7374,15.8967
107290007,Nana03347,13.1245,2.60338,1.3743,3.68779,6.52239,3.15329,5.53435
107290018,Nana37165,41.4798,0.1725,0.0922749,7.19263,6.14617,0,0
107290023,Nana37160,8.08865,1.12207,1.40242,0.756566,3.40719,30.0107,47.4615
