ens_gene,Pm_geneid,Pm_geneid2,slg_1,slg_2,smg_1,smg_2,pg_1,pg_2,
ENSMUSG00000025193,XP_015671750.1,107287729,6.880795,7.61656,3.116077,4.61119,3.39014,2.77877,
ENSMUSG00000040018,XP_015671751.1,107287730,4.93777,7.51929,0.796067,1.7612,0.944914,0.897138,
ENSMUSG00000025192,XP_015671752.1,107287731,5.6460659,8.5481061,1.222203,1.5591058,0.447057,0.6642535,
ENSMUSG00000039347,XP_015671753.1,107287732,2.309293,2.1224664,1.559733,1.47016,1.019029,0.360045,
ENSMUSG00000040414,XP_015671754.1,107287733,4.624891,3.038659,5.195925,3.931353,3.31505,3.931676174,
ENSMUSG00000025190,XP_015671755.1,107287734,12.302386,15.658409,5.48464,10.3111,5.53512,4.06561,
ENSMUSG00000025188,XP_015671756.1,107287735,4.875050601,2.76825089,0.36250911,1.360316027,0.7817207,0.4179567,
ENSMUSG00000025184,XP_015671757.1,107287737,2.3112294,2.679653,1.60473,2.127767,1.0286011,1.1838572,
ENSMUSG00000045174,XP_015671759.1,107287739,0,0,0,0,0,0,
ENSMUSG00000025196,XP_015671763.1,107287742,0.636296,0.809578,0,0.0270707,0,0,
ENSMUSG00000074852,XP_015671767.1,107287746,2.6009608,2.609234,0,0.0108974,0.1469834,0.0189451,
ENSMUSG00000060224,XP_015671768.1,107287748,0.940584146,0.929757116,0.50944956,2.323325,1.465508,1.1594459,
ENSMUSG00000025185,XP_015671769.1,107287749,0.0253116,0.0968393,0,0,0.0120471,0.0107914,
ENSMUSG00000018822,XP_015671770.1,107287750,0.0264812,0.129139,0.131276,0.0518364,0.0502155,0.0448769,
ENSMUSG00000032290,XP_015671771.1,107287747,1.50294,1.145393,1.264417,1.61038,0.45884,0.4894,
ENSMUSG00000043008,XP_015671773.1,107287752,0.697609,0.414258,0.169876,0.583037,0.363610158,0.400953,
ENSMUSG00000047067,XP_015671774.1,107287753,4.22586,3.57226,1.73722,1.5468,0.498814,0.513156,
ENSMUSG00000042532,XP_015671775.1,107287754,0,0.059502135,0.028348164,0,0.016256243,0,
ENSMUSG00000032413,XP_015671776.1,107287755,1.9741801,1.3234539,0.6990323,0.9952062,0.547772,0.3463372,
ENSMUSG00000026219,XP_015671777.1,107287756,8.4146611,6.018808017,4.382187,8.6170782,3.011689567,2.80808631,
ENSMUSG00000045658,XP_015671779.1,107287759,1.8529656,0.594273,1.314887,1.067798,0.3139438,0.2968088,
ENSMUSG00000053161,XP_015671780.1,107287760,0,0,0,0,0,0,
ENSMUSG00000026159,XP_015671784.1,107287762,1.021956,0.745674091,1.156755,1.3614088,0.847438401,0.5272643,
ENSMUSG00000036766,XP_015671789.1,107287764,0.124976,0.0181545,0,0,0,0,
ENSMUSG00000040433,XP_015671795.1,107287769,5.0553386,9.0831376,5.4585133,6.9647782,1.7347734,1.6115186,
ENSMUSG00000026220,XP_015671796.1,107287770,0.0149037,0.0207396,0,0.160813,0,0.0126952,
ENSMUSG00000026248,XP_015671797.1,107287771,10.377,12.3629,5.10738,11.947249,6.91197,5.10752,
ENSMUSG00000002578,XP_015671798.1,107287772,0.336549,0.5709297,0.0738969,0.0532902,0.02119474,0.45159317,
ENSMUSG00000025358,XP_015671805.1,107287774,3.6812049,4.0957851,1.8911549,2.1057006,0.8550407,0.7778006,
ENSMUSG00000025357,XP_015671806.1,107287775,4.739325,4.1148932,2.267154,4.8898352,2.9627871,2.8931143,
ENSMUSG00000025362,XP_015671807.1,107287776,328.378523,288.554173,192.858203,256.789263,194.887106,157.79219,
ENSMUSG00000049858,XP_015671810.1,107287778,4.04598,6.69442,1.91021,4.38667,1.05843,0.814094,
ENSMUSG00000022997,XP_015671812.1,107287780,0.0412448,0,0,0,0,0,
ENSMUSG00000021870,XP_015671814.1,107287782,5.734081,4.9510623,4.3303629,7.0908427,2.374694,2.2873485,
ENSMUSG00000025279,XP_015671818.1,107287785,0.148232,0.109519,0.0328527,0.086925,0.0843408,0.0829738,
ENSMUSG00000025277,XP_015671819.1,107287786,3.24002,4.62955,1.13805,11.770537,1.214753,1.015909,
ENSMUSG00000032285,XP_015671820.1,107287784,2.17535,1.11364,0.344863,0.878459,0.425917,0.36769,
ENSMUSG00000109649,XP_015671822.1,107287788,0,0,0,0,0,0,
ENSMUSG00000026413,XP_015671827.1,107287794,0.330295,0.208811,1.63017,7.45744,0.276509,0.119627,
ENSMUSG00000041782,XP_015671828.1,107287795,2.554743,1.977867,3.71476,13.574884,1.212287,0.6667436,
ENSMUSG00000041801,XP_015671829.1,107287796,0.805091,0.7113851,3.03468,2.556006,0.76113,0.308688561,
ENSMUSG00000042557,XP_015671830.1,107287793,3.031556822,2.1991709,2.702506488,3.268666,2.262168,1.342806,
ENSMUSG00000026418,XP_015671832.1,107287798,0.0776921,0,0.184729,0.195647,0.190683,0.045438,
ENSMUSG00000039037,XP_015671833.1,107287799,0.00877149,0.0127355,0,0.0241164,0.0312117,0,
ENSMUSG00000039047,XP_015671834.1,107287800,12.9255373,19.6563139,4.1352345,10.329179,4.985639,4.172197,
ENSMUSG00000052544,XP_015671835.1,107287801,0.1886606,0.0843693,0.00932683,0.2073126,0.016034,0.0976492,
ENSMUSG00000025404,XP_015671838.1,107287805,4.887440826,2.9805053,5.015204561,5.075731032,1.750527491,1.002808,
ENSMUSG00000040287,XP_015671839.1,107287806,0.0980297,0,0,0.2685168,0.0309269,0,
ENSMUSG00000047492,XP_015671840.2,107287808,0.0556212,0.0331154,0.0357323,0.00914332,0.0336567,0.0160513,
ENSMUSG00000032291,XP_015671841.1,107287804,9.14507,2.56218,7.18075,4.94935,0.570057,1.01048,
ENSMUSG00000020589,XP_015671842.1,107287809,1.1931925,0.9762986,0.2313755,0.7485943,0.14792,0.10913,
ENSMUSG00000037149,XP_015671843.1,107287810,14.25975,23.2134,3.01067,7.58441,5.214762,3.58678,
ENSMUSG00000020576,XP_015671844.1,107287811,6.018438,4.899609,2.72365,3.491842,1.8079609,2.5004443,
ENSMUSG00000018326,XP_015671846.1,107287813,11.772932,7.56384,8.37943,10.4414,3.841206,2.86322,
ENSMUSG00000018322,XP_015671847.1,107287814,6.9475934,7.308937,4.200686,8.028654,3.5987512,2.72315,
ENSMUSG00000018209,XP_015671848.1,107287815,2.1014602,2.5586342,1.25567,3.206438,0.68583,0.5692,
ENSMUSG00000040164,XP_015671849.2,107287817,1.08953,0.820481,0.17762,1.08565,3.22558,3.19071,
ENSMUSG00000054582,XP_015671850.1,107287818,1.7917863,1.646162,1.178882,1.369338,1.58667,0.4248874,
ENSMUSG00000037487,XP_015671853.1,107287820,4.5854976,3.5460995,3.509167618,5.8208766,2.7124141,2.1047969,
ENSMUSG00000037465,XP_015671854.1,107287821,101.33026,33.6676188,192.7754836,36.855538,24.77689,16.23705,
ENSMUSG00000037458,XP_015671855.1,107287822,34.719358,54.769155,14.9078058,31.605505,9.503635,13.1112389,
ENSMUSG00000061923,XP_015671856.1,107287823,0,0,0,0,0,0,
ENSMUSG00000051359,XP_015671858.1,107287825,44.0895415,62.3874774,29.655862,43.339211,21.194538,21.395167,
ENSMUSG00000058013,XP_015671863.1,107287827,1.9684512,0.9518497,1.547487,2.2534272,0.5172265,0.4128381,
ENSMUSG00000029385,XP_015671864.2,107287828,1.8161572,1.1231156,2.956207,2.4712613,0.7208822,0.6848294,
ENSMUSG00000029381,XP_015671865.1,107287829,4.9684313,3.2009675,5.309515,9.61036,3.111419,2.6666212,
ENSMUSG00000029486,XP_015671866.1,107287830,5.01801,5.899274,2.061158,3.967436,2.591873232,1.92053256,
ENSMUSG00000045314,XP_015671869.2,107287833,0.540872,0.303113,0.438266,0.403737,0.484777,0.423098,
ENSMUSG00000037400,XP_015671871.2,107287832,5.2638756,4.0552733,4.2799762,4.4520179,1.6726919,1.5254267,
ENSMUSG00000058881,XP_015671873.1,107287836,1.0995563,0.383890779,0.4060813,0.760628001,0.5298843,0.31736742,
ENSMUSG00000027030,XP_015671880.1,107287843,18.63123,17.4103805,18.149408,22.331299,9.78693,8.64391,
ENSMUSG00000005233,XP_015671881.1,107287844,2.289469,2.526258907,0.807049717,2.737973986,2.390856,1.8961102,
ENSMUSG00000034738,XP_015671882.1,107287845,0.644298,0.507488,0.547382,0.986735,0.76029,0.830196,
ENSMUSG00000027035,XP_015671884.1,107287846,1.809234,2.0003886,0.184788,0.359419,0.2137577,0.0893723,
ENSMUSG00000034780,XP_015671885.1,107287847,0.0337856,0.013019,0.0466844,0.082732,0,0.0287528,
ENSMUSG00000020431,XP_015671886.1,107287848,0.0148004,0.0051427,0.0179873,0,0.0103108,0,
ENSMUSG00000015599,XP_015671888.1,107287850,0,0.01230126,0.021994,0.01158737,0.0106299,0.004425,
ENSMUSG00000036918,XP_015671890.1,107287852,0.6857968,0.4734696,3.643628,5.967216,1.2567844,2.5115091,
ENSMUSG00000037104,XP_015671894.1,107287855,1.3133,0.552478,1.0603831,1.6973717,0.5961376,0.8365589,
ENSMUSG00000024146,XP_015671896.1,107287856,34.847275,37.273321,18.396254,35.962118,15.4360578,13.096324,
ENSMUSG00000024145,XP_015671897.1,107287857,4.07467,5.1189,2.28436,5.13406,1.82902,1.20005,
ENSMUSG00000024143,XP_015671898.1,107287858,8.47866,6.87332,11.4184,10.743915,4.78202,4.785918,
ENSMUSG00000024140,XP_015671900.1,107287860,3.30948,1.86108,2.19265,3.22753,0.57163,0.362543,
ENSMUSG00000045038,XP_015671901.1,107287861,1.5592201,0.7712356,0.5273412,0.536696,0.336142,0.2483215,
ENSMUSG00000015605,XP_015671902.1,107287862,1.844912,1.267014,0.830745,0.950178,0.5737023,0.2087991,
ENSMUSG00000067144,XP_015671903.1,107287864,0,0,0,0,0,0,
ENSMUSG00000037689,XP_015671905.2,107287866,0,0,0,0,0,0,
ENSMUSG00000034312,XP_015671907.1,107287867,3.4693757,1.4887378,4.6695177,1.6530184,0.8894111,0.8093185,
ENSMUSG00000027710,XP_015671908.1,107287868,5.8144861,8.778244559,5.863749,4.176915,4.557846,2.0680599,
ENSMUSG00000047419,XP_015671910.1,107287870,0.0383021,0.039927,0.0127588,0.00376516,0.0584842,0.00655834,
ENSMUSG00000042167,XP_015671912.1,107287871,1.881622,1.389999,2.612531,1.614326,0.781206,0.581789,
ENSMUSG00000007617,XP_015671913.1,107287872,1.1299285,0.7863605,1.32242,1.014221,0.3608918,0.2957188,
ENSMUSG00000042082,XP_015671916.1,107287875,3.6204714,3.13826,1.50907,1.78351,0.89581,1.23362,
ENSMUSG00000042102,XP_015671919.1,107287877,0,0.21983,0.309694,0.1458448,0.265754,0,
ENSMUSG00000000058,XP_015671922.1,107287881,3.86123,4.46257,1.70275,3.9552649,2.770643,0.708197,
ENSMUSG00000029553,XP_015671926.1,107287884,0.2402819,0.00978927,0,0.0606604,0,0,
ENSMUSG00000028081,XP_015671928.1,107287886,521.058,474.879,279.979,432.063,364.472,288.867,
ENSMUSG00000057777,XP_015671930.1,107287887,0.165419,0.144403,0.0771553,0.0369705,0.0179201,0.032071,
ENSMUSG00000028078,XP_015671932.1,107287889,0.0408947,0.03951805,0.113132,0.0133748,0.07783374,0,
ENSMUSG00000037148,XP_015671934.1,107287891,0.839336,0.400174,0.4383,0.487834,0.221751,0.169584,
ENSMUSG00000037134,XP_015671935.1,107287892,1.193376223,0.94443389,1.1618102,1.3681289,0.67468681,0.627408401,
ENSMUSG00000031617,XP_015671936.1,107287893,2.798644,3.261999,1.17038,2.494065,0.564134,0.681661,
ENSMUSG00000063821,XP_015671939.1,107287897,0.193609,0,0,0,0,0,
ENSMUSG00000021824,XP_015671943.1,107287899,14.924169,26.8282335,2.967895,8.731884,3.733582445,3.055346,
ENSMUSG00000021822,XP_015671944.1,107287900,4.23372,1.2053,4.21833,1.70685,0.70165,0.808952,
ENSMUSG00000039197,XP_015671946.1,107287902,41.68922,55.788266,34.1485849,47.2487644,30.4702161,26.2591301,
ENSMUSG00000021823,XP_015671947.1,107287903,2.448255,2.0231767,0.4003013,0.8606811,0.3620528,0.1126279,
ENSMUSG00000037846,XP_015671948.1,107287905,0.0878574,0.0764711,0.1274501,0.0466234,0.022846463,0,
ENSMUSG00000024743,XP_015671952.1,107287904,14.49865,19.4243771,0.0882912,0.19350149,0.0535727,0.00600698,
ENSMUSG00000037855,XP_015671954.1,107287909,0.1021207,0.1120871,0.0549463,0.089663263,0.0638643,0.0232705,
ENSMUSG00000031453,XP_015671956.1,107287912,1.423617,1.043610023,0.684836,0.8566398,0.362481,0.338044,
ENSMUSG00000038416,XP_015671959.1,107287914,8.49168,4.918826,6.31762,5.062313,2.9513696,2.057851,
ENSMUSG00000038398,XP_015671960.1,107287916,3.5567081,2.180548,1.6660359,2.0993507,0.897192,1.1701021,
ENSMUSG00000047710,XP_015671964.1,107287918,1.753301,1.84527,0.472404799,1.1061,0.570037,0.470645,
ENSMUSG00000098188,XP_015671966.1,107287920,2.20449,1.42412,0.659725,0.810327,0.527438,0.329955,
ENSMUSG00000025499,XP_015671969.1,107287923,3.5232889,3.919781,6.922214,8.934424,2.638886,1.518474,
ENSMUSG00000039530,XP_015671975.1,107287928,12.395446,11.15428711,3.4065425,4.5211979,1.732182,1.6004691,
ENSMUSG00000019897,XP_015671976.2,107287929,12.531072,15.423211,5.749504,10.287534,6.372939,5.1444643,
ENSMUSG00000036009,XP_015671977.1,107287930,1.409941,1.624987,0.568127,0.659083,0.307313,0.3961936,
ENSMUSG00000062691,XP_015671980.1,107287932,203.311978,116.73459,75.400847,86.534265,44.033626,43.35564,
ENSMUSG00000024082,XP_015671981.1,107287933,9.6049,12.35525013,6.75007,7.674156,3.3991238,2.793075,
ENSMUSG00000024069,XP_015671983.1,107287936,7.593168012,11.54264283,3.81855,6.89686,3.370707,3.849412,
ENSMUSG00000034820,XP_015671985.1,107287934,3.7719247,2.7498782,2.350363,3.1221533,1.1537313,1.0259725,
ENSMUSG00000024070,XP_015671990.1,107287939,1.113001,1.00966691,0.9307377,1.0262546,0.2774677,0.2599938,
ENSMUSG00000024068,XP_015671991.1,107287940,1.7336559,1.4971713,1.977629,2.456434,1.6106541,1.3332902,
ENSMUSG00000058704,XP_015671992.1,107287941,8.5938737,10.214238,4.9650417,7.151649,2.3495111,2.87448607,
ENSMUSG00000026121,XP_015671993.1,107287942,0.18227665,0.30932422,0.4811181,0.166068,0.0495631,0.0665915,
ENSMUSG00000041126,XP_015671994.1,107287944,13.14929,13.07298,10.52531,17.30937,7.81876,8.3032,
ENSMUSG00000024668,XP_015671997.1,107287943,9.004887,7.378108,2.822816,7.94399,3.5260199,2.774993,
ENSMUSG00000031545,XP_015672003.1,107287948,6.628935,9.8578832,1.7878472,7.882051,2.9345159,2.752061,
ENSMUSG00000001143,XP_015672005.1,107287950,6.309305903,8.2833942,2.238886,8.5049929,2.756884178,2.151404011,
ENSMUSG00000001138,XP_015672007.1,107287953,1.0917318,1.194138,1.0016482,1.7047616,0.908358011,0.6987087,
ENSMUSG00000035735,XP_015672009.1,107287951,0.551126,0.308837,0.314625,0.19555863,0.086977973,0.113410742,
ENSMUSG00000048337,XP_015672011.1,107287956,0.0261357,0.00909059,0,0,0,0,
ENSMUSG00000020474,XP_015672013.1,107287958,2.319904,2.14228,0.565844,1.274364,0.39133,0.574519,
ENSMUSG00000031537,XP_015672015.1,107287960,5.3167635,6.9240091,5.5724119,5.3687996,2.4020494,1.7549008,
ENSMUSG00000063672,XP_015672018.1,107287964,0,0,0,0,0,0,
ENSMUSG00000036372,XP_015672020.1,107287962,159.96542,184.93278,110.4543149,214.16876,64.476369,68.341287,
ENSMUSG00000079610,XP_015672022.1,107287967,5.6831459,5.3591184,1.2050052,3.449531,1.767694,1.3168075,
ENSMUSG00000031539,XP_015672026.1,107287971,1.101577,0.88411,0.164028498,0.5372741,0.471631642,0.216569,
ENSMUSG00000090291,XP_015672031.1,107287974,0.0239073,0,0,0,0,0.0200492,
ENSMUSG00000024742,XP_015672043.1,107287983,3.897100005,5.920992332,1.498420952,3.32981,1.594543969,1.692668001,
ENSMUSG00000075334,XP_015672049.2,107287993,0,0,0,0.0700665,0,0,
ENSMUSG00000036854,XP_015672057.1,107287998,6.577201,7.688884,0.70396,3.8311128,2.349433,1.044607,
ENSMUSG00000006307,XP_015672058.2,107287999,1.33082858,0.964385,1.168131,1.301449,0.7130483,0.4082946,
ENSMUSG00000032469,XP_015672060.1,107288002,2.35474,2.592904,0.685656,1.47375,0.434707827,0.370277,
ENSMUSG00000001418,XP_015672063.1,107288000,87.5455766,129.264983,39.06976262,89.94848436,54.2869077,56.8087536,
ENSMUSG00000043207,XP_015672065.1,107288005,7.311288,10.5192794,2.628581,6.9575885,2.2254286,2.1028547,
ENSMUSG00000066037,XP_015672067.1,107288008,6.365219,5.1864609,4.236379,4.811288,2.041007,2.1903129,
ENSMUSG00000054405,XP_015672068.1,107288009,26.870529,34.449036,13.190999,22.999867,15.6450077,10.7505176,
ENSMUSG00000028885,XP_015672075.1,107288014,3.36308,4.45948,2.75958,4.12181,4.22982,2.97843,
ENSMUSG00000028884,XP_015672076.1,107288015,3.216312,12.6182658,1.716175,2.26788,2.24047,2.14354,
ENSMUSG00000028882,XP_015672077.1,107288016,3.068315,2.7149562,1.616303,2.155935,1.02214,1.2624702,
ENSMUSG00000028879,XP_015672079.1,107288017,9.840634,10.321149,3.91957,6.531969,3.18156,2.83417,
ENSMUSG00000028633,XP_015672082.1,107288020,2.5186694,2.357465,1.24681,2.24762,1.43004,0.97512,
ENSMUSG00000000085,XP_015672083.1,107288021,7.2000671,9.770391978,5.646227864,9.744308,5.317077118,3.9733814,
ENSMUSG00000090210,XP_015672085.1,107288019,0.04623603,0.05786363,0.107423,0.07264772,0.06103937,0.007897361,
ENSMUSG00000038888,XP_015672088.1,107288025,0.631561,0.425922,0.457657,0.44486,0.0374978,0.117422,
ENSMUSG00000049878,XP_015672089.1,107288026,0.8244204,0.7526105,0.577579,0.729648,0.318829,0.312057,
ENSMUSG00000036940,XP_015672090.1,107288027,4.6994555,2.267043936,4.010704726,4.3923753,1.8187785,1.311935,
ENSMUSG00000052135,XP_015672091.1,107288028,0.0929191,0.0388065,0,0.0182163,0.0176599,0.0158034,
ENSMUSG00000036864,XP_015672092.1,107288029,0.4200083,0.3770909,0.5713337,0.2665095,0.3878499,0.16849,
ENSMUSG00000036835,XP_015672093.1,107288031,98.490391,107.794021,64.993341,115.331931,53.719183,45.713987,
ENSMUSG00000044737,XP_015672094.1,107288032,0.0428471,0.0618228,0.0699763,0,0,0,
ENSMUSG00000044244,XP_015672095.1,107288033,0.2713983,0.1050824,0.0699328,0.15485787,0.0571226,0.1712481,
ENSMUSG00000070687,XP_015672098.1,107288035,0,0.0470431,0,0.1076858,0.0417451,0,
ENSMUSG00000054428,XP_015672099.1,107288036,198.473286,218.28613,106.308552,312.277587,46.796668,34.877175,
ENSMUSG00000037752,XP_015672100.1,107288037,0.410705,0.400767,1.348791,0.747167,0.174199,0.141765,
ENSMUSG00000046314,XP_015672102.1,107288039,4.571674,4.993911,6.034137,32.254743,1.270464,1.295385,
ENSMUSG00000027820,XP_015672104.1,107288042,1.3672542,1.795256,1.346066,4.1697167,1.1030009,2.000159,
ENSMUSG00000027822,XP_015672105.1,107288043,4.1438217,4.00667,3.3652424,6.2223736,2.3413241,2.41982,
ENSMUSG00000027823,XP_015672106.1,107288044,3.12378,4.25209,1.33513,3.46932,1.96644,1.68157,
ENSMUSG00000001416,XP_015672107.1,107288041,18.3184046,20.8058972,19.358512,25.5510714,8.7625384,6.50431,
ENSMUSG00000036834,XP_015672111.2,107288049,0.0841227,0.10620797,0,0.226468,0.0586261,0.052518364,
ENSMUSG00000032649,XP_015672122.1,107288060,0.172448,0.0479769,0.152774,0.203122,0.0437889,0.0588486,
ENSMUSG00000014980,XP_015672123.1,107288061,5.0126646,4.1741267,2.509509,2.2488198,1.00873,0.7624179,
ENSMUSG00000032666,XP_015672124.1,107288062,0.9454472,0.7819648,1.148284,1.617749,0.1005444,0.0664433,
ENSMUSG00000043019,XP_015672125.1,107288064,7.0643713,6.0174466,2.4506,3.31697,1.21672,1.3105422,
ENSMUSG00000017897,XP_015672136.1,107288073,13.79766,17.2738527,6.611738,27.847834,2.981644,2.1930429,
ENSMUSG00000027661,XP_015672137.1,107288077,2.74577,3.26242,0.0444675,0.170848,0.0127472,0.0228342,
ENSMUSG00000024642,XP_015672138.1,107288078,0.410069,0.214801,0.3400297,0.404331,0.508807501,0.606406,
ENSMUSG00000028098,XP_015672140.1,107288076,6.918536,8.042698,2.521354,5.65334,2.494196,3.035531,
ENSMUSG00000020063,XP_015672141.2,107288080,1.352067,0.7550051,1.273427,1.453418576,0.556107,0.6191654,
ENSMUSG00000020064,XP_015672142.1,107288081,5.9318701,5.0919504,5.401534,2.773224,1.6127632,0.942368513,
ENSMUSG00000020070,XP_015672147.1,107288083,1.7731237,1.0014205,0.9112846,0.989547,0.4442179,0.5449019,
ENSMUSG00000071253,XP_015672148.1,107288084,7.7799357,5.7828286,4.240236,6.3497205,2.1267722,2.0338412,
ENSMUSG00000020074,XP_015672149.1,107288086,8.2436043,8.5479813,6.8553195,8.1325956,3.5392278,4.3207626,
ENSMUSG00000036923,XP_015672150.1,107288087,0,0.107658,0.022542,0.0132775,0,0.0115341,
ENSMUSG00000028099,XP_015672152.1,107288085,5.162465,7.1559984,1.982658,5.9883553,3.3745477,3.052913,
ENSMUSG00000020107,XP_015672153.1,107288089,23.551857,19.183257,11.169485,17.071848,7.2083471,7.1844023,
ENSMUSG00000044475,XP_015672154.1,107288090,15.27992,19.323178,4.840935,11.149572,6.428311,5.135812,
ENSMUSG00000036816,XP_015672156.1,107288093,0,0,0,0,0,0,
ENSMUSG00000036764,XP_015672159.1,107288097,4.819255,5.808716,1.523272,1.498741,2.143697,0.870037,
ENSMUSG00000036955,XP_015672161.1,107288099,3.2317274,1.6384354,1.502197,2.9016657,1.207001,1.1584449,
ENSMUSG00000058624,XP_015672162.2,107288096,0.837995,0.279521,1.0899034,0.90709,0.358871,0.175441,
ENSMUSG00000020077,XP_015672163.1,107288100,8.072037,2.032158,5.936633,4.146639,2.261558,1.226429,
ENSMUSG00000020108,XP_015672165.1,107288102,2.05748,0.424068,0.574129,0.935513,0.247104,0,
ENSMUSG00000024749,XP_015672175.1,107288104,2.84961,3.2252421,5.3072534,3.3906879,2.18279,1.60124,
ENSMUSG00000026525,XP_015672176.1,107288107,0.131391,0.0183066,0.173705,0.270354,0.0996667,0.044537,
ENSMUSG00000026200,XP_015672178.1,107288109,0.8188043,0.2205829,0.385203201,0.3126293,0.1778869,0.1654597,
ENSMUSG00000033124,XP_015672179.1,107288110,2.3982428,2.482948,2.071591,1.544121,0.6334995,0.854215,
ENSMUSG00000026201,XP_015672181.1,107288112,19.856191,22.675783,8.207059,12.110727,7.2605487,5.0696321,
ENSMUSG00000023004,XP_015672184.1,107288115,44.537224,31.208413,24.41782,55.162413,24.5217,14.9348,
ENSMUSG00000026203,XP_015672185.1,107288116,5.765046,6.3852728,2.77074831,5.08812,4.115916648,3.7835152,
ENSMUSG00000035171,XP_015672186.1,107288114,7.605229,9.174343,4.068788,13.693731,2.390989,2.2587336,
ENSMUSG00000026209,XP_015672187.1,107288117,26.16956302,43.0639659,8.913733,29.16633111,14.33209274,13.5830559,
ENSMUSG00000026208,XP_015672188.1,107288118,0.150774,0.0110314,0.0525865,0.0699788,0.407069,0.0404936,
ENSMUSG00000024750,XP_015672197.1,107288124,4.6835838,2.295098,8.1337861,9.5635389,2.6905258,1.7017475,
ENSMUSG00000051518,XP_015672201.1,107288131,7.68211,5.93048,3.1445,6.1451,1.74738,2.02669,
ENSMUSG00000042406,XP_015672202.1,107288132,58.8625978,45.593294,23.100894,27.9847,21.145881,14.2960267,
