Orthogroup	H_sapiens.pep	C_familiaris.pep
OG0001413	ENSG00000281897.3, ENSG00000283026.2, ENSG00000100207.18, ENSG00000262024.6, ENSG00000276461.4, ENSG00000283681.2, ENSG00000282892.2, ENSG00000280467.3	ENSCAFG00000000978.5
OG0001414	ENSG00000163421.9	ENSCAFG00000047924.1
OG0001414	ENSG00000143125.6	ENSCAFG00000019786.4
OG0001415	ENSG00000131355.15	ENSCAFG00000023661.2, ENSCAFG00000049807.1, ENSCAFG00000023356.3, ENSCAFG00000018568.4, ENSCAFG00000023992.2
OG0001416	ENSG00000173598.14, ENSG00000177144.7	ENSCAFG00000031564.2
OG0001417	ENSG00000143847.15	ENSCAFG00000010321.5
OG0001417	ENSG00000139220.16	ENSCAFG00000005854.4
OG0001418	ENSG00000156574.10	ENSCAFG00000014052.4
OG0001419	ENSG00000138670.17	ENSCAFG00000008919.4
OG0001419	ENSG00000146090.16	ENSCAFG00000000391.5
OG0001420	ENSG00000145287.10	ENSCAFG00000047810.1
OG0001421	ENSG00000155367.15	ENSCAFG00000013382.5
OG0001421	ENSG00000111110.12	ENSCAFG00000000337.4
OG0001422	ENSG00000276612.3, ENSG00000160221.18, ENSG00000280071.4	ENSCAFG00000041383.1
OG0001423	ENSG00000116489.13	ENSCAFG00000013477.4
OG0001423	ENSG00000198898.14	ENSCAFG00000003408.4
OG0001424	ENSG00000007341.19	ENSCAFG00000013597.4
OG0001424	ENSG00000004866.20	ENSCAFG00000003410.4
OG0001425	ENSG00000131408.15	ENSCAFG00000003338.4
OG0001425	ENSG00000025434.19	ENSCAFG00000008824.3
OG0001426	ENSG00000112214.10	ENSCAFG00000028858.2
OG0001426	ENSG00000115641.19	ENSCAFG00000002105.4
OG0001427	ENSG00000128731.17, ENSG00000276802.2	ENSCAFG00000009863.4
OG0001428	ENSG00000179918.19	ENSCAFG00000041789.1, ENSCAFG00000004743.4
OG0001429	ENSG00000149596.6	ENSCAFG00000042378.1
OG0001430	ENSG00000069535.14	ENSCAFG00000014451.4
OG0001431	ENSG00000101986.12	ENSCAFG00000019247.3
OG0001431	ENSG00000173208.4	ENSCAFG00000010022.4
OG0001432	ENSG00000163682.16	ENSCAFG00000016008.4
OG0001433	ENSG00000198089.16	ENSCAFG00000013206.6
OG0001434	ENSG00000022355.18	ENSCAFG00000001883.4
OG0001434	ENSG00000151834.15	ENSCAFG00000025069.3
OG0001435	ENSG00000143061.17	ENSCAFG00000009811.4
OG0001435	ENSG00000134256.12	ENSCAFG00000009839.5
OG0001436	ENSG00000144834.14	ENSCAFG00000010378.4
OG0001436	ENSG00000158710.14	ENSCAFG00000011821.4
OG0001437	ENSG00000272414.6, ENSG00000189157.14	ENSCAFG00000008622.4
OG0001438	ENSG00000016082.15	ENSCAFG00000018449.4
OG0001439	ENSG00000172009.15	ENSCAFG00000019378.4
OG0001439	ENSG00000123213.23	ENSCAFG00000007515.4
OG0001441	ENSG00000130957.5	ENSCAFG00000023446.4
OG0001441	ENSG00000165140.10	ENSCAFG00000001305.4
OG0001442	ENSG00000165119.21	ENSCAFG00000017503.4, ENSCAFG00000001399.5
OG0001443	ENSG00000080503.24	ENSCAFG00000002013.6
OG0001443	ENSG00000127616.18	ENSCAFG00000017584.5
OG0001444	ENSG00000080298.15	ENSCAFG00000002053.5
OG0001444	ENSG00000087903.13	ENSCAFG00000018728.4
OG0001445	ENSG00000130751.10	ENSCAFG00000032405.2
OG0001446	ENSG00000125816.5	ENSCAFG00000031316.1
OG0001447	ENSG00000275568.4, ENSG00000198826.11	ENSCAFG00000008236.5
OG0001448	ENSG00000166535.20	ENSCAFG00000013853.5
OG0001449	ENSG00000215474.7	ENSCAFG00000029670.2
OG0001449	ENSG00000188779.12	ENSCAFG00000024680.4
OG0001450	ENSG00000178233.18	ENSCAFG00000001986.5
OG0001452	ENSG00000284779.2, ENSG00000129965.15	ENSCAFG00000046194.1
OG0001452	ENSG00000254647.6	ENSCAFG00000010092.5
OG0001453	ENSG00000166579.15	ENSCAFG00000017078.5
OG0001454	ENSG00000135913.11	ENSCAFG00000014781.5
OG0001454	ENSG00000134588.12	ENSCAFG00000018853.3
OG0001455	ENSG00000109920.13, ENSG00000285182.2	ENSCAFG00000008315.6
OG0001456	ENSG00000158552.13	ENSCAFG00000015093.3
OG0001456	ENSG00000178381.12	ENSCAFG00000011773.5
OG0001457	ENSG00000197375.12	ENSCAFG00000000840.4
OG0001458	ENSG00000132321.17	ENSCAFG00000012170.4
OG0001458	ENSG00000278685.4	ENSCAFG00000004812.4
OG0001459	ENSG00000213316.10, ENSG00000283887.2	ENSCAFG00000000354.4
OG0001460	ENSG00000198380.12	ENSCAFG00000003296.5
OG0001460	ENSG00000131459.13	ENSCAFG00000000433.4
OG0001461	ENSG00000096401.8	ENSCAFG00000001996.4
OG0001462	ENSG00000214686.7	ENSCAFG00000029207.2
OG0001462	ENSG00000184345.5	ENSCAFG00000010070.4
OG0001462	ENSG00000173389.16	ENSCAFG00000010066.4
OG0001462	ENSG00000214681.4	ENSCAFG00000024845.2, ENSCAFG00000010073.4
OG0001463	ENSG00000180376.17	ENSCAFG00000008112.4
OG0001464	ENSG00000144744.17	ENSCAFG00000006548.5
OG0001465	ENSG00000225989.9, ENSG00000204574.13, ENSG00000231129.8, ENSG00000206490.11, ENSG00000232169.9, ENSG00000236342.8, ENSG00000236149.9	ENSCAFG00000030478.3
OG0001466	ENSG00000231377.6, ENSG00000206486.8, ENSG00000233049.6, ENSG00000204560.10, ENSG00000233418.8, ENSG00000227222.7, ENSG00000233561.6, ENSG00000226171.6	ENSCAFG00000000427.4
OG0001467	ENSG00000226618.9, ENSG00000204469.13, ENSG00000225164.9, ENSG00000206427.11, ENSG00000231825.9, ENSG00000231370.9, ENSG00000225748.9	ENSCAFG00000000533.5
OG0001468	ENSG00000146425.11	ENSCAFG00000000657.4
OG0001469	ENSG00000204356.14, ENSG00000206268.11, ENSG00000231044.10, ENSG00000229363.9, ENSG00000206357.11, ENSG00000233801.9	ENSCAFG00000000690.4
OG0001470	ENSG00000138068.10	ENSCAFG00000006067.5
OG0001471	ENSG00000178172.7	ENSCAFG00000031368.2
OG0001472	ENSG00000240008.1, ENSG00000240957.1, ENSG00000204424.9, ENSG00000239741.3, ENSG00000243003.3, ENSG00000243804.1, ENSG00000241822.3, ENSG00000258880.1, ENSG00000206402.10, ENSG00000259101.1, ENSG00000226603.8, ENSG00000250641.1, ENSG00000236902.8, ENSG00000258635.1	ENSCAFG00000000610.4
OG0001473	ENSG00000132141.14	ENSCAFG00000018298.4
OG0001473	ENSG00000146731.11	ENSCAFG00000010149.4, ENSCAFG00000043266.1
OG0001474	ENSG00000109113.20	ENSCAFG00000018780.4
OG0001474	ENSG00000100228.12	ENSCAFG00000013676.4
OG0001475	ENSG00000168582.5	ENSCAFG00000031651.1
OG0001475	ENSG00000182187.4	ENSCAFG00000032653.2
OG0001476	ENSG00000080910.13, ENSG00000116785.13, ENSG00000244414.6	ENSCAFG00000045959.1
OG0001477	ENSG00000205927.5	ENSCAFG00000028529.2
OG0001477	ENSG00000177468.7	ENSCAFG00000000265.4
OG0001478	ENSG00000211445.12	ENSCAFG00000031922.2
OG0001478	ENSG00000198704.9	ENSCAFG00000017960.4
OG0001478	ENSG00000257770.5, ENSG00000224586.7	ENSCAFG00000011947.5
OG0001479	ENSG00000167748.11	ENSCAFG00000050060.1
OG0001493	ENSG00000119973.6	ENSCAFG00000012005.1
OG0001494	ENSG00000148704.13	ENSCAFG00000011912.5
OG0001495	ENSG00000131143.10	ENSCAFG00000019921.4
OG0001495	ENSG00000131055.5	ENSCAFG00000007049.4
OG0001497	ENSG00000130522.6	ENSCAFG00000023338.4
OG0001500	ENSG00000115594.12	ENSCAFG00000002147.4
OG0001500	ENSG00000115598.10	ENSCAFG00000002145.5
OG0001501	ENSG00000171747.9, ENSG00000282992.2	ENSCAFG00000005673.4
OG0001502	ENSG00000169347.16	ENSCAFG00000018023.5
OG0001502	ENSG00000169344.15	ENSCAFG00000018021.4
OG0001503	ENSG00000065320.9	ENSCAFG00000017403.5
OG0001504	ENSG00000143320.9	ENSCAFG00000016755.3
OG0001505	ENSG00000162444.12	ENSCAFG00000019753.4
OG0001505	ENSG00000114113.6	ENSCAFG00000007612.4
OG0001506	ENSG00000113391.19	ENSCAFG00000008064.4
OG0001507	ENSG00000263001.6	ENSCAFG00000011514.4
OG0001508	ENSG00000124762.13	ENSCAFG00000029853.2
OG0001509	ENSG00000089472.16	ENSCAFG00000016633.4
OG0001509	ENSG00000181333.12	ENSCAFG00000004184.4
OG0001510	ENSG00000114784.4	ENSCAFG00000029183.2
OG0001511	ENSG00000126247.11	ENSCAFG00000031314.2
OG0001512	ENSG00000075073.15	ENSCAFG00000013952.4
OG0001512	ENSG00000115353.11	ENSCAFG00000008184.4
OG0001513	ENSG00000167964.13	ENSCAFG00000019392.5
OG0001513	ENSG00000172794.20	ENSCAFG00000004583.4
OG0001514	ENSG00000105321.14	ENSCAFG00000029063.2
OG0001515	ENSG00000142230.13	ENSCAFG00000004180.4
OG0001516	ENSG00000174851.16	ENSCAFG00000030485.2
OG0001516	ENSG00000167645.17	ENSCAFG00000005924.4
OG0001517	ENSG00000180423.4	ENSCAFG00000009186.4
OG0001518	ENSG00000150361.12	ENSCAFG00000004969.4
OG0001518	ENSG00000102271.14	ENSCAFG00000017445.5
OG0001519	ENSG00000125879.4	ENSCAFG00000030197.2
OG0001519	ENSG00000261857.7, ENSG00000268975.2	ENSCAFG00000046401.1
OG0001520	ENSG00000164645.3	ENSCAFG00000001859.1
OG0001521	ENSG00000122299.12	ENSCAFG00000018876.4
OG0001522	ENSG00000174996.11	ENSCAFG00000012899.4
OG0001522	ENSG00000137171.15	ENSCAFG00000001787.4
OG0001523	ENSG00000160752.14	ENSCAFG00000030749.2
OG0001524	ENSG00000135821.18	ENSCAFG00000013102.5
OG0001525	ENSG00000105519.17	ENSCAFG00000018746.3
OG0001526	ENSG00000142864.14	ENSCAFG00000018538.4
OG0001527	ENSG00000169393.9	ENSCAFG00000004061.5
OG0001528	ENSG00000105552.15	ENSCAFG00000003901.4
OG0001528	ENSG00000060982.15	ENSCAFG00000011487.4
OG0001530	ENSG00000131089.17	ENSCAFG00000016540.4
OG0001531	ENSG00000197976.12	ENSCAFG00000030459.2, ENSCAFG00000028835.2
OG0001532	ENSG00000196407.12	ENSCAFG00000012906.4
OG0001532	ENSG00000159445.13	ENSCAFG00000012908.5
OG0001533	ENSG00000019144.19	ENSCAFG00000012537.5
OG0001534	ENSG00000173905.9	ENSCAFG00000014599.4
OG0001535	ENSG00000103269.13	ENSCAFG00000019630.4
OG0001535	ENSG00000141314.13	ENSCAFG00000018418.5
OG0001536	ENSG00000108946.14	ENSCAFG00000010999.5
OG0001536	ENSG00000188191.15	ENSCAFG00000011233.5
OG0001537	ENSG00000163638.13	ENSCAFG00000006777.4
OG0001537	ENSG00000173157.17	ENSCAFG00000009744.4
OG0001538	ENSG00000275932.2, ENSG00000276023.5	ENSCAFG00000018142.1
OG0001539	ENSG00000154764.6	ENSCAFG00000032632.2
OG0001540	ENSG00000188095.6	ENSCAFG00000032472.2
OG0001540	ENSG00000166823.5	ENSCAFG00000030023.2
OG0001541	ENSG00000114982.19	ENSCAFG00000002425.5
OG0001542	ENSG00000174032.17	ENSCAFG00000004531.4
OG0001542	ENSG00000102078.16	ENSCAFG00000018766.5
OG0001543	ENSG00000187325.5	ENSCAFG00000017278.5
OG0001543	ENSG00000276463.4, ENSG00000273841.5	ENSCAFG00000007766.4
OG0001544	ENSG00000161267.12, ENSG00000275544.4	ENSCAFG00000013354.4
OG0001545	ENSG00000180644.8	ENSCAFG00000014071.4
OG0001546	ENSG00000106608.16	ENSCAFG00000002853.5
OG0001547	ENSG00000055118.15	ENSCAFG00000025442.3
OG0001547	ENSG00000184611.12	ENSCAFG00000010498.5
OG0001548	ENSG00000135930.14	ENSCAFG00000004686.4, ENSCAFG00000008828.4, ENSCAFG00000047620.1, ENSCAFG00000011328.5, ENSCAFG00000017487.3, ENSCAFG00000012558.4
OG0001549	ENSG00000114770.17	ENSCAFG00000012085.4
OG0001550	ENSG00000172348.14	ENSCAFG00000002023.5
OG0001551	ENSG00000146360.8	ENSCAFG00000003846.4
OG0001551	ENSG00000181773.7	ENSCAFG00000012122.2
OG0001552	ENSG00000140553.18	ENSCAFG00000012179.4
OG0001553	ENSG00000198952.8	ENSCAFG00000016839.4
OG0001554	ENSG00000196972.9, ENSG00000178947.9	ENSCAFG00000048831.1
OG0001555	ENSG00000170832.13, ENSG00000129204.17	ENSCAFG00000017793.4
OG0001556	ENSG00000141027.21	ENSCAFG00000018040.5
OG0001557	ENSG00000156413.14, ENSG00000130383.7, ENSG00000171124.13	ENSCAFG00000018754.4, ENSCAFG00000018757.3
OG0001558	ENSG00000196712.18	ENSCAFG00000018592.5
OG0001559	ENSG00000102531.16	ENSCAFG00000004379.5
OG0001560	ENSG00000198851.10	ENSCAFG00000012802.4
OG0001561	ENSG00000121577.13	ENSCAFG00000030985.2
OG0001561	ENSG00000132429.10	ENSCAFG00000028591.2
OG0001562	ENSG00000198900.6	ENSCAFG00000009058.4
OG0001565	ENSG00000170027.7	ENSCAFG00000013549.4
OG0001565	ENSG00000128245.15	ENSCAFG00000031015.2
OG0001566	ENSG00000145246.14	ENSCAFG00000001903.4
OG0001566	ENSG00000118322.14	ENSCAFG00000017260.5
OG0001567	ENSG00000177947.13	ENSCAFG00000006423.4
OG0001568	ENSG00000206283.10, ENSG00000237335.8, ENSG00000224782.8, ENSG00000204220.11, ENSG00000235692.8	ENSCAFG00000017742.4, ENSCAFG00000000956.4, ENSCAFG00000020325.3
OG0001569	ENSG00000034152.19	ENSCAFG00000018530.5
OG0001569	ENSG00000108984.15	ENSCAFG00000010758.4
OG0001570	ENSG00000136810.13	ENSCAFG00000030164.2, ENSCAFG00000032363.2
OG0001571	ENSG00000283809.1, ENSG00000278817.1, ENSG00000183628.14, ENSG00000128185.10	ENSCAFG00000014151.4
OG0001573	ENSG00000104885.18	ENSCAFG00000019420.5
OG0001574	ENSG00000167780.12	ENSCAFG00000007085.4
OG0001575	ENSG00000110042.8	ENSCAFG00000007651.4
OG0001576	ENSG00000139410.15	ENSCAFG00000009097.4
OG0001577	ENSG00000148824.19	ENSCAFG00000029027.2
OG0001578	ENSG00000104388.15	ENSCAFG00000007153.5
OG0001578	ENSG00000129472.15	ENSCAFG00000014123.3
OG0001579	ENSG00000173976.15	ENSCAFG00000019191.2
OG0001579	ENSG00000134438.10	ENSCAFG00000000098.4
OG0001580	ENSG00000139910.20	ENSCAFG00000029157.2
OG0001580	ENSG00000104967.7	ENSCAFG00000004359.5
OG0001581	ENSG00000198034.11	ENSCAFG00000014234.1, ENSCAFG00000012516.4
OG0001582	ENSG00000273529.2, ENSG00000197921.6	ENSCAFG00000019421.4
OG0001583	ENSG00000177551.5	ENSCAFG00000009767.3
OG0001584	ENSG00000110074.11	ENSCAFG00000010449.4
OG0001585	ENSG00000117971.12	ENSCAFG00000023904.3
OG0001585	ENSG00000160716.6	ENSCAFG00000017172.4
OG0001586	ENSG00000170788.14	ENSCAFG00000015851.5
OG0001586	ENSG00000133665.13	ENSCAFG00000015857.5
OG0001587	ENSG00000164099.3	ENSCAFG00000012328.4
OG0001588	ENSG00000157110.16	ENSCAFG00000006503.4
OG0001589	ENSG00000160097.18	ENSCAFG00000010445.4
OG0001589	ENSG00000115226.10	ENSCAFG00000005144.4
OG0001590	ENSG00000119782.14	ENSCAFG00000003954.5
OG0001590	ENSG00000198225.5	ENSCAFG00000006795.4, ENSCAFG00000023724.3
OG0001592	ENSG00000100867.14	ENSCAFG00000025462.3
OG0001593	ENSG00000112773.16	ENSCAFG00000031894.2
OG0001594	ENSG00000166971.17	ENSCAFG00000009500.4
OG0001595	ENSG00000115255.11	ENSCAFG00000023645.3
OG0001595	ENSG00000129625.13	ENSCAFG00000007330.4
OG0001596	ENSG00000114738.11	ENSCAFG00000010281.4
OG0001597	ENSG00000284889.2, ENSG00000100911.16	ENSCAFG00000011966.4
OG0001598	ENSG00000185361.9	ENSCAFG00000019011.4
OG0001598	ENSG00000145779.8	ENSCAFG00000000165.4
OG0001599	ENSG00000118181.11, ENSG00000280831.3	ENSCAFG00000012395.4
OG0001600	ENSG00000281500.3, ENSG00000137700.18	ENSCAFG00000012380.5
OG0001601	ENSG00000136717.15	ENSCAFG00000004606.5
OG0001602	ENSG00000095787.23	ENSCAFG00000023478.4, ENSCAFG00000003936.5, ENSCAFG00000025415.3
OG0001603	ENSG00000269897.5, ENSG00000168283.14	ENSCAFG00000004164.4
OG0001604	ENSG00000136783.10, ENSG00000165028.12	ENSCAFG00000023949.3
OG0001605	ENSG00000183729.3	ENSCAFG00000032193.1
OG0001606	ENSG00000248592.7, ENSG00000213533.12	ENSCAFG00000008815.4
OG0001607	ENSG00000135837.16	ENSCAFG00000012684.5
OG0001608	ENSG00000003137.8	ENSCAFG00000009005.4
OG0001610	ENSG00000183255.12	ENSCAFG00000014422.5, ENSCAFG00000031003.3
OG0001611	ENSG00000069956.12	ENSCAFG00000015640.5
OG0001613	ENSG00000119408.16	ENSCAFG00000020225.5
OG0001613	ENSG00000151414.15	ENSCAFG00000011330.4
OG0001614	ENSG00000141404.16	ENSCAFG00000018787.4
OG0001614	ENSG00000087460.25	ENSCAFG00000023756.4
OG0001615	ENSG00000135424.17	ENSCAFG00000000060.5
OG0001616	ENSG00000100276.10	ENSCAFG00000012230.2
OG0001616	ENSG00000270885.2	ENSCAFG00000018193.4
OG0001618	ENSG00000148429.14	ENSCAFG00000004866.4
OG0001619	ENSG00000187778.14	ENSCAFG00000008549.5
OG0001620	ENSG00000158089.15	ENSCAFG00000005328.5
OG0001621	ENSG00000124102.5	ENSCAFG00000009641.4
OG0001621	ENSG00000124107.5	ENSCAFG00000030633.2, ENSCAFG00000028626.2
OG0001622	ENSG00000099942.13	ENSCAFG00000015188.4
OG0001623	ENSG00000089009.15	ENSCAFG00000007816.4, ENSCAFG00000016065.2, ENSCAFG00000008873.4, ENSCAFG00000004838.2
OG0001624	ENSG00000188760.10	ENSCAFG00000015617.4
OG0001625	ENSG00000171425.10	ENSCAFG00000032256.1
OG0001626	ENSG00000105854.13	ENSCAFG00000002123.4
OG0001627	ENSG00000131781.13	ENSCAFG00000010883.4
OG0001629	ENSG00000106460.19	ENSCAFG00000002306.4
OG0001630	ENSG00000040487.13	ENSCAFG00000015174.5
OG0001631	ENSG00000120647.10	ENSCAFG00000015784.5
OG0001632	ENSG00000113068.10	ENSCAFG00000013656.1, ENSCAFG00000005742.4, ENSCAFG00000013750.1, ENSCAFG00000024495.2
OG0001633	ENSG00000122565.19	ENSCAFG00000002897.4
OG0001634	ENSG00000059378.13	ENSCAFG00000003997.4
OG0001635	ENSG00000135917.15	ENSCAFG00000031160.2, ENSCAFG00000010482.4
OG0001636	ENSG00000261115.6	ENSCAFG00000028628.2
OG0001637	ENSG00000243215.7, ENSG00000241394.7, ENSG00000243189.7, ENSG00000242685.7, ENSG00000243719.7, ENSG00000242361.7, ENSG00000239463.7, ENSG00000204257.15	ENSCAFG00000000848.5
OG0001638	ENSG00000188612.12	ENSCAFG00000004724.4
OG0001639	ENSG00000134716.11	ENSCAFG00000018871.4
OG0001640	ENSG00000142634.13	ENSCAFG00000029937.2, ENSCAFG00000016307.4
OG0001641	ENSG00000128578.10	ENSCAFG00000001515.5
OG0001641	ENSG00000143093.15	ENSCAFG00000019793.5
OG0001642	ENSG00000126562.17	ENSCAFG00000014660.5
OG0001643	ENSG00000059758.8	ENSCAFG00000006459.4
OG0001644	ENSG00000204414.13, ENSG00000213218.10, ENSG00000285947.1, ENSG00000259384.7	ENSCAFG00000012681.2
OG0001645	ENSG00000125650.4	ENSCAFG00000030277.2
OG0001646	ENSG00000133639.6	ENSCAFG00000006153.4
OG0001647	ENSG00000250722.6	ENSCAFG00000028589.2
OG0001648	ENSG00000122884.12	ENSCAFG00000014573.5
OG0001649	ENSG00000186868.15, ENSG00000277956.4, ENSG00000276155.4	ENSCAFG00000013670.5
OG0001650	ENSG00000278458.4, ENSG00000120071.14, ENSG00000275867.3	ENSCAFG00000013708.5
OG0001651	ENSG00000159176.14	ENSCAFG00000029227.2
OG0001652	ENSG00000151090.19	ENSCAFG00000005741.4
OG0001652	ENSG00000126351.12	ENSCAFG00000016173.4
OG0001653	ENSG00000124678.19	ENSCAFG00000001287.5
OG0001653	ENSG00000284800.1, ENSG00000215029.10, ENSG00000268235.7	ENSCAFG00000017771.5
OG0001654	ENSG00000105640.13	ENSCAFG00000015122.4
OG0001655	ENSG00000151239.13	ENSCAFG00000009652.5
OG0001655	ENSG00000247596.9	ENSCAFG00000023309.3
OG0001657	ENSG00000159140.21	ENSCAFG00000032306.2
OG0001658	ENSG00000113552.16	ENSCAFG00000006243.4
OG0001659	ENSG00000145216.16	ENSCAFG00000002034.4
OG0001660	ENSG00000177300.6, ENSG00000185758.9	ENSCAFG00000032135.1, ENSCAFG00000030597.2
OG0001661	ENSG00000180660.8	ENSCAFG00000006261.1
OG0001661	ENSG00000181541.6	ENSCAFG00000007960.4
OG0001662	ENSG00000115268.9	ENSCAFG00000023247.3, ENSCAFG00000002285.2
OG0001663	ENSG00000044115.21	ENSCAFG00000001315.4
OG0001663	ENSG00000066032.18	ENSCAFG00000008079.4
OG0001664	ENSG00000070193.5	ENSCAFG00000032695.3
OG0001664	ENSG00000070388.11	ENSCAFG00000019707.3
OG0001665	ENSG00000127184.13	ENSCAFG00000042558.1, ENSCAFG00000042417.1, ENSCAFG00000046386.1, ENSCAFG00000041986.1, ENSCAFG00000048533.1, ENSCAFG00000047873.1
OG0001666	ENSG00000153113.23	ENSCAFG00000007854.5
OG0001667	ENSG00000135049.15	ENSCAFG00000001358.5
OG0001668	ENSG00000165410.15	ENSCAFG00000032562.2
OG0001668	ENSG00000172757.13	ENSCAFG00000047423.1, ENSCAFG00000024955.3
OG0001669	ENSG00000172803.18	ENSCAFG00000013251.5
OG0001669	ENSG00000129515.20	ENSCAFG00000013240.4
OG0001670	ENSG00000172296.13	ENSCAFG00000005607.4
OG0001671	ENSG00000111704.11, ENSG00000255192.5	ENSCAFG00000049160.1, ENSCAFG00000013914.4
OG0001672	ENSG00000170296.10	ENSCAFG00000016104.4
OG0001672	ENSG00000139112.11	ENSCAFG00000013479.4
OG0001673	ENSG00000168970.22, ENSG00000243708.10	ENSCAFG00000009735.5
OG0001673	ENSG00000159337.7	ENSCAFG00000024815.3
OG0001675	ENSG00000110844.13	ENSCAFG00000008513.6
OG0001676	ENSG00000053702.15	ENSCAFG00000015655.4
OG0001676	ENSG00000175352.11	ENSCAFG00000007014.4
OG0001677	ENSG00000117984.14	ENSCAFG00000010052.4
OG0001678	ENSG00000076944.16	ENSCAFG00000018306.4
OG0001680	ENSG00000180871.8	ENSCAFG00000014615.4, ENSCAFG00000014612.4
OG0001681	ENSG00000134827.8	ENSCAFG00000010339.4
OG0001681	ENSG00000134812.8	ENSCAFG00000010325.2
OG0001682	ENSG00000173020.11	ENSCAFG00000011733.4
OG0001682	ENSG00000100077.15	ENSCAFG00000011603.4
OG0001683	ENSG00000048991.16	ENSCAFG00000005075.5
OG0001684	ENSG00000161970.15	ENSCAFG00000004590.3
OG0001684	ENSG00000263809.1, ENSG00000037241.7	ENSCAFG00000017066.4
OG0001685	ENSG00000170927.15	ENSCAFG00000002165.4
OG0001686	ENSG00000112116.10	ENSCAFG00000002183.4
OG0001686	ENSG00000112115.7	ENSCAFG00000028874.2
OG0001687	ENSG00000164434.12	ENSCAFG00000029950.2
OG0001689	ENSG00000170860.4	ENSCAFG00000048061.1, ENSCAFG00000047925.1, ENSCAFG00000042115.1, ENSCAFG00000047387.1, ENSCAFG00000042311.1, ENSCAFG00000041236.1
OG0001690	ENSG00000229470.9, ENSG00000206492.11, ENSG00000232143.9, ENSG00000235986.9, ENSG00000206412.6, ENSG00000204590.12, ENSG00000228581.9, ENSG00000226882.9	ENSCAFG00000000396.5
OG0001691	ENSG00000112499.13	ENSCAFG00000000757.4
OG0001692	ENSG00000237403.6, ENSG00000227720.6, ENSG00000233314.6, ENSG00000237829.6, ENSG00000206501.8, ENSG00000234058.6, ENSG00000236560.6, ENSG00000204619.8	ENSCAFG00000012189.4
OG0001693	ENSG00000236949.6, ENSG00000206502.8, ENSG00000235443.6, ENSG00000235176.6, ENSG00000236808.6, ENSG00000233795.6, ENSG00000224859.6, ENSG00000066379.15	ENSCAFG00000012186.4
OG0001694	ENSG00000272295.1	ENSCAFG00000042328.1
OG0001694	ENSG00000234947.8, ENSG00000236250.8, ENSG00000206342.12, ENSG00000226257.9, ENSG00000226033.10, ENSG00000204344.14	ENSCAFG00000030944.2
OG0001695	ENSG00000224313.6, ENSG00000204348.10, ENSG00000225682.6, ENSG00000206346.8, ENSG00000234798.6, ENSG00000236765.6	ENSCAFG00000000694.5
OG0001696	ENSG00000244255.5, ENSG00000243649.9, ENSG00000243570.9, ENSG00000241253.8, ENSG00000241534.9, ENSG00000242335.8, ENSG00000239754.9, ENSG00000204359.9	ENSCAFG00000041232.1
OG0001697	ENSG00000204314.12, ENSG00000229071.9, ENSG00000225141.9, ENSG00000206331.11, ENSG00000229488.9, ENSG00000235956.9, ENSG00000238056.9, ENSG00000227122.9	ENSCAFG00000000764.6
OG0001698	ENSG00000228978.2, ENSG00000228849.3, ENSG00000230108.3, ENSG00000232810.4, ENSG00000228321.3, ENSG00000223952.3, ENSG00000206439.5, ENSG00000204490.3	ENSCAFG00000000517.4
OG0001699	ENSG00000112592.14	ENSCAFG00000004119.5
OG0001699	ENSG00000182521.5	ENSCAFG00000015052.4
OG0001700	ENSG00000229341.2, ENSG00000236221.9, ENSG00000168477.19, ENSG00000231608.9, ENSG00000206258.12, ENSG00000229353.10, ENSG00000236236.9, ENSG00000233323.10	ENSCAFG00000000751.6
OG0001701	ENSG00000238196.5, ENSG00000235396.5, ENSG00000204301.6, ENSG00000234876.5, ENSG00000206312.7, ENSG00000232339.5, ENSG00000223355.5	ENSCAFG00000000791.5
OG0001702	ENSG00000154305.18	ENSCAFG00000013601.5
OG0001703	ENSG00000120289.12	ENSCAFG00000042590.1, ENSCAFG00000047478.1
OG0001703	ENSG00000214107.8	ENSCAFG00000023185.3, ENSCAFG00000019029.4, ENSCAFG00000018988.4
OG0001703	ENSG00000176774.6	ENSCAFG00000013579.4
OG0001704	ENSG00000112695.11	ENSCAFG00000029155.2
OG0001704	ENSG00000161281.11	ENSCAFG00000006578.4
OG0001705	ENSG00000189067.12	ENSCAFG00000018391.4, ENSCAFG00000030466.2
