Orthogroup	H_sapiens.pep	P_troglodytes.pep
OG0002176	ENSG00000132437.18	ENSPTRG00000019189.7
OG0002177	ENSG00000128272.14	ENSPTRG00000050475.1, ENSPTRG00000044790.1, ENSPTRG00000043176.1, ENSPTRG00000014398.5, ENSPTRG00000050654.1
OG0002178	ENSG00000130294.16	ENSPTRG00000013112.6
OG0002179	ENSG00000119888.11	ENSPTRG00000011902.5
OG0002179	ENSG00000184292.7	ENSPTRG00000000795.3
OG0002180	ENSG00000196419.12	ENSPTRG00000043192.1, ENSPTRG00000047997.1, ENSPTRG00000045824.1, ENSPTRG00000022548.5
OG0002181	ENSG00000115718.17	ENSPTRG00000012428.6
OG0002182	ENSG00000131469.14	ENSPTRG00000047778.1, ENSPTRG00000045770.1
OG0002183	ENSG00000074527.12	ENSPTRG00000005315.5
OG0002184	ENSG00000187147.18	ENSPTRG00000000656.6
OG0002185	ENSG00000150593.18	ENSPTRG00000002940.6
OG0002186	ENSG00000108671.11	ENSPTRG00000008990.2
OG0002187	ENSG00000166006.13	ENSPTRG00000005232.6
OG0002188	ENSG00000134717.18	ENSPTRG00000040409.2, ENSPTRG00000000735.6
OG0002189	ENSG00000117222.14	ENSPTRG00000001894.6
OG0002190	ENSG00000188690.15	ENSPTRG00000003042.7
OG0002191	ENSG00000184575.12	ENSPTRG00000046749.1, ENSPTRG00000049416.1, ENSPTRG00000005173.6
OG0002192	ENSG00000136099.13	ENSPTRG00000005909.6
OG0002193	ENSG00000118596.12	ENSPTRG00000005160.5
OG0002194	ENSG00000198001.13	ENSPTRG00000004845.4
OG0002195	ENSG00000108819.11	ENSPTRG00000043428.1
OG0002196	ENSG00000128609.15	ENSPTRG00000050539.1, ENSPTRG00000019637.6, ENSPTRG00000049036.1, ENSPTRG00000051357.1
OG0002197	ENSG00000071553.17	ENSPTRG00000022435.6
OG0002198	ENSG00000198176.13	ENSPTRG00000050800.1, ENSPTRG00000050278.1, ENSPTRG00000048704.1
OG0002199	ENSG00000071051.14	ENSPTRG00000012316.6
OG0002199	ENSG00000158092.7	ENSPTRG00000015434.4
OG0002200	ENSG00000139180.11, ENSG00000255639.3	ENSPTRG00000045233.1, ENSPTRG00000004557.6
OG0002201	ENSG00000284933.2, ENSG00000050327.15, ENSG00000285408.1, ENSG00000288136.1, ENSG00000213214.4, ENSG00000288422.1	ENSPTRG00000019827.6
OG0002202	ENSG00000093000.19	ENSPTRG00000044417.1, ENSPTRG00000052439.1, ENSPTRG00000040277.2, ENSPTRG00000044410.1
OG0002203	ENSG00000169249.12	ENSPTRG00000017138.4, ENSPTRG00000021693.7
OG0002204	ENSG00000044446.12	ENSPTRG00000021715.5
OG0002205	ENSG00000184368.16	ENSPTRG00000021727.7
OG0002206	ENSG00000183778.17	ENSPTRG00000052056.1
OG0002207	ENSG00000130943.7	ENSPTRG00000014506.6
OG0002208	ENSG00000205581.11	ENSPTRG00000049004.1, ENSPTRG00000051437.1, ENSPTRG00000031426.4
OG0002209	ENSG00000241837.7	ENSPTRG00000013876.3, ENSPTRG00000046037.1
OG0002210	ENSG00000154639.19	ENSPTRG00000050876.1, ENSPTRG00000044924.1, ENSPTRG00000048049.1, ENSPTRG00000048495.1, ENSPTRG00000013795.7
OG0002211	ENSG00000197965.12	ENSPTRG00000045396.1, ENSPTRG00000044823.1, ENSPTRG00000052515.1
OG0002212	ENSG00000143164.15	ENSPTRG00000001641.7
OG0002213	ENSG00000091972.18	ENSPTRG00000015217.5
OG0002214	ENSG00000182552.15	ENSPTRG00000016632.6, ENSPTRG00000049835.1, ENSPTRG00000049435.1
OG0002215	ENSG00000164144.16	ENSPTRG00000016519.5
OG0002216	ENSG00000132938.20	ENSPTRG00000005747.7
OG0002217	ENSG00000152520.14	ENSPTRG00000005742.7
OG0002218	ENSG00000137727.12	ENSPTRG00000004261.6
OG0002219	ENSG00000137673.9	ENSPTRG00000004215.4
OG0002220	ENSG00000166004.15	ENSPTRG00000004175.6
OG0002221	ENSG00000138756.17	ENSPTRG00000016203.6
OG0002222	ENSG00000138767.13	ENSPTRG00000016198.7
OG0002223	ENSG00000018189.13	ENSPTRG00000043710.1, ENSPTRG00000016135.5
OG0002224	ENSG00000062194.16	ENSPTRG00000016894.6
OG0002225	ENSG00000145675.15	ENSPTRG00000016940.5
OG0002226	ENSG00000273873.4, ENSG00000145734.19, ENSG00000274803.4	ENSPTRG00000016961.6
OG0002227	ENSG00000285269.2, ENSG00000130958.13	ENSPTRG00000021151.5
OG0002228	ENSG00000165115.15	ENSPTRG00000021057.6
OG0002229	ENSG00000147853.17	ENSPTRG00000020742.6
OG0002230	ENSG00000120217.14	ENSPTRG00000020755.6
OG0002230	ENSG00000197646.8	ENSPTRG00000020756.6
OG0002231	ENSG00000197520.10	ENSPTRG00000023862.5
OG0002232	ENSG00000106868.16	ENSPTRG00000021262.5
OG0002233	ENSG00000101945.16	ENSPTRG00000050015.1, ENSPTRG00000021867.6
OG0002233	ENSG00000152455.16	ENSPTRG00000002313.7
OG0002234	ENSG00000132005.9, ENSG00000288283.1	ENSPTRG00000010574.5
OG0002235	ENSG00000151445.16	ENSPTRG00000006581.6
OG0002236	ENSG00000119616.11	ENSPTRG00000006540.5
OG0002237	ENSG00000152078.10, ENSG00000271092.5	ENSPTRG00000000981.4
OG0002238	ENSG00000161914.10	ENSPTRG00000010507.4
OG0002239	ENSG00000152223.15	ENSPTRG00000009989.6
OG0002240	ENSG00000180979.10, ENSG00000285942.1	ENSPTRG00000006976.6
OG0002241	ENSG00000176102.13	ENSPTRG00000003485.4
OG0002242	ENSG00000108639.7	ENSPTRG00000043444.1
OG0002243	ENSG00000276561.4, ENSG00000185507.21	ENSPTRG00000003126.6
OG0002244	ENSG00000177951.17	ENSPTRG00000003103.6
OG0002245	ENSG00000171931.13	ENSPTRG00000047516.1, ENSPTRG00000052359.1, ENSPTRG00000044245.1
OG0002245	ENSG00000251537.4, ENSG00000241322.10	ENSPTRG00000008859.5
OG0002246	ENSG00000185262.9	ENSPTRG00000009676.5
OG0002246	ENSG00000153443.13	ENSPTRG00000007722.4
OG0002247	ENSG00000008294.21	ENSPTRG00000009414.6
OG0002248	ENSG00000125772.14	ENSPTRG00000051099.1, ENSPTRG00000045775.1, ENSPTRG00000013228.7
OG0002249	ENSG00000183722.9	ENSPTRG00000005804.4
OG0002249	ENSG00000182508.14	ENSPTRG00000022195.4
OG0002250	ENSG00000087206.17	ENSPTRG00000017572.6
OG0002251	ENSG00000113761.12	ENSPTRG00000017573.6
OG0002252	ENSG00000163950.13	ENSPTRG00000015832.4
OG0002253	ENSG00000089127.13	ENSPTRG00000005477.6
OG0002254	ENSG00000112144.15	ENSPTRG00000018286.6
OG0002255	ENSG00000189292.16	ENSPTRG00000011606.6
OG0002255	ENSG00000196711.9	ENSPTRG00000024172.4
OG0002256	ENSG00000132155.12	ENSPTRG00000014635.5
OG0002257	ENSG00000132424.16	ENSPTRG00000018442.6
OG0002258	ENSG00000186439.14	ENSPTRG00000018567.6
OG0002259	ENSG00000130349.10	ENSPTRG00000018464.4
OG0002260	ENSG00000131389.17	ENSPTRG00000052720.1, ENSPTRG00000014651.7
OG0002261	ENSG00000156983.16	ENSPTRG00000014592.6
OG0002262	ENSG00000227804.7, ENSG00000231737.7, ENSG00000206489.9, ENSG00000230995.7, ENSG00000235291.7, ENSG00000204569.10, ENSG00000238104.7	ENSPTRG00000017931.6
OG0002263	ENSG00000227420.8, ENSG00000226111.8, ENSG00000223775.8, ENSG00000203624.10, ENSG00000229861.8, ENSG00000233813.8, ENSG00000204568.12	ENSPTRG00000017932.6
OG0002264	ENSG00000229061.8, ENSG00000137343.18, ENSG00000234549.8, ENSG00000206488.10, ENSG00000235658.8, ENSG00000223752.8, ENSG00000231257.8	ENSPTRG00000017933.6
OG0002265	ENSG00000237100.9, ENSG00000224120.9, ENSG00000237012.9, ENSG00000206487.11, ENSG00000233641.9, ENSG00000233164.9, ENSG00000204564.12	ENSPTRG00000017934.7
OG0002266	ENSG00000085511.20	ENSPTRG00000046415.1
OG0002267	ENSG00000213760.10	ENSPTRG00000050741.1
OG0002268	ENSG00000228896.9, ENSG00000223493.9, ENSG00000206353.11, ENSG00000232616.9, ENSG00000225737.9, ENSG00000204351.12	ENSPTRG00000017997.5
OG0002269	ENSG00000238134.8, ENSG00000232045.7, ENSG00000227333.8, ENSG00000206376.9, ENSG00000204371.11, ENSG00000236759.7	ENSPTRG00000017992.6
OG0002270	ENSG00000143669.14	ENSPTRG00000002134.7
OG0002271	ENSG00000276187.4, ENSG00000130023.16	ENSPTRG00000018821.7
OG0002272	ENSG00000112494.10	ENSPTRG00000018803.6
OG0002273	ENSG00000231767.4, ENSG00000143947.13	ENSPTRG00000011928.4, ENSPTRG00000023227.5
OG0002274	ENSG00000211809.2	ENSPTRG00000044789.1
OG0002274	ENSG00000211813.2, ENSG00000259092.1	ENSPTRG00000052728.1, ENSPTRG00000048999.1, ENSPTRG00000046695.1
OG0002274	ENSG00000211806.2	ENSPTRG00000044743.1
OG0002275	ENSG00000099331.13	ENSPTRG00000010658.7
OG0002276	ENSG00000133250.14	ENSPTRG00000010427.5
OG0002276	ENSG00000133246.12	ENSPTRG00000010425.4
OG0002277	ENSG00000277495.4, ENSG00000256574.8	ENSPTRG00000002457.5
OG0002278	ENSG00000076928.17	ENSPTRG00000011039.6
OG0002279	ENSG00000116604.18	ENSPTRG00000001460.7
OG0002280	ENSG00000109475.16	ENSPTRG00000016353.6
OG0002282	ENSG00000136695.15	ENSPTRG00000043228.1
OG0002282	ENSG00000136697.13	ENSPTRG00000012377.5
OG0002282	ENSG00000136689.18	ENSPTRG00000012378.6
OG0002283	ENSG00000205810.8	ENSPTRG00000029781.5
OG0002283	ENSG00000255641.1	ENSPTRG00000052684.1
OG0002283	ENSG00000134545.13	ENSPTRG00000029778.5
OG0002283	ENSG00000255819.7, ENSG00000183542.5	ENSPTRG00000040296.2
OG0002284	ENSG00000211694.2, ENSG00000211693.2	ENSPTRG00000044691.1, ENSPTRG00000047272.1
OG0002285	ENSG00000151778.11	ENSPTRG00000049445.1
OG0002285	ENSG00000120742.11	ENSPTRG00000015527.5
OG0002286	ENSG00000116001.16	ENSPTRG00000023495.3
OG0002287	ENSG00000176731.12	ENSPTRG00000040206.2, ENSPTRG00000020385.6
OG0002288	ENSG00000152464.15	ENSPTRG00000051932.1, ENSPTRG00000002318.6
OG0002289	ENSG00000136381.13	ENSPTRG00000007342.4
OG0002290	ENSG00000116771.6	ENSPTRG00000000202.5
OG0002291	ENSG00000172380.6	ENSPTRG00000048598.1
OG0002291	ENSG00000176533.13	ENSPTRG00000043589.1
OG0002292	ENSG00000198488.10	ENSPTRG00000023606.5
OG0002292	ENSG00000179913.11	ENSPTRG00000010684.4
OG0002293	ENSG00000189334.9	ENSPTRG00000024364.4
OG0002293	ENSG00000189171.14	ENSPTRG00000022794.5
OG0002295	ENSG00000171469.11	ENSPTRG00000040667.2, ENSPTRG00000049136.1
OG0002295	ENSG00000171466.10	ENSPTRG00000010448.6, ENSPTRG00000010449.4
OG0002295	ENSG00000130818.12	ENSPTRG00000010447.5
OG0002295	ENSG00000174652.19	ENSPTRG00000023219.6
OG0002297	ENSG00000170909.13, ENSG00000275736.4, ENSG00000274703.4, ENSG00000277088.4, ENSG00000273511.4, ENSG00000276982.4, ENSG00000278533.4, ENSG00000275551.4, ENSG00000275644.4, ENSG00000278378.4	ENSPTRG00000011440.5, ENSPTRG00000048476.1
OG0002298	ENSG00000164038.16	ENSPTRG00000016328.6
OG0002298	ENSG00000164037.17	ENSPTRG00000034546.3, ENSPTRG00000016327.6
OG0002299	ENSG00000278149.1, ENSG00000275474.1, ENSG00000276826.1, ENSG00000274504.1, ENSG00000274418.1, ENSG00000273944.1, ENSG00000276341.1, ENSG00000278284.1, ENSG00000160439.16, ENSG00000276684.4	ENSPTRG00000011484.6
OG0002302	ENSG00000282748.1, ENSG00000211731.1, ENSG00000282577.1, ENSG00000211725.3, ENSG00000282803.1, ENSG00000211734.3, ENSG00000282148.1, ENSG00000211715.1, ENSG00000230099.2, ENSG00000282466.1, ENSG00000211728.2, ENSG00000282098.1	ENSPTRG00000043148.1, ENSPTRG00000049796.1
OG0002303	ENSG00000206467.6, ENSG00000224319.4, ENSG00000227044.4, ENSG00000206512.6, ENSG00000204657.4, ENSG00000229680.4, ENSG00000229185.4	ENSPTRG00000051925.1, ENSPTRG00000049294.1
OG0002320	ENSG00000077454.16	ENSPTRG00000049956.1, ENSPTRG00000028467.3
OG0002321	ENSG00000135624.16	ENSPTRG00000012060.6
OG0002322	ENSG00000005194.15	ENSPTRG00000041531.2, ENSPTRG00000008155.6, ENSPTRG00000050341.1
OG0002323	ENSG00000149260.18	ENSPTRG00000049993.1
OG0002324	ENSG00000102931.8	ENSPTRG00000048483.1, ENSPTRG00000008150.2
OG0002325	ENSG00000104824.17	ENSPTRG00000052392.1
OG0002325	ENSG00000282947.2	ENSPTRG00000010941.5
OG0002326	ENSG00000087095.13	ENSPTRG00000008904.5
OG0002327	ENSG00000196950.14	ENSPTRG00000012760.6
OG0002328	ENSG00000144381.17	ENSPTRG00000052601.1, ENSPTRG00000044665.1, ENSPTRG00000049884.1, ENSPTRG00000043291.1, ENSPTRG00000045315.1
OG0002329	ENSG00000140995.16	ENSPTRG00000008497.4
OG0002330	ENSG00000233450.7, ENSG00000237649.8, ENSG00000204197.9	ENSPTRG00000018047.5
OG0002331	ENSG00000168036.18	ENSPTRG00000023062.5
OG0002332	ENSG00000123901.9	ENSPTRG00000004183.4
OG0002333	ENSG00000091527.15	ENSPTRG00000015409.6
OG0002334	ENSG00000085721.12, ENSG00000278494.2	ENSPTRG00000007801.5
OG0002335	ENSG00000116985.12	ENSPTRG00000000578.6
OG0002335	ENSG00000183682.8	ENSPTRG00000000572.6
OG0002336	ENSG00000198598.6	ENSPTRG00000005641.6
OG0002337	ENSG00000106628.10	ENSPTRG00000019138.4, ENSPTRG00000046411.1
OG0002339	ENSG00000105373.19	ENSPTRG00000052493.1, ENSPTRG00000043520.1, ENSPTRG00000011215.6
OG0002340	ENSG00000143409.15	ENSPTRG00000001270.6
OG0002341	ENSG00000256061.7	ENSPTRG00000007098.6
OG0002342	ENSG00000101596.15	ENSPTRG00000009831.5
OG0002343	ENSG00000148396.18	ENSPTRG00000050333.1
OG0002344	ENSG00000089289.16	ENSPTRG00000021990.4
OG0002344	ENSG00000266826.2	ENSPTRG00000042309.2
OG0002345	ENSG00000130749.10	ENSPTRG00000048581.1, ENSPTRG00000011201.6
OG0002346	ENSG00000090006.17	ENSPTRG00000011002.6
OG0002347	ENSG00000074755.15	ENSPTRG00000008583.3
OG0002348	ENSG00000096717.12	ENSPTRG00000051532.1, ENSPTRG00000002548.6
OG0002349	ENSG00000148634.15	ENSPTRG00000002549.6
OG0002350	ENSG00000160392.13	ENSPTRG00000010993.4
OG0002351	ENSG00000082458.12	ENSPTRG00000021999.4
OG0002352	ENSG00000105738.11	ENSPTRG00000010917.4
OG0002353	ENSG00000036530.9	ENSPTRG00000006713.5
OG0002354	ENSG00000176994.11, ENSG00000283741.2	ENSPTRG00000008850.5
OG0002355	ENSG00000068305.17	ENSPTRG00000007496.7
OG0002356	ENSG00000176974.20, ENSG00000284320.3	ENSPTRG00000008851.6
OG0002357	ENSG00000135372.9	ENSPTRG00000003494.5
OG0002358	ENSG00000160299.17	ENSPTRG00000014023.6
OG0002359	ENSG00000183760.11	ENSPTRG00000010951.5
OG0002360	ENSG00000114859.16	ENSPTRG00000015692.6
OG0002361	ENSG00000138399.18	ENSPTRG00000012616.6
OG0002362	ENSG00000147155.11, ENSG00000286268.1	ENSPTRG00000044865.1
OG0002363	ENSG00000131149.19	ENSPTRG00000008429.6
OG0002364	ENSG00000152582.14	ENSPTRG00000016788.6
OG0002365	ENSG00000165209.19	ENSPTRG00000021346.6
OG0002366	ENSG00000104808.8	ENSPTRG00000011266.4
OG0002367	ENSG00000142541.17	ENSPTRG00000011298.5, ENSPTRG00000049426.1, ENSPTRG00000051766.1, ENSPTRG00000050666.1
OG0002368	ENSG00000259305.6, ENSG00000189376.12	ENSPTRG00000020549.7
OG0002369	ENSG00000111737.12	ENSPTRG00000005524.6
OG0002371	ENSG00000165795.23	ENSPTRG00000006110.6
OG0002372	ENSG00000136143.16	ENSPTRG00000047695.1, ENSPTRG00000005859.6
OG0002373	ENSG00000243646.10	ENSPTRG00000049058.1, ENSPTRG00000013866.6
OG0002374	ENSG00000163492.15	ENSPTRG00000012693.6
OG0002375	ENSG00000186191.8	ENSPTRG00000013390.5
OG0002375	ENSG00000186190.7	ENSPTRG00000022778.4
OG0002376	ENSG00000188372.15	ENSPTRG00000028525.3, ENSPTRG00000048014.1, ENSPTRG00000019323.6
OG0002377	ENSG00000178741.12	ENSPTRG00000048659.1, ENSPTRG00000007289.5
OG0002378	ENSG00000275917.4, ENSG00000166664.13, ENSG00000175344.18, ENSG00000282088.3, ENSG00000274542.1	ENSPTRG00000006865.4
OG0002379	ENSG00000185515.14	ENSPTRG00000046052.1, ENSPTRG00000044491.1
OG0002380	ENSG00000115677.17	ENSPTRG00000013121.6
OG0002381	ENSG00000154240.17	ENSPTRG00000009555.6
OG0002383	ENSG00000178921.14	ENSPTRG00000008735.4
OG0002384	ENSG00000170348.9	ENSPTRG00000049755.1, ENSPTRG00000052822.1
OG0002385	ENSG00000104154.7	ENSPTRG00000007036.4
OG0002386	ENSG00000185420.19	ENSPTRG00000002187.6
OG0002387	ENSG00000125835.18	ENSPTRG00000013176.6
OG0002387	ENSG00000128739.22	ENSPTRG00000006826.7
OG0002388	ENSG00000079432.7	ENSPTRG00000011051.4
OG0002389	ENSG00000165280.16	ENSPTRG00000020900.7
OG0002390	ENSG00000107551.21	ENSPTRG00000002452.6
OG0002390	ENSG00000101265.16	ENSPTRG00000013219.6
OG0002391	ENSG00000170776.21	ENSPTRG00000007414.6
OG0002392	ENSG00000224979.6, ENSG00000225998.6, ENSG00000231502.6, ENSG00000236826.7, ENSG00000204392.11, ENSG00000172850.11	ENSPTRG00000017986.7
OG0002393	ENSG00000234433.8, ENSG00000204396.11, ENSG00000227144.8, ENSG00000238203.8, ENSG00000230048.8, ENSG00000223757.8	ENSPTRG00000017984.6
OG0002394	ENSG00000185008.17	ENSPTRG00000015117.6
OG0002395	ENSG00000056558.11	ENSPTRG00000021307.4
OG0002396	ENSG00000070915.9	ENSPTRG00000008143.4
OG0002397	ENSG00000103126.15	ENSPTRG00000007537.6
OG0002398	ENSG00000166188.2	ENSPTRG00000031195.2
OG0002399	ENSG00000168484.12	ENSPTRG00000020053.6
OG0002400	ENSG00000092094.11	ENSPTRG00000006092.4
OG0002401	ENSG00000121774.18	ENSPTRG00000000469.7
OG0002402	ENSG00000160679.13	ENSPTRG00000001356.6
OG0002403	ENSG00000176749.9	ENSPTRG00000030892.3
OG0002404	ENSG00000122257.20	ENSPTRG00000007897.6
OG0002405	ENSG00000135597.18	ENSPTRG00000018654.7
OG0002406	ENSG00000178999.13	ENSPTRG00000008731.5, ENSPTRG00000052224.1
OG0002406	ENSG00000105146.13	ENSPTRG00000011547.4
OG0002407	ENSG00000162545.6	ENSPTRG00000000287.4
OG0002407	ENSG00000163888.4	ENSPTRG00000015688.4
OG0002408	ENSG00000176884.15	ENSPTRG00000021594.5
OG0002409	ENSG00000143507.18	ENSPTRG00000002005.5
OG0002410	ENSG00000165733.8	ENSPTRG00000002441.5
OG0002411	ENSG00000079819.19	ENSPTRG00000018597.6
OG0002412	ENSG00000255330.9, ENSG00000214338.10	ENSPTRG00000018582.5
OG0002413	ENSG00000154217.15	ENSPTRG00000009564.6
OG0002414	ENSG00000168676.11	ENSPTRG00000008226.4
OG0002415	ENSG00000022267.19	ENSPTRG00000043363.1
OG0002416	ENSG00000182197.11	ENSPTRG00000020526.5
OG0002417	ENSG00000111057.11	ENSPTRG00000051489.1, ENSPTRG00000044139.1, ENSPTRG00000047333.1, ENSPTRG00000004996.4
OG0002419	ENSG00000125304.10	ENSPTRG00000005997.5
OG0002420	ENSG00000158195.11	ENSPTRG00000000408.4, ENSPTRG00000000409.5
OG0002421	ENSG00000154328.16	ENSPTRG00000043716.1, ENSPTRG00000019995.7
OG0002422	ENSG00000155876.6	ENSPTRG00000020798.4
OG0002422	ENSG00000083750.12	ENSPTRG00000021955.5
OG0002423	ENSG00000260092.1, ENSG00000205084.11	ENSPTRG00000033870.3
OG0002424	ENSG00000167286.9	ENSPTRG00000004339.6
OG0002424	ENSG00000160654.10	ENSPTRG00000004340.5
OG0002425	ENSG00000163995.20	ENSPTRG00000015900.6
OG0002426	ENSG00000259529.2, ENSG00000092098.17, ENSG00000285152.2, ENSG00000284845.2	ENSPTRG00000006197.7
OG0002427	ENSG00000128683.14	ENSPTRG00000012626.7
OG0002428	ENSG00000140829.12	ENSPTRG00000008338.2
OG0002429	ENSG00000159788.19	ENSPTRG00000015856.6
OG0002430	ENSG00000133027.18	ENSPTRG00000008832.6
OG0002431	ENSG00000133030.21	ENSPTRG00000043946.1, ENSPTRG00000008824.6
OG0002432	ENSG00000214814.7	ENSPTRG00000034198.3
OG0002433	ENSG00000176853.16	ENSPTRG00000046494.1, ENSPTRG00000051930.1, ENSPTRG00000020560.6
OG0002434	ENSG00000260691.6, ENSG00000183148.7, ENSG00000276203.5, ENSG00000172014.12	ENSPTRG00000045975.1, ENSPTRG00000048265.1, ENSPTRG00000049659.1, ENSPTRG00000044401.1, ENSPTRG00000045544.1, ENSPTRG00000046440.1, ENSPTRG00000023301.6, ENSPTRG00000012453.4
OG0002435	ENSG00000105705.16	ENSPTRG00000010737.6
OG0002436	ENSG00000184986.11	ENSPTRG00000044299.1
OG0002437	ENSG00000143199.18	ENSPTRG00000001638.7
OG0002438	ENSG00000162614.18	ENSPTRG00000000886.7
OG0002439	ENSG00000162367.11	ENSPTRG00000051380.1
OG0002440	ENSG00000273494.3, ENSG00000157881.15	ENSPTRG00000000052.5, ENSPTRG00000048145.1
OG0002441	ENSG00000141101.13	ENSPTRG00000008285.5
OG0002442	ENSG00000162989.5	ENSPTRG00000012547.3
OG0002443	ENSG00000143257.11	ENSPTRG00000001582.6
OG0002443	ENSG00000144852.17	ENSPTRG00000015263.6
OG0002444	ENSG00000171953.16	ENSPTRG00000008840.4
OG0002445	ENSG00000100129.18	ENSPTRG00000014352.6
OG0002446	ENSG00000102172.16	ENSPTRG00000044028.1, ENSPTRG00000050587.1, ENSPTRG00000047992.1
OG0002447	ENSG00000276787.1, ENSG00000198690.10	ENSPTRG00000006854.5
OG0002448	ENSG00000123091.5	ENSPTRG00000041089.2
OG0002449	ENSG00000099974.8	ENSPTRG00000051494.1
OG0002449	ENSG00000275758.2	ENSPTRG00000047543.1
OG0002450	ENSG00000108582.12	ENSPTRG00000008961.5
OG0002451	ENSG00000179262.10	ENSPTRG00000010552.4
OG0002452	ENSG00000140859.16	ENSPTRG00000008167.5
OG0002453	ENSG00000197580.13	ENSPTRG00000023726.6
OG0002454	ENSG00000168079.17	ENSPTRG00000020113.6
OG0002455	ENSG00000150773.10	ENSPTRG00000004280.4
OG0002456	ENSG00000164933.12, ENSG00000285982.1	ENSPTRG00000020492.5
OG0002457	ENSG00000182718.16	ENSPTRG00000020865.6, ENSPTRG00000007132.5
OG0002458	ENSG00000096070.19	ENSPTRG00000024347.5
OG0002459	ENSG00000100568.11	ENSPTRG00000006468.6, ENSPTRG00000046766.1
OG0002460	ENSG00000089693.10	ENSPTRG00000004587.3
OG0002461	ENSG00000160293.17	ENSPTRG00000021525.7
OG0002462	ENSG00000095321.17	ENSPTRG00000048224.1, ENSPTRG00000021452.6
OG0002463	ENSG00000160948.14, ENSG00000285339.2	ENSPTRG00000047275.1, ENSPTRG00000020701.6
OG0002464	ENSG00000188976.11	ENSPTRG00000050461.1, ENSPTRG00000050965.1, ENSPTRG00000022530.4
OG0002465	ENSG00000178209.15	ENSPTRG00000020672.6
OG0002466	ENSG00000073008.15	ENSPTRG00000011119.6
OG0002466	ENSG00000130202.10	ENSPTRG00000011125.6
OG0002468	ENSG00000177105.10	ENSPTRG00000028742.3
OG0002469	ENSG00000161996.19	ENSPTRG00000007549.6
OG0002470	ENSG00000170627.11	ENSPTRG00000005041.6
OG0002471	ENSG00000215817.7, ENSG00000058673.16	ENSPTRG00000001876.6
OG0002472	ENSG00000130363.12	ENSPTRG00000018751.6
OG0002474	ENSG00000271723.5, ENSG00000184313.20	ENSPTRG00000000773.6
OG0002474	ENSG00000101353.14	ENSPTRG00000013470.7
OG0002475	ENSG00000133454.15	ENSPTRG00000046234.1
OG0002476	ENSG00000066855.16	ENSPTRG00000020299.5
OG0002477	ENSG00000038358.15	ENSPTRG00000008249.7
OG0002478	ENSG00000147099.21	ENSPTRG00000051531.1
OG0002479	ENSG00000180611.7	ENSPTRG00000043316.1
OG0002480	ENSG00000269190.6, ENSG00000282954.2	ENSPTRG00000052313.1
OG0002480	ENSG00000161243.9	ENSPTRG00000010950.3
OG0002481	ENSG00000146830.10	ENSPTRG00000044127.1, ENSPTRG00000019503.5
OG0002482	ENSG00000049759.18	ENSPTRG00000010051.6
OG0002483	ENSG00000147419.18	ENSPTRG00000044983.1, ENSPTRG00000020109.6
OG0002484	ENSG00000117362.13	ENSPTRG00000001250.7
OG0002485	ENSG00000110080.18	ENSPTRG00000004461.7
OG0002486	ENSG00000147601.14	ENSPTRG00000043869.1, ENSPTRG00000044451.1, ENSPTRG00000048018.1, ENSPTRG00000043149.1, ENSPTRG00000022919.6
OG0002487	ENSG00000154582.16	ENSPTRG00000046987.1
OG0002488	ENSG00000125124.12	ENSPTRG00000008133.5
OG0002489	ENSG00000166348.18	ENSPTRG00000002632.6
OG0002490	ENSG00000275338.4, ENSG00000090565.16	ENSPTRG00000007543.6
OG0002491	ENSG00000115207.13	ENSPTRG00000011763.6
OG0002492	ENSG00000141380.14	ENSPTRG00000009931.5
OG0002493	ENSG00000281484.2, ENSG00000154640.14	ENSPTRG00000013797.6
OG0002494	ENSG00000169490.17	ENSPTRG00000042247.2
OG0002495	ENSG00000172940.13	ENSPTRG00000014756.4
OG0002496	ENSG00000197858.11	ENSPTRG00000020678.6
OG0002497	ENSG00000136450.13	ENSPTRG00000049077.1
OG0002498	ENSG00000125826.20	ENSPTRG00000013144.7
OG0002499	ENSG00000111412.6	ENSPTRG00000005500.4
OG0002500	ENSG00000121486.12	ENSPTRG00000001776.6
OG0002501	ENSG00000138061.12	ENSPTRG00000011843.4
OG0002502	ENSG00000047578.13	ENSPTRG00000007917.6
OG0002503	ENSG00000285141.2, ENSG00000184647.11	ENSPTRG00000019975.4
OG0002504	ENSG00000240583.12	ENSPTRG00000019047.6
OG0002505	ENSG00000138623.10, ENSG00000288455.1	ENSPTRG00000007275.4
