gene,description,Pm_1,Pm_10,Pm_11,Pm_12,Pm_13,Pm_14,Pm_15,Pm_16,Pm_17,Pm_18,Pm_19,Pm_2,Pm_20,Pm_21,Pm_22,Pm_23,Pm_24,Pm_25,Pm_26,Pm_27,Pm_28,Pm_29,Pm_3,Pm_30,Pm_4,Pm_5,Pm_6,Pm_7,Pm_8,Pm_9,Mus_sg_1,Mus_sg_2,Mus_sg_3,Mus_sg_4,Homo_sg_1,Homo_sg_2,Canis_sg_1,Canis_sg_2
107286946,gliomedin,12,46,32,23,21,23,4,18,56,26,26,43,39,24,12,14,3,17,91,19,37,49,92,62,29,45,33,4,29,29,0,0,0.0259513,0.022507,0.4221592,0.214531,1.5809,0.934099
107288968,secretogranin III,35,27,17,31,8,5,2,4,11,7,13,13,1,0,6,0,6,6,13,3,7,5,1,38,49,54,6,14,10,49,0.104429,0.490931,0.1702012,0.349214,0.105291,0.127681,1.363686,0.619504748
107289068,LysM domain containing 2,179,59,42,139,67,46,102,112,80,62,56,41,49,70,71,78,86,75,66,56,100,72,41,55,62,51,51,228,42,344,1.20912,0.621181,1.40276,0.689967,5.589624,3.332498,8.15883,10.2034
107283157,zinc finger protein 280D,76,143,125,88,69,60,38,62,95,76,126,83,77,41,40,71,42,43,115,57,59,133,265,141,153,63,89,80,105,67,4.370248921,2.9553832,3.0108295,3.467373207,1.40784,1.41988,11.866372,6.931112
107283154,ADAM metallopeptidase domain 10,163,271,319,151,131,122,69,118,162,76,338,226,169,105,94,91,111,95,199,131,77,236,733,234,272,150,128,95,190,137,4.695602,6.331883,5.216594,5.598007,15.9784756,10.293593,17.70568926,14.1223
107283147,RAR related orphan receptor A,390,63,90,173,286,117,213,188,244,184,99,124,42,241,363,171,394,211,164,172,179,50,100,96,188,68,209,383,168,499,1.0607,1.18705,1.35504,1.522287,3.0740855,2.2428605,4.4074,2.377103
107283168,carbonic anhydrase XII,2,36,49,1,3,7,0,4,17,1,16,20,11,0,2,1,1,0,40,14,3,13,129,11,2,6,1,0,25,0,20.552272,21.859851,22.1890984,23.845106,13.463248,6.8569329,113.045981,70.76473
107283906,family with sequence similarity 96 member A,146,71,101,122,48,47,67,55,75,49,59,81,30,65,64,52,43,29,86,25,66,58,59,75,77,91,69,213,65,185,6.53015,6.41007,6.88765,8.35723,27.47765,18.39511,81.3361,107.9734
107290593,3-hydroxyacyl-CoA dehydratase 3,526,286,376.38,215,254,245,106,115.38,234,142,155,361,135,188,225,178.11,96.34,103,377.5,159,141,195,301,185,378,194,351,79,148,108,6.00274,5.48919,5.61357,5.59123,16.3809265,10.260804,35.98281,41.1811
107283934,zwilch kinetochore protein,10,16,19,21,20,15,0,17,40,8,43,10,28,9,1,7,12,15,8,9,14,53,49,33,19,27,6,3,23,8,0.0372231,0.3347647,0.1420326,0.5207415,1.902705,0.9552282,0.814081,0.564238
107283938,fem-1 homolog b (C. elegans),27,20,23,22,20,20,12,13,28,9,17,23,15,14,14,9,10,20,33,2,13,17,37,22,32,26,16,43,25,27,1.62093,1.71291,2.15895,1.92506,8.856028,4.934798,14.0424,10.2782
107283939,integrin subunit alpha 11,16,9,32,9,7,7,8,5,6,3,3,8,7,6,6,0,1,0,15,0,1,30,35,29,27,8,7,6,6,6,0.108358,0.110303,0.1279152,0.105254,0.383708903,0.491529,0.1659661,0.047840201
107297693,ADP-dependent glucokinase,139,9,20,92,96,16,96,76,41,196,32,48,8,53,48,38,190,153,18,42,46,17,42,21,51,16,46,192,24,149,3.0936441,2.9405389,3.063954,2.8155893,12.2424023,6.9558306,17.6741,18.691558
107291922,ubiquitin like 7,54,110,149,63,71,88,18,49,67,40,84,142,70,55,23,48,21,21,148,32,47,139,221,126,150,96,47,101,116,54,4.3973286,6.086311,6.58425,7.590666,3.765867,6.0912477,50.22718,28.18426
107291914,CDC like kinase 3,637,336,316,268,203,218,171,164,300,229,281,455,180,244,248,227,299,322,435,268,199,275,685,295,633,225,382,257,240,486,7.1198594,7.7087319,7.2955244,8.411881,16.67781,20.48837,19.54087,18.00666
107293394,mannose phosphate isomerase,491.8,565.47,478.84,277,389.98,309.75,161.88,201.92,358.85,264.08,587.93,623,318.83,343,205,317,188,209,507,267,138,598,964.69,428.86,650,278.68,344,560.95,368.83,259.98,6.310553,6.261009,6.716078,8.05219,6.153601,8.003228,44.82974,36.537005
107293393,"cytochrome c oxidase subunit 5A, mitochondrial",605,383,676,812,346,687,134,406,458,299,792,492,464,317,186,300,351,235,871,257,564,649,517,937,773,751,500,2096,656,480,66.98994,75.712586,66.592152,73.263347,97.52099,85.73665,332.017248,361.081381
107294857,"glucan (1,4-alpha-), branching enzyme 1",333,665,607,300,206,410,155,209,266,171,501,243,231,170,214,185,187,132,426,235,158,363,574,383,447,401,296,78,414,164,3.155026,3.1008719,3.687511,3.30255,8.993953,5.9389264,22.7376993,10.0628958
107292282,GA binding protein transcription factor alpha subunit,1407,4412,4205.99,1309,720,1685,460,889,1037,560,1517,662,1393,879,1201,1067,538,500,2433,1042,663,1775,3010,3170,2666,2370,1756,157,1216,657,2.09041,3.15857,5.530036,3.933775,8.4923256,5.1975377,12.5729,8.99004
107290573,eva-1 homolog C (C. elegans),167,111,59,96,34,40,39,56,108,71,54,242,34.01,38,106,85,35,56,125,59,67,26,74,156,123,49,150,44,77,92,1.248659,1.487048,0.379496,0.37403545,7.420311,5.36661,24.813854,18.66966
107290712,crystallin zeta like 1,298,262,389,280,188,210,122,165,261,100,284,244,216,148,83,154,186,196,299,168,169,261,385,393,233,299,155,91,356,149,3.830297,2.801554,2.9960528,4.929819,19.14497,13.51927,0.0609027,0.0508799
107296825,holocarboxylase synthetase,345,96,96,185,137,45,90,49,79,39,48,80,32,89,54,74,67,107,40,64,59,36,145,46,105,67,110,60,50,147,0.92549829,0.6971162,0.646503,0.7990271,4.677673,4.217168,3.440444,5.08574
107288321,beta-site APP-cleaving enzyme 2,887,880,930,800,663,355,367,379,809,289,615,564,427,477,648,590,550,331,1221,341,465,636,1077,916,891,1057,825,787,557,707,3.996952,3.47408,2.580752,2.987373,35.24196,28.40671,135.024,83.3044
107288320,family with sequence similarity 3 member B,627,439,727,507,283,383,109,325,477,127,532,486,323,298,422,522,203,147,1017,172,454,508,191,782,786,643,710,302,325,291,1.65704,1.97076,2.05204,1.62485,84.82262,49.80622,153.61071,29.07934
107292801,radial spoke head 1 homolog (Chlamydomonas),242,1104,1225,1581,312,842,146,2056,1428,418,1791,942,2203,679,159,2479,322,295,2605,676,1611,5661,746,3848,295,2644,442,32,1248,144,0.100635,0,0,0,0.1750466,0.2297672,0,0.0334651
107296829,NADH:ubiquinone oxidoreductase subunit V3,468,418,407,309,170,426,132,191,210,200,232,348,200,185,224,106,194,155,325,163,198,252,384,319,470,460,216,378,296,190,33.3963236,37.846929,42.11672,35.388497,5.9918576,4.359537,278.012,266.444
107302381,G3BP stress granule assembly factor 2,419,444,706,595,276,325,103,355,286,252,387,497,353,226,164,230,207,295,438,213,373,1001,1740,347,375,564,289,139,591,191,9.0593403,10.51989638,9.9000508,9.725513976,22.9470856,14.770622,28.00014,24.53169
107287829,shroom family member 3,20,7,19,15,20,17,46,35,16,20,30,36,7,18,19,31,32,28,13,29,17,22,41,19,65,7,24,21,18,26,5.891472294,10.5654984,6.250033351,5.288955001,12.4647723,10.84357463,19.485644,15.478549
107287828,cyclin G2,119,208,225,120,92,144,50,112,182,54,202,148,219,55,66,83,32,42,315,59,81,207,215,277,148,225,105,28,252,53,3.818938,2.432495,2.819932,2.050909,20.867881,12.9916226,83.6185,56.9173
107298331,extracellular matrix protein FRAS1-like,1,18,13,3,5,3,1,10,19,4,13,5,8,1,2,4,0,0,13,4,1,3,37,7,17.98,15,1,3,16,0,0,0.00675715,0.014133,0.00645058,0.277868,0.1312866,0.384447472,0.237609001
107303158,coenzyme Q2 4-hydroxybenzoate polyprenyltransferase,45,42,49,48,34,36,19,44,64,22,67,27,35,30,22,29,28,23,35,6,15,35,63,47,49,53,31,89,38,74,7.06667,8.734392,9.894153,9.760161,4.454646,2.549258,103.149,73.647856
107303186,mitochondrial ribosomal protein S18C,279,92,146,252,134,118,26,109,175,66,119,137,134,98,59,93,97,87,164,48,94,161,146,203,214,192,116,542,174,181,11.55349,9.41829,8.943037,8.911858,16.810256,12.70357683,97.8198,28.4296
107303187,family with sequence similarity 175 member A,37,42,56,42,24,23,16,15,48,19,56,43,42,27,31,40,31,23,44,25,20,34,46,39,37,62,51,97,19,71,1.040996926,1.274762,1.524147925,1.548431,3.9856724,2.5924572,4.045632,4.683193
107290429,nudix hydrolase 9,351,430,497,328,273,314,137,269,301,143,559,397,378,226,251,248,194,158,560,172,300,469,487,639,391,303,312,178,430,224,4.08776,3.842719,4.9364,5.382157,12.58856,13.2052,86.81,62.6081
107290996,"protein phosphatase, Mg2+/Mn2+ dependent 1K",35,16,14,14,14,8,39,30,12,23,25,10,8,27,24,22,46,16,24,23,25,16,28,7,19,15,13,14,14,14,1.49166,2.795996,3.308745,2.02636,8.1613812,3.9383973,36.830533,20.99569
107294782,bone morphogenetic protein receptor type 1B,2,42,33,7,10,43,3,7,14,9,19,18,18,13,1,4,3,4,28,15,1,26,58,4,13,23,5,3,23,3,0.0594072,0,0.0276961,0,0.407534,0.140726187,0.622083,0.826701
107294781,unc-5 netrin receptor C,0,16,14,0,5,2,0,4,29,2,7,19,18,0,0,1,1,0,12,1,1,14,73,8,15,5,5,0,11,0,0.0769592,0.0335326,0.0571836,0.0507846,2.521559,1.881098,0.0349008,0.036217701
107298842,"late endosomal/lysosomal adaptor, MAPK and MTOR activator 3",92,127,157,119,61,75,34,53,73,44,110,103,77,58,52,45,35,50,164,40,62,143,183,149,109,139,80,27,126,63,5.560773,5.155639,6.8277043,8.58729,33.11929,19.72227,99.6662,88.5208
107298919,histone H2A.Z,1087,368,456,803,558,369,236,333,507,183,520,431,392,287,326,398,315,273,565,203,389,678,571,491,737,418,574,392,256,506,38.9169,33.896575,38.501475,35.709445,52.872914,47.938191,307.746367,312.538163
107298992,solute carrier family 39 member 8,49,308,138.95,34,33,43,8,56,77,19,70.97,63,120,14,9,48,8,22,142,31,45,152.98,657,81,108.95,177,41,3,90,4,0.410647,0.247051,0.4136759,0.3059651,63.152991,61.4904368,168.978,81.349
107302812,pyrophosphatase (inorganic) 2,417,679,656,273,160,493,177,331,522,129,672,705,434,329,434,320,316,346,715,327,301,631,1053,549,535,846,150,236,504,169,6.18325,6.5469448,7.4718197,9.422875,57.9059968,45.5695543,68.0552,65.7332
107282361,dickkopf WNT signaling pathway inhibitor 2,87,651,652,147.97,365,93,515,324,239,116,126,242,389,642,606,457,311,179,489,135,145,238,785,337,340,247,158,143.98,187,126,0,0.0898327,0,0.0287429,1.24051,0.342145,2.65769,1.37843
107282465,3'-phosphoadenosine 5'-phosphosulfate synthase 1,269,267,288,139,147,197,109,138,253,124,207,267,212,193,167,144,233,188,376,238,99,205,545,244,280,102,250,80,124,162,13.52915,15.467918,15.801726,14.17955,31.3235593,26.7803773,75.796137,44.83594
107282562,sphingomyelin synthase 2,917,725,1032,627,366,406,171,451,420,235,875,556,578,322,344,344,300,329,618,264,233,470,1071,469,787,1235,553,216,538,548,0.481372,0.892886,1.361648,1.143125,8.2378489,4.1742722,15.70185,7.52973
107302616,lymphoid enhancer binding factor 1,14,29,22,6,10,6,1,3,27,2,15,32,14,6,11,7,2,8,18,5,6,10,77,18,9,18,13,5,10,10,1.2674857,0.900506728,1.995749238,1.5128941,2.6927796,1.597411111,6.489045,3.375743001
107283395,coiled-coil domain containing 109B,343,526,433,249,138,347,71,181,223,144,331,302,285,220,191,176,117,102,627,215,179,372,332,321,503,299,217,211,406,131,0.5337675,0.3786599,1.304989,0.71572,2.845856,1.3941053,3.580231,3.89083
107289089,"proteasome 26S subunit, ATPase 6",2433,1631,2333,3650,2024,1251,539,768,1608,821,1260,1313,1248,1418,653,801,830,1845,2472,610,773,1630,2043,2371,1882,3044,1175,1245,2308,1391,11.350936,10.168751,13.762164,13.364391,34.4739889,23.63002172,133.076,169.935
107294083,"SEC24 homolog D, COPII coat complex component",7813,491,739,2319,3671,788,1470,955,1375,1511,763,1250,472,1785,1012,1351,2241,4388,1015,1771,644,617,2765,867,5748,708,3298,1453,481,2339,10.1031,10.9704562,10.331136,11.8724,12.7890115,7.3902552,30.53113,16.42075
107302762,MYC induced nuclear antigen,663,393,331,255,211,242,196,214,319,162,324,377,204,237,325,212,261,232,357,191,224,299,580,214,498,331,315,136,199,203,2.9419698,3.93000664,2.69619,3.27119,15.12586,12.71234,12.2899,13.519786
107291773,"ST3 beta-galactoside alpha-2,3-sialyltransferase 6",1412,446,484,1391,469,445,856,662,418,854,373,377,225,532,652,549,946,1065,341,932,776,302,796,367,554,386,769,271,347,907,5.068552,10.187655,10.354986,8.762984,23.6488739,17.5866293,27.070446,15.32179
107291775,filamin A interacting protein 1-like,33,505,759,18,30,57,11,22,341,11,187,156,304,46,51,70,10,7,403,58,35,306,770,204,36,107,53,9,333,12,1.1784,1.20125,1.0398857,1.37504,15.68143,6.442818,7.54863,4.719161
107291770,cms1 ribosomal small subunit homolog (yeast),486,146,228,161,133,76,63,35,162,49,91,167,103,102,78,78,104,86,168,52,89,96,220,146,255,125,75,335,131,152,2.318101,2.220679,1.23379,1.02459,9.718101,8.827371,2.30915,3.54351
107291768,nitrilase family member 2,140,199,216,146,82,118,50,76,191,56,109,156,108,58,66,75,50,56,186,59,87,191,197,115,130,155,131,90,161,87,5.630448,4.534237,4.035534007,4.351677,12.009647,8.2195642,12.9426,14.3433
107289693,ABI family member 3 binding protein,815,7538.12,5440.77,1331.74,853.82,3857,463.69,913.56,1793.64,1344,4167.18,1496.3,2457.62,1244,1046.78,1308.33,1170,421,4667,1442.96,1207,4057.01,3381.84,2304.2,2537.69,4415.88,1612,442,4410.06,432.61,0.6334605,0.8816358,0.97314213,0.7608075,9.7841531,5.9964408,8.467124396,2.855159634
107285070,ribosomal protein L24,4400,2549,3475,6070,3118,2434,2064,1586,4054,1797,1511,2740,1492,2553,2315,1909,1275,1020,3716,1528,1874,1831,2103,1650,2862,3077,3871,11810,1624,3483,111.226455,118.509574,112.019998,110.871156,857.583469,775.661388,2451.2697,138.4039
107293887,bobby sox homolog (Drosophila),320,564,619,296,196,302,130,229,554,183,562,572,379,207,210,211,165,157,690,186,236,451,706,456,570,349,302,146,539,206,0.745541,1.1172877,1.217515,0.849018,9.8057791,5.3183251,15.044587,8.503086413
107293273,intraflagellar transport 57,111,213,187,158,78,77,45,145,159,67,230,158,173,55,77,160,53,65,229,105,146,238,184,232,154,335,97,49,178,85,1.114976,0.822882,0.702419,1.401515,9.002932,8.096804,11.5584,4.53122
107293271,KIAA1524 ortholog,1.52,19.78,44.84,17,6.09,27,145.71,21.35,48.69,8.7,64.35,23,48,27,238.27,256.67,4,4.56,22.9,13.69,12,85.75,71,55.23,15.83,33.47,10,0,38,15.25,0.792975,0.445071,0.5240928,0.3655816,0.4538292,0.4310897,2.68497,1.6475
107287395,autophagy related 3,910,707,856,756,470,387,199,305,756,205,528,791,441,447,377,277,323,386,834,247,321,557,944,848,847,723,583,460,683,763,7.72962,8.227728,8.01261,6.40885,18.2866199,15.9185604,47.6386,23.8274
107287377,coiled-coil domain containing 80,221,1088,918,195,158,392,90,80,841,152,709,886,1163,297,205,152,190,108,1326,292,136,901,2282,794,507,431,372,75,522,161,1.746096,1.886575,1.653362,1.68367,35.98699,30.2998,2.589384,1.965675
107298183,transmembrane protein 39A,1451,523,588,808,717,456,552,551,660,736,551,616,261,681,765,781,979,1332,714,875,585,301,710,561,1141,399,925,1029,270,910,11.71871987,15.030474,15.994628,14.97661,15.86557,11.40143,26.665,20.7198
107297170,golgin B1,62,20,16,40,32,9,46,39,61,34,43,25,10,72,63,67,72,53,21,20,20,20,23,14,48,5,61,67,20,63,4.836368,3.560401543,4.77176,5.390496,17.87415,12.65823,46.8098,27.31601
107290072,disrupted in renal carcinoma 2,31,22,30,24,12,10,10,21,24,10,27,28,19,16,9,26,16,11,20,7,11,13,22,14,29,14,8,10,10,23,2.743466,2.153896,2.656615,2.239448,5.64702,3.94814,20.0477,10.281
107288929,kalirin-like,8,58,37,13,20,19,3,14,33,10,33,11,27,9,3,29,8,5,33,21,10,72,110,20,7,30,11,2,20,4,0.19190279,0.1525698,0.197005,0.162067257,1.452097112,1.169518507,1.535726,0.697587
107288924,uridine monophosphate synthetase,166,175,267,129,133,134,64,88,146,56,201,223,106,91,91,91,53,83,187,70,70,218,344,150,218,171,49,60,230,71,1.12801,1.72435,1.10104,1.82958,5.876270312,4.1280852,28.4296,28.5049
107290267,sorting nexin 4,278,550,658,276,126,156,79,210,497,51,249,415,298,115,217,170,106,100,657,99,185,401,865,427,351,402,274,68,318,204,3.041809,3.60698,3.38056,3.26316,14.8074951,12.19080661,66.2831,19.0892349
107291699,protein phosphatase 1 regulatory inhibitor subunit 2,204,159,166,157,118,84,64,62,165,56,126,157,104,108,93,75,68,55,147,54,67,145,166.95,177,164,156,86,327,166,240,6.06999,8.06141,7.96272,6.23696,19.61335,12.15621,48.1139,49.4208
107297701,5-methyltetrahydrofolate-homocysteine methyltransferase reductase,275,215,151,121,103,125,55,63,105,63,73,130,78,85,85,82,93,109,128,79,79,106,251,110,156,109,110,60,82,76,1.623365,1.03610064,1.40244,1.2749759,9.719300903,7.0606202,11.8317,6.177036
107289984,NOP2/Sun RNA methyltransferase family member 2,1659,1476,1293,878,729,1069,313,462,798,419,893,1399,784,590,620,467,703,506,1196,541,529,992,2020,731,1435,1370,787,464,1018,525,6.458807,7.0981406,7.656578,8.612386185,10.0662554,8.129938,13.213,9.44854
107292113,CLPTM1-like,2535,534,738,1848,1395,455,759,698,897,686,695,505,381,974,861,911,1082,1039,618,867,647,480,709,595,1355,667,1011,681,457,1411,34.01231,42.89962,39.08536,38.25742,44.1439867,40.8163477,43.8767,35.3305
107292072,exocyst complex component 3,388,668,729,639,195,670,154,513,366,331,481,701,392,218,296,232,281,362,548,223,488,957,1407,562,359,988,333,101,919,271,4.986104,4.582953,6.446682,5.763659,11.41647,16.87224,21.4196,15.3964
107292367,actin like 6A,1722.87,1681,1873,1255,899.52,1172,254.44,654.97,1269.1,649,1309.63,1897.47,1488,674.69,468,639.68,605.34,663,1827.51,634,696.8,2272,3449,2247.42,1827,1475,966,422,1594,617.22,5.686724,4.821659941,4.4677491,4.84615012,16.5395939,12.6662603,13.0261,11.5487
107292376,ubiquitin specific peptidase 13 (isopeptidase T-3),94,563,261,227,111,573,40,155,148,228,370,151,239,74,71,77,24,25,425,91,60,334,191,300,413,548,66,158,745,17,0.0281051,0.0142921,0,0.0136408,2.10977,0.924917,4.68689,0.863691
107287721,kelch like family member 24,58,215,165,121,46,209,31,142,76,79,113,95,87,60,62,72,25,77,168,46,114,208,284,158,149,177,99,10,208,32,3.133885,4.334826313,3.774673,5.032181,8.6473619,8.2505482,42.8066,22.5804
107294401,"ALG3, alpha-1,3- mannosyltransferase",417,118,196,240,267,138,120,140,257,173,164,200,94,224,156,163,153,159,193,121,105,141,278,212,359,114,184,685,219,360,3.07281,4.144074465,4.21285,5.65378,10.2379,9.51456,15.56992,13.789155
107294979,"proteasome 26S subunit, non-ATPase 2",540,238,371,493,539,238,228,261,328,284,308,388,177,357,224,254,259,263,311,239,155,328,528,416,727,268,254,1259,439,789,11.0395,13.733387,15.214565,14.4259,21.66569,22.95417,50.1831,23.3508
107298410,polymerase (RNA) II subunit H,47,39,56,39,20,34,13,23,38,24,46,38,31,26,15,25,9,13,51,12,31,32,52,28,38,46,38,21,35,27,4.97187,5.168628,4.9216,4.208461,18.227698,17.6460231,77.8407,88.0292
107285888,"VPS8, CORVET complex subunit",257,515,465,253,155,261,129,266,294,191,477,139,332,201,167,230,156,190,504,270,198,560,900,393,418,411,261,37,370,142,1.963180064,1.34401503,2.684924,1.903856,10.07467043,6.699673846,10.472695,4.775932
107285894,"chromosome unknown open reading frame, human C3orf70",114,267,325,133,57,146,35,61,219,45,182,138,147,80,65,70,60,63,252,88,79,156,296,220,129,270,148,65,212,126,0.588339,1.023616,0.930694,1.25426,1.91654,1.19805,6.92476,7.04754
107285871,DnaJ heat shock protein family (Hsp40) member B11,6655,1546,2199,5411,4826,1591,1553,1170,1971,1757,1101,2068,731,3003,2029,1420,1986,2323,1542,1230,1142,1180,3002,1298,2475,1883,2850,2943,1084,4133,12.859202,13.655752,13.7203013,13.9343029,19.504621,11.411723,55.04148261,24.676241
107299081,coiled-coil domain containing 50,4,11,6,7,5,10,2,8,5,1,18,6,4,2,2,2,3,6,8,7,3,16,19,18,11,4,6,4,11,7,3.4234769,2.82524105,4.2121331,3.413327,14.83044,11.41193,31.810145,29.412371
107302695,structural maintenance of chromosomes 4,115,246,353,264,91,249,72,287,289,79,557,141,525,212,171,279,163,77,440,114,295,756,328,362,196,385,279,111,288,133,1.03884021,2.495748325,1.612763,2.40088201,6.2676087,3.503644701,8.817356,4.780515
107285698,exocyst complex component 2,514,1003,1057,458,402,532,207,426.03,628,282,681,329,437,289,353,362,285,276,787,381,287,814,1377,633,484,642,434,137,713,248,1.588884,1.76905,1.81394,1.89381,3.799572,2.6723206,10.1673,3.16138
107285434,Werner helicase interacting protein 1,225,227,239,101,83,218,110,163,163,176,184,187,128,125,165,134,68,121,212,174,113,207,270,214,337,132,157,64,235,160,3.244086,3.0994062,4.827026,2.635299,14.798915,15.573956,47.5405,39.6528
107283009,ribonuclease P/MRP 40kDa subunit,74,121,169,65,56,39,36,49,72,29,51,100,69,45,46,55,28,12,89,46,31,101,99,146,78,122,35,93,40,87,1.6401968,1.074546,0.8853825,5.056678,1.546004006,1.2879588,5.111002,5.660721
107283006,coagulation factor XIII A chain,140,280,381,156,51,56,13,36,109,33,123,60,114,97,53,31,78,51,135,116,28,100,275,348,163,114,155,25,134,38,0.631887006,0.804417,0.840599,0.934505,10.0297,3.82303,3.23867,15.0204
107282998,RIO kinase 1,727,536,689,426,339,282,101,248,471,216,491,575,338,314,217,187,289,232,434,167,190,408,623,558,607,520,450,243,676,413,2.1444723,1.7560137,3.0379892,1.6089787,6.338497,3.75416,9.87818,6.40241
107282992,eukaryotic translation elongation factor 1 epsilon 1,3075,810,1091,1523,1422,751,316,796,795,414,1051,1149,712,900,388,506,510,440,1338,366,675,996,948,1136,2031,1273,882,1136,1105,891,1.842174,3.45888,5.07554,3.55001,11.2954447,7.600427,72.86534,72.29608
107282987,male germ cell associated kinase,439,613,585,459,178,498,109,282,291,150,449,303,466,164,110,304,182,104,689,316,300,1156,564,770,340,817,295,22,344,122,0,0.0159363,0.0166606,0.0152094,0.2206217,0.0793625,0.310919,0.78891
